Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score
DRXIP183,PFA 18:3 (Octadecatrienoic) (gm),octadecatrienoic acid,http://purl.obolibrary.org/obo/CHEBI_25633,0.7545552624271271
DRXIP184,PFA 18:4 (Octadecatetraenoic) (gm),octadecatetraenoic acid,http://purl.obolibrary.org/obo/CHEBI_37810,0.7685387219491973
DRXIP204,PFA 20:4 (Eicosatetraenoic) (gm),eicosatetraenoic acid,http://purl.obolibrary.org/obo/CHEBI_166893,0.7626809688232637
DRXIP205,PFA 20:5 (Eicosapentaenoic) (gm),icosapentaenoic acid,http://purl.obolibrary.org/obo/CHEBI_36006,0.6659351396689268
DRXIP225,PFA 22:5 (Docosapentaenoic) (gm),docosapentaenoic acid,http://purl.obolibrary.org/obo/CHEBI_61204,0.7844291773512926
DRXIP226,PFA 22:6 (Docosahexaenoic) (gm),docosahexaenoic acid,http://purl.obolibrary.org/obo/CHEBI_36005,0.7887503715640864
DRXIPFAT,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid,http://purl.obolibrary.org/obo/CHEBI_26208,0.8509037020912965
DRXIPHOS,Phosphorus (mg),phosphorus atom,http://purl.obolibrary.org/obo/CHEBI_28659,0.8947573909802666
DRXIPOTA,Potassium (mg),potassium atom,http://purl.obolibrary.org/obo/CHEBI_26216,0.9234577872258672
DRXIPROT,Protein (gm),protein,http://purl.obolibrary.org/obo/CHEBI_36080,0.9042013120490775
DRXIS040,SFA 4:0 (Butanoic) (gm),butyric acid,http://purl.obolibrary.org/obo/CHEBI_30772,0.6322799238087138
DRXIS060,SFA 6:0 (Hexanoic) (gm),hexanoic acid,http://purl.obolibrary.org/obo/CHEBI_30776,0.5864916068059571
DRXIS080,SFA 8:0 (Octanoic) (gm),octanoic acid,http://purl.obolibrary.org/obo/CHEBI_28837,0.5889015265630846
DRXIS100,SFA 10:0 (Decanoic) (gm),decanoic acid,http://purl.obolibrary.org/obo/CHEBI_30813,0.5713275041994821
DRXIS120,SFA 12:0 (Dodecanoic) (gm),dodecanoic acid,http://purl.obolibrary.org/obo/CHEBI_30805,0.6454076874944153
DRXIS140,SFA 14:0 (Tetradecanoic) (gm),tetradecanoic acid,http://purl.obolibrary.org/obo/CHEBI_28875,0.6919925152527784
DRXIS160,SFA 16:0 (Hexadecanoic) (gm),hexadecanoic acid,http://purl.obolibrary.org/obo/CHEBI_15756,0.668980475529996
DRXIS180,SFA 18:0 (Octadecanoic) (gm),octadecanoic acid,http://purl.obolibrary.org/obo/CHEBI_28842,0.6796015525541835
DRXISELE,Selenium (mcg),selenium atom,http://purl.obolibrary.org/obo/CHEBI_27568,0.8644111426696275
DRXISFAT,Total saturated fatty acids (gm),saturated fatty acid,http://purl.obolibrary.org/obo/CHEBI_26607,0.7902374474981695
DRXITHEO,Theobromine (mg),theobromine,http://purl.obolibrary.org/obo/CHEBI_28946,0.9398036090254019
DRXIVAIU,Vitamin A (IU),vitamin A,http://purl.obolibrary.org/obo/CHEBI_12777,0.7190309583562601
DRXIVARE,Vitamin A (RE),vitamin A,http://purl.obolibrary.org/obo/CHEBI_12777,0.8764072451424403
DRXIVB1,Thiamin (Vitamin B1) (mg),vitamin B1,http://purl.obolibrary.org/obo/CHEBI_26948,0.6927507511425847
DRXIVB12,Vitamin B12 (mcg),vitamin B12,http://purl.obolibrary.org/obo/CHEBI_176843,0.8409361714931485
DRXIVB2,Riboflavin (Vitamin B2) (mg),riboflavin,http://purl.obolibrary.org/obo/CHEBI_17015,0.7473736719013531
DRXIVB6,Vitamin B6 (mg),vitamin B6,http://purl.obolibrary.org/obo/CHEBI_27306,0.8889654659538518
DRXIVC,Vitamin C (mg),vitamin C,http://purl.obolibrary.org/obo/CHEBI_176783,0.8568095487121626
DRXIVE,Vitamin E (ATE) (mg),vitamin E,http://purl.obolibrary.org/obo/CHEBI_33234,0.7926890335133748
DRXIZINC,Zinc (mg),zinc atom,http://purl.obolibrary.org/obo/CHEBI_27363,0.8891907364015224
DRD350I,Other shellfish eaten past 30 days,paralytic shellfish toxin,http://purl.obolibrary.org/obo/CHEBI_167564,0.61671127172949
DRD350J,Other unknown shellfish eaten past 30 d,Unknown 370,http://purl.obolibrary.org/obo/CHEBI_192242,0.5083789072698717
DRD370U,Other unknown fish eaten in past 30 days,Unknown 370,http://purl.obolibrary.org/obo/CHEBI_192242,0.5889460336851731
DRDTSODI,Sodium (mg),sodium atom,http://purl.obolibrary.org/obo/CHEBI_26708,0.9153689364315465
DRQ340,Shellfish eaten during past 30 days,paralytic shellfish toxin,http://purl.obolibrary.org/obo/CHEBI_167564,0.5649530835022434
DRQ350IQ,Num times other shellfish eaten,paralytic shellfish toxin,http://purl.obolibrary.org/obo/CHEBI_167564,0.5917123255136981
DRQ350JQ,Num times other unknown shellfish eaten,Unknown 370,http://purl.obolibrary.org/obo/CHEBI_192242,0.5040744356156351
DRQ370UQ,Num times other unknown fish eaten,Unknown 370,http://purl.obolibrary.org/obo/CHEBI_192242,0.59143840699138
DRXTALCO,Alcohol (gm),alcohol,http://purl.obolibrary.org/obo/CHEBI_30879,0.9226569682807698
DRXTCAFF,Caffeine (mg),caffeine,http://purl.obolibrary.org/obo/CHEBI_27732,0.9174695500842411
DRXTCALC,Calcium (mg),calcium atom,http://purl.obolibrary.org/obo/CHEBI_22984,0.9033890577852149
DRXTCARB,Carbohydrate (gm),carbohydrate,http://purl.obolibrary.org/obo/CHEBI_16646,0.8914384578318368
DRXTCARO,Carotene (RE),carotene,http://purl.obolibrary.org/obo/CHEBI_23042,0.9205287211782768
DRXTCHOL,Cholesterol (mg),cholesterol,http://purl.obolibrary.org/obo/CHEBI_16113,0.9241719097684276
DRXTCOPP,Copper (mg),copper atom,http://purl.obolibrary.org/obo/CHEBI_28694,0.8650962099743236
DRXTIRON,Iron (mg),iron atom,http://purl.obolibrary.org/obo/CHEBI_18248,0.86302711380714
DRXTM161,MFA 16:1 (Hexadecenoic) (gm),hexadecenoic acid,http://purl.obolibrary.org/obo/CHEBI_24548,0.6873293139610362
DRXTM181,MFA 18:1 (Octadecenoic) (gm),octadecenoic acid,http://purl.obolibrary.org/obo/CHEBI_25634,0.6992046905575197
DRXTM201,MFA 20:1 (Eicosenoic) (gm),9-Eicosenoic acid,http://purl.obolibrary.org/obo/CHEBI_180273,0.5038834883321517
DRXTM221,MFA 22:1 (Docosenoic) (gm),docosenoic acid,http://purl.obolibrary.org/obo/CHEBI_36031,0.6757951255710812
DRXTMAGN,Magnesium (mg),magnesium atom,http://purl.obolibrary.org/obo/CHEBI_25107,0.9319478744606018
DRXTMFAT,Total monounsaturated fatty acids (gm),monounsaturated fatty acid,http://purl.obolibrary.org/obo/CHEBI_25413,0.847330657874798
DRXTP182,PFA 18:2 (Octadecadienoic) (gm),octadecadienoic acid,http://purl.obolibrary.org/obo/CHEBI_25627,0.7578741850133419
DRXTP183,PFA 18:3 (Octadecatrienoic) (gm),octadecatrienoic acid,http://purl.obolibrary.org/obo/CHEBI_25633,0.7545552624271271
DRXTP184,PFA 18:4 (Octadecatetraenoic) (gm),octadecatetraenoic acid,http://purl.obolibrary.org/obo/CHEBI_37810,0.7685387219491973
DRXTP204,PFA 20:4 (Eicosatetraenoic) (gm),eicosatetraenoic acid,http://purl.obolibrary.org/obo/CHEBI_166893,0.7626809688232637
DRXTP205,PFA 20:5 (Eicosapentaenoic) (gm),icosapentaenoic acid,http://purl.obolibrary.org/obo/CHEBI_36006,0.6659351396689268
DRXTP225,PFA 22:5 (Docosapentaenoic) (gm),docosapentaenoic acid,http://purl.obolibrary.org/obo/CHEBI_61204,0.7844291773512926
DRXTP226,PFA 22:6 (Docosahexaenoic) (gm),docosahexaenoic acid,http://purl.obolibrary.org/obo/CHEBI_36005,0.7887503715640864
DRXTPFAT,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid,http://purl.obolibrary.org/obo/CHEBI_26208,0.8509037020912965
DRXTPHOS,Phosphorus (mg),phosphorus atom,http://purl.obolibrary.org/obo/CHEBI_28659,0.8947573909802666
DRXTPOTA,Potassium (mg),potassium atom,http://purl.obolibrary.org/obo/CHEBI_26216,0.9234577872258672
DRXTPROT,Protein (gm),protein,http://purl.obolibrary.org/obo/CHEBI_36080,0.9042013120490775
DRXTS040,SFA 4:0 (Butanoic) (gm),butyric acid,http://purl.obolibrary.org/obo/CHEBI_30772,0.6322799238087138
DRXTS060,SFA 6:0 (Hexanoic) (gm),hexanoic acid,http://purl.obolibrary.org/obo/CHEBI_30776,0.5864916068059571
DRXTS080,SFA 8:0 (Octanoic) (gm),octanoic acid,http://purl.obolibrary.org/obo/CHEBI_28837,0.5889015265630846
DRXTS100,SFA 10:0 (Decanoic) (gm),decanoic acid,http://purl.obolibrary.org/obo/CHEBI_30813,0.5713275041994821
DRXTS120,SFA 12:0 (Dodecanoic) (gm),dodecanoic acid,http://purl.obolibrary.org/obo/CHEBI_30805,0.6454076874944153
DRXTS140,SFA 14:0 (Tetradecanoic) (gm),tetradecanoic acid,http://purl.obolibrary.org/obo/CHEBI_28875,0.6919925152527784
DRXTS160,SFA 16:0 (Hexadecanoic) (gm),hexadecanoic acid,http://purl.obolibrary.org/obo/CHEBI_15756,0.668980475529996
DRXTS180,SFA 18:0 (Octadecanoic) (gm),octadecanoic acid,http://purl.obolibrary.org/obo/CHEBI_28842,0.6796015525541835
DRXTSELE,Selenium (mcg),selenium atom,http://purl.obolibrary.org/obo/CHEBI_27568,0.8644111426696275
DRXTSFAT,Total saturated fatty acids (gm),saturated fatty acid,http://purl.obolibrary.org/obo/CHEBI_26607,0.7902374474981695
DRXTTHEO,Theobromine (mg),theobromine,http://purl.obolibrary.org/obo/CHEBI_28946,0.9398036090254019
DRXTVAIU,Vitamin A (IU),vitamin A,http://purl.obolibrary.org/obo/CHEBI_12777,0.7190309583562601
DRXTVARE,Vitamin A (RE),vitamin A,http://purl.obolibrary.org/obo/CHEBI_12777,0.8764072451424403
DRXTVB1,Thiamin (Vitamin B1) (mg),vitamin B1,http://purl.obolibrary.org/obo/CHEBI_26948,0.6927507511425847
DRXTVB12,Vitamin B12 (mcg),vitamin B12,http://purl.obolibrary.org/obo/CHEBI_176843,0.8409361714931485
DRXTVB2,Riboflavin (Vitamin B2) (mg),riboflavin,http://purl.obolibrary.org/obo/CHEBI_17015,0.7473736719013531
DRXTVB6,Vitamin B6 (mg),vitamin B6,http://purl.obolibrary.org/obo/CHEBI_27306,0.8889654659538518
DRXTVC,Vitamin C (mg),vitamin C,http://purl.obolibrary.org/obo/CHEBI_176783,0.8568095487121626
DRXTVE,Vitamin E (ATE) (mg),vitamin E,http://purl.obolibrary.org/obo/CHEBI_33234,0.7926890335133748
DRXTZINC,Zinc (mg),zinc atom,http://purl.obolibrary.org/obo/CHEBI_27363,0.8891907364015224
DSDMTCH,Matching Code,Veatchine,http://purl.obolibrary.org/obo/CHEBI_9938,0.5069535912811977
BPQ150B,Had alcohol in the past 30 minutes?,alcohol,http://purl.obolibrary.org/obo/CHEBI_30879,0.626090062060615
BMIARMC,Arm Circumference Comment,circumcircumpyrene,http://purl.obolibrary.org/obo/CHEBI_51399,0.5018228904683592
BMXARMC,Arm Circumference (cm),circumcircumpyrene,http://purl.obolibrary.org/obo/CHEBI_51399,0.504939289670778
BMXHEAD,Head Circumference (cm),circumcircumpyrene,http://purl.obolibrary.org/obo/CHEBI_51399,0.5008722205113302
CVDEXCL1,Excluded per physical limitations,physical tracer,http://purl.obolibrary.org/obo/CHEBI_35208,0.5619110845701282
CVDEXCL2,Excluded per cardiovascular conditions,cardiovascular drug,http://purl.obolibrary.org/obo/CHEBI_35554,0.6621234777906921
CVDEXCL5,Excluded per medications,Medicanine,http://purl.obolibrary.org/obo/CHEBI_173686,0.5333603029858236
CVDFITLV,Cardiovascular fitness level,cardiovascular drug,http://purl.obolibrary.org/obo/CHEBI_35554,0.6204639352582278
CVXPARC,Physical activity readiness code,physical tracer,http://purl.obolibrary.org/obo/CHEBI_35208,0.5006425302421371
LEAARM,Arm:,alarm pheromone,http://purl.obolibrary.org/obo/CHEBI_72575,0.5583129702709915
LEXBRP1,Brachial SBP 1,brachialactone,http://purl.obolibrary.org/obo/CHEBI_176569,0.5947086964164316
LEXBRP2,Brachial SBP 2,brachialactone,http://purl.obolibrary.org/obo/CHEBI_176569,0.5975030927292536
LEXBRPM,Mean Brachial SBP,brachialactone,http://purl.obolibrary.org/obo/CHEBI_176569,0.5524447809913734
OHX02DI,Fluorosis DI: #2,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.6167752470318401
OHX03DI,Fluorosis DI: #3,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.6092854898139128
OHX04DI,Fluorosis DI: #4,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.6092189558512485
OHX05DI,Fluorosis DI: #5,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.6098932969164819
OHX06DI,Fluorosis DI: #6,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.6037829554209702
OHX07DI,Fluorosis DI: #7,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.597864453306052
OHX07TR,Incisor Trauma: #7,traumatic acid,http://purl.obolibrary.org/obo/CHEBI_545687,0.5094705382972625
OHX08DI,Fluorosis DI: #8,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5957860089182871
OHX08TR,Incisor Trauma: #8,traumatic acid,http://purl.obolibrary.org/obo/CHEBI_545687,0.5083518205012098
OHX09DI,Fluorosis DI: #9,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5969985516621193
OHX09TR,Incisor Trauma: #9,traumatic acid,http://purl.obolibrary.org/obo/CHEBI_545687,0.5090049925140823
OHX10DI,Fluorosis DI: #10,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5783147346952369
OHX11DI,Fluorosis DI: #11,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5735390229332071
OHX12DI,Fluorosis DI: #12,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5899481851407816
OHX13DI,Fluorosis DI: #13,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5719490356989656
OHX14DI,Fluorosis DI: #14,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5733567215989216
OHX15DI,Fluorosis DI: #15,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5690496703393048
OHX18DI,Fluorosis DI: #18,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5802894054918606
OHX19DI,Fluorosis DI: #19,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5671779113806917
OHX20DI,Fluorosis DI: #20,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5766563314639082
OHX21DI,Fluorosis DI: #21,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5638399279813658
OHX22DI,Fluorosis DI: #22,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5818069481502863
OHX23DI,Fluorosis DI: #23,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5698612787891361
OHX24DI,Fluorosis DI: #24,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5730984699164567
OHX25DI,Fluorosis DI: #25,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5707320456413523
OHX26DI,Fluorosis DI: #26,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5633797466314836
OHX27DI,Fluorosis DI: #27,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5607536600245318
OHX28DI,Fluorosis DI: #28,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5648644597380177
OHX29DI,Fluorosis DI: #29,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5611249879562787
OHX30DI,Fluorosis DI: #30,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5927758287364586
OHX31DI,Fluorosis DI: #31,fluorosyl group,http://purl.obolibrary.org/obo/CHEBI_30241,0.5633335644278795
OHQ130,Must take antibiotics?,aliphatic antibiotics,http://purl.obolibrary.org/obo/CHEBI_22311,0.7116082261447619
OHQ146,Have other artificial material?,artificial glycosphingolipid,http://purl.obolibrary.org/obo/CHEBI_190304,0.5561861530603983
SEQ060,Are you currently pregnant?,pregnane,http://purl.obolibrary.org/obo/CHEBI_8386,0.5320880565611918
SS3adlG,androstanedione glucuronide (ng/mL),4-Hydroxyandrostenedione glucuronide,http://purl.obolibrary.org/obo/CHEBI_166760,0.7669110440916275
SSSE2,estradiol (pg/mL),estradiol,http://purl.obolibrary.org/obo/CHEBI_23965,0.8513811756806058
SSTESTO,Testostosterone (ng/mL),testosterone,http://purl.obolibrary.org/obo/CHEBI_17347,0.8318840597955715
PHAALCHR,Alcohol fast time (hours),alcohol,http://purl.obolibrary.org/obo/CHEBI_30879,0.6528575948587563
PHAALCMN,Alcohol fast time (minutes),alcohol,http://purl.obolibrary.org/obo/CHEBI_30879,0.6375790297758906
PHAANTHR,Antacids laxatives fast time (hours),laxative,http://purl.obolibrary.org/obo/CHEBI_50503,0.5101408673916328
URDP09LC,3-fluoranthene comment code,fluoranthene,http://purl.obolibrary.org/obo/CHEBI_33083,0.7804985176286519
URXDAZ,Daidzein (ng/mL),daidzein,http://purl.obolibrary.org/obo/CHEBI_28197,0.9107630271169002
URXDMA,o-Desmethylangolensin (O-DMA) (ng/mL),O-Desmethylangolensin,http://purl.obolibrary.org/obo/CHEBI_88902,0.6826318437005389
URXEQU,Equol (ng/mL),equol,http://purl.obolibrary.org/obo/CHEBI_34741,0.8900377043135573
URXETD,Enterodiol (ng/mL),Enterodiol,http://purl.obolibrary.org/obo/CHEBI_81556,0.8759190868690306
URXETL,Enterolactone (ng/mL),Enterolactone,http://purl.obolibrary.org/obo/CHEBI_81555,0.9022862676618318
URXGNS,Genistein (ng/mL),genistein,http://purl.obolibrary.org/obo/CHEBI_28088,0.8986137534676051
URXMBP,Mono-n-butyl phthalate (ng/mL),Monobutylphthalate,http://purl.obolibrary.org/obo/CHEBI_88522,0.6785849633596392
URXMCP,Mono-cyclohexyl phthalate (ng/mL),monocyclohexyl phthalate,http://purl.obolibrary.org/obo/CHEBI_132609,0.8035176957198005
URXMEP,Mono-ethyl phthalate (ng/mL),Monomethyl phthalate,http://purl.obolibrary.org/obo/CHEBI_89749,0.761942288500519
URXMHP,Mono-(2-ethyl)-hexyl phthalate (ng/mL),monohexyl phthalate,http://purl.obolibrary.org/obo/CHEBI_132604,0.7133173441337362
URXMNP,Mono-isononyl phthalate (ng/mL),monoisononyl phthalate,http://purl.obolibrary.org/obo/CHEBI_132593,0.8227812126612533
URXMOP,Mono-n-octyl phthalate (ng/mL),monooctyl phthalate,http://purl.obolibrary.org/obo/CHEBI_132583,0.756172863941216
URXMZP,Mono-benzyl phthalate (ng/mL),monobenzyl phthalate,http://purl.obolibrary.org/obo/CHEBI_132612,0.7950520519299114
URXP09,3-fluoranthene (ng/L),fluoranthene,http://purl.obolibrary.org/obo/CHEBI_33083,0.8773819404498173
URXUCR,Creatinine urine (mg/dL),creatinine,http://purl.obolibrary.org/obo/CHEBI_16737,0.7502831834121304
WTSPH01,Phthalate Mec Weight Jack Knife Rep 01,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5276635491511975
WTSPH02,Phthalate Mec Weight Jack Knife Rep 02,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5274965774902002
WTSPH03,Phthalate Mec Weight Jack Knife Rep 03,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5268906216302872
WTSPH04,Phthalate Mec Weight Jack Knife Rep 04,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5270286858298078
WTSPH05,Phthalate Mec Weight Jack Knife Rep 05,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5282735882688767
WTSPH06,Phthalate Mec Weight Jack Knife Rep 06,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5288942925141351
WTSPH07,Phthalate Mec Weight Jack Knife Rep 07,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5266016851706212
WTSPH08,Phthalate Mec Weight Jack Knife Rep 08,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5264502982546021
WTSPH09,Phthalate Mec Weight Jack Knife Rep 09,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5280063561182777
WTSPH10,Phthalate Mec Weight Jack Knife Rep 10,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5389814208314451
WTSPH11,Phthalate Mec Weight Jack Knife Rep 11,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5367161668857546
WTSPH12,Phthalate Mec Weight Jack Knife Rep 12,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5443848110416868
WTSPH13,Phthalate Mec Weight Jack Knife Rep 13,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5359558175946801
WTSPH14,Phthalate Mec Weight Jack Knife Rep 14,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5366291455818059
WTSPH15,Phthalate Mec Weight Jack Knife Rep 15,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5345613075806712
WTSPH16,Phthalate Mec Weight Jack Knife Rep 16,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5346847260561716
WTSPH17,Phthalate Mec Weight Jack Knife Rep 17,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5313149915835681
WTSPH18,Phthalate Mec Weight Jack Knife Rep 18,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5399099888366174
WTSPH19,Phthalate Mec Weight Jack Knife Rep 19,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5336555268459102
WTSPH20,Phthalate Mec Weight Jack Knife Rep 20,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5381979345941901
WTSPH21,Phthalate Mec Weight Jack Knife Rep 21,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5320293904756189
WTSPH22,Phthalate Mec Weight Jack Knife Rep 22,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5406204097235724
WTSPH23,Phthalate Mec Weight Jack Knife Rep 23,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5349527124113276
WTSPH24,Phthalate Mec Weight Jack Knife Rep 24,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5365057998563365
WTSPH25,Phthalate Mec Weight Jack Knife Rep 25,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.535371742573724
WTSPH26,Phthalate Mec Weight Jack Knife Rep 26,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5318041151704874
WTSPH27,Phthalate Mec Weight Jack Knife Rep 27,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5305134571294414
WTSPH28,Phthalate Mec Weight Jack Knife Rep 28,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5325299827324663
WTSPH29,Phthalate Mec Weight Jack Knife Rep 29,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5306964832708159
WTSPH2YR,Phthalate Subsample 2 Year Mec Weight,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.54190001467344
WTSPH30,Phthalate Mec Weight Jack Knife Rep 30,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.545674001612855
WTSPH31,Phthalate Mec Weight Jack Knife Rep 31,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.531781492655313
WTSPH32,Phthalate Mec Weight Jack Knife Rep 32,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.526582935217884
WTSPH33,Phthalate Mec Weight Jack Knife Rep 33,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5296597941105298
WTSPH34,Phthalate Mec Weight Jack Knife Rep 34,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5291344133185805
WTSPH35,Phthalate Mec Weight Jack Knife Rep 35,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.529257363061683
WTSPH36,Phthalate Mec Weight Jack Knife Rep 36,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5253638699788591
WTSPH37,Phthalate Mec Weight Jack Knife Rep 37,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5269874179681188
WTSPH38,Phthalate Mec Weight Jack Knife Rep 38,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5264425659704043
WTSPH39,Phthalate Mec Weight Jack Knife Rep 39,phthalate,http://purl.obolibrary.org/obo/CHEBI_26092,0.5277797265162263
