Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score
DRXIVB2,Riboflavin (Vitamin B2) (mg),44760 - vitamin b2   (riboflavin) (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544476,0.7278650896828601
DRXIVC,Vitamin C (mg),vitamin preparation,http://purl.obolibrary.org/obo/FOODON_03310620,0.5620290242457253
DRXIWATE,Moisture (gm),high moisture corn (food product),http://purl.obolibrary.org/obo/FOODON_00001569,0.5850737327545437
DRXIZINC,Zinc (mg),zinc added,http://purl.obolibrary.org/obo/FOODON_03460273,0.7405364687484313
DRD350C,Crayfish eaten during past 30 days,crayfish (raw),http://purl.obolibrary.org/obo/FOODON_03308374,0.6031711921562211
DRD350D,Lobsters eaten during past 30 days,lobster paste,http://purl.obolibrary.org/obo/FOODON_03315676,0.5967957337384078
DRD350E,Mussels eaten during past 30 days,mussel paste,http://purl.obolibrary.org/obo/FOODON_03310725,0.5694263716096072
DRD350F,Oysters eaten during past 30 days,oyster,http://purl.obolibrary.org/obo/FOODON_03411224,0.5656489380634435
DRD350G,Scallops eaten during past 30 days,scallop,http://purl.obolibrary.org/obo/FOODON_03411489,0.5357813308816105
DRD350H,Shrimp eaten during past 30 days,shrimp paste,http://purl.obolibrary.org/obo/FOODON_03309823,0.6755230122388983
DRD350I,Other shellfish eaten past 30 days,shellfish,http://purl.obolibrary.org/obo/FOODON_03411433,0.7800812255768775
DRD350J,Other unknown shellfish eaten past 30 d,shellfish,http://purl.obolibrary.org/obo/FOODON_03411433,0.6413136801305916
DRD370A,Breaded fish products eaten past 30 days,fish paste product,http://purl.obolibrary.org/obo/FOODON_03315298,0.5915566418977011
DRD370B,Tuna eaten during past 30 days,tuna,http://purl.obolibrary.org/obo/FOODON_03411269,0.6152474065857894
DRD370D,Catfish eaten during past 30 days,catfish,http://purl.obolibrary.org/obo/FOODON_03412620,0.6517143571402808
DRD370F,Flatfish eaten during past 30 days,flatfish (raw),http://purl.obolibrary.org/obo/FOODON_03308783,0.5783634916988222
DRD370G,Haddock eaten during past 30 days,haddock (raw),http://purl.obolibrary.org/obo/FOODON_03308024,0.5602768959053693
DRD370H,Mackerel eaten during past 30 days,mackerel,http://purl.obolibrary.org/obo/FOODON_03411043,0.6605606361229456
DRD370I,Perch eaten during past 30 days,perch,http://purl.obolibrary.org/obo/FOODON_03411557,0.5489586043101156
DRD370J,Pike eaten during past 30 days,pike,http://purl.obolibrary.org/obo/FOODON_03411293,0.5936931412269614
DRD370K,Pollock eaten during past 30 days,pollock,http://purl.obolibrary.org/obo/FOODON_03413876,0.6570319523032867
DRD370L,Porgy eaten during past 30 days,porgy,http://purl.obolibrary.org/obo/FOODON_03411234,0.5854692123398633
DRD370M,Salmon eaten during past 30 days,salmon,http://purl.obolibrary.org/obo/FOODON_00003473,0.6218207785055295
DRD370O,Sea bass eaten during past 30 days,sea bass,http://purl.obolibrary.org/obo/FOODON_03412180,0.6241345453501548
DRD370P,Shark eaten during past 30 days,shark,http://purl.obolibrary.org/obo/FOODON_03411342,0.6381409520084184
DRD370Q,Swordfish eaten during past 30 days,swordfish food product,http://purl.obolibrary.org/obo/FOODON_00002307,0.6195527228677112
DRD370R,Trout eaten during past 30 days,trout,http://purl.obolibrary.org/obo/FOODON_03411258,0.5142735412015313
DRD370S,Walleye eaten during past 30 days,walleye (raw),http://purl.obolibrary.org/obo/FOODON_03307399,0.5668550538275424
DRD370T,Other fish eaten during past 30 days,fish paste,http://purl.obolibrary.org/obo/FOODON_03315476,0.5245248345548634
DRDTSODI,Sodium (mg),low sodium food,http://purl.obolibrary.org/obo/FOODON_03317213,0.7330212682734203
DRQ340,Shellfish eaten during past 30 days,shellfish,http://purl.obolibrary.org/obo/FOODON_03411433,0.7146120299308808
DRQ350CQ,Num times crayfish eaten in past 30 days,crayfish (raw),http://purl.obolibrary.org/obo/FOODON_03308374,0.5850718513486153
DRQ350DQ,Num times lobsters eaten in past 30 days,lobster paste,http://purl.obolibrary.org/obo/FOODON_03315676,0.5771626927607305
DRQ350EQ,Num times mussels eaten in past 30 days,mussel paste,http://purl.obolibrary.org/obo/FOODON_03310725,0.5513334526805409
DRQ350FQ,Num times oysters eaten in past 30 days,oyster,http://purl.obolibrary.org/obo/FOODON_03411224,0.5466268367946308
DRQ350GQ,Num times scallops eaten in past 30 days,scallop,http://purl.obolibrary.org/obo/FOODON_03411489,0.5194601670157627
DRQ350HQ,Num times shrimp eaten in past 30 days,shrimp paste,http://purl.obolibrary.org/obo/FOODON_03309823,0.6538541968007195
DRQ350IQ,Num times other shellfish eaten,shellfish,http://purl.obolibrary.org/obo/FOODON_03411433,0.7837230841773727
DRQ350JQ,Num times other unknown shellfish eaten,shellfish,http://purl.obolibrary.org/obo/FOODON_03411433,0.6358836425776553
DRQ360,Fish eaten during past 30 days,fish paste,http://purl.obolibrary.org/obo/FOODON_03315476,0.5245248345548634
DRQ370AQ,Num times breaded fish products eaten,fish food product,http://purl.obolibrary.org/obo/FOODON_00001248,0.5566282636101547
DRQ370BQ,Num times tuna eaten in past 30 days,tuna,http://purl.obolibrary.org/obo/FOODON_03411269,0.5926499222101447
DRQ370DQ,Num times catfish eaten in past 30 days,catfish,http://purl.obolibrary.org/obo/FOODON_03412620,0.6297892866830334
DRQ370FQ,Num times flatfish eaten in past 30 days,flatfish (raw),http://purl.obolibrary.org/obo/FOODON_03308783,0.5600598890283944
DRQ370GQ,Num times haddock eaten in past 30 days,haddock (raw),http://purl.obolibrary.org/obo/FOODON_03308024,0.5410931071990683
DRQ370HQ,Num times mackerel eaten in past 30 days,mackerel,http://purl.obolibrary.org/obo/FOODON_03411043,0.6387123632965357
DRQ370IQ,Num times perch eaten in past 30 days,perch,http://purl.obolibrary.org/obo/FOODON_03411557,0.5266267358031429
DRQ370JQ,Num times pike eaten in past 30 days,pike,http://purl.obolibrary.org/obo/FOODON_03411293,0.5710339868708206
DRQ370KQ,Num times pollock eaten in past 30 days,pollock,http://purl.obolibrary.org/obo/FOODON_03413876,0.6351835273832992
DRQ370LQ,Num times porgy eaten in past 30 days,porgy,http://purl.obolibrary.org/obo/FOODON_03411234,0.5628467852916275
DRQ370MQ,Num times salmon eaten in past 30 days,salmon,http://purl.obolibrary.org/obo/FOODON_00003473,0.5994550883330158
DRQ370OQ,Num times sea bass eaten in past 30 days,sea bass,http://purl.obolibrary.org/obo/FOODON_03412180,0.601751757258025
DRQ370PQ,Num times shark eaten in past 30 days,shark,http://purl.obolibrary.org/obo/FOODON_03411342,0.6157888798534606
DRQ370QQ,Num times swordfish eaten past 30 days,swordfish food product,http://purl.obolibrary.org/obo/FOODON_00002307,0.6023403279677917
DRQ370SQ,Num times walleye eaten in past 30 days,walleye (raw),http://purl.obolibrary.org/obo/FOODON_03307399,0.5477954104709948
DRQ370TQ,Num times other fish eaten past 30 days,fish paste,http://purl.obolibrary.org/obo/FOODON_03315476,0.5019119067069172
DRXTALCO,Alcohol (gm),fruit in alcohol,http://purl.obolibrary.org/obo/FOODON_03307283,0.7344870216609203
DRXTCAFF,Caffeine (mg),food bar (caffeine added),http://purl.obolibrary.org/obo/FOODON_03305089,0.6112811754179555
DRXTCALC,Calcium (mg),calcium malate,http://purl.obolibrary.org/obo/FOODON_03413045,0.7359870260348095
DRXTCARB,Carbohydrate (gm),carbohydrate reduced food,http://purl.obolibrary.org/obo/FOODON_03315824,0.792417576869363
DRXTCARO,Carotene (RE),mixed carotenes,http://purl.obolibrary.org/obo/FOODON_03413154,0.6622023061646695
DRXTCHOL,Cholesterol (mg),cholesterol free claim or use,http://purl.obolibrary.org/obo/FOODON_03510042,0.6034477735308447
DRXTCOPP,Copper (mg),copper added,http://purl.obolibrary.org/obo/FOODON_03460775,0.6675719844227977
DRXTFIBE,Dietary fiber (gm),low fiber food,http://purl.obolibrary.org/obo/FOODON_03510063,0.521279606278538
DRXTIRON,Iron (mg),iron added,http://purl.obolibrary.org/obo/FOODON_03460181,0.6605405091719063
DRXTKCAL,Energy (kcal),energy drink,http://purl.obolibrary.org/obo/FOODON_00003189,0.6356543366499233
DRXTMAGN,Magnesium (mg),magnesium added,http://purl.obolibrary.org/obo/FOODON_03460774,0.8159932445524314
DRXTMFAT,Total monounsaturated fatty acids (gm),high monounsaturated fat,http://purl.obolibrary.org/obo/FOODON_03510243,0.6681520457068895
DRXTNIAC,Niacin (mg),"44770 - vitamin b3   (niacin, niacinamide) (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03544477,0.5559378890977602
DRXTPFAT,Total polyunsaturated fatty acids (gm),high polyunsaturated fat,http://purl.obolibrary.org/obo/FOODON_03510246,0.6928240533692147
DRXTPHOS,Phosphorus (mg),phosphorus added,http://purl.obolibrary.org/obo/FOODON_03460223,0.8610228167828695
DRXTPOTA,Potassium (mg),potassium malate,http://purl.obolibrary.org/obo/FOODON_03413214,0.7752436225250436
DRXTPROT,Protein (gm),fish protein,http://purl.obolibrary.org/obo/FOODON_03315816,0.7756559822117405
DRXTSELE,Selenium (mcg),selenium added,http://purl.obolibrary.org/obo/FOODON_03460777,0.7362660229904032
DRXTSFAT,Total saturated fatty acids (gm),saturated fat free food,http://purl.obolibrary.org/obo/FOODON_03510179,0.5427633431583964
DRXTTFAT,Total fat (gm),fat,http://purl.obolibrary.org/obo/FOODON_00003265,0.5963232924856521
DRXTVARE,Vitamin A (RE),vitamin preparation,http://purl.obolibrary.org/obo/FOODON_03310620,0.5873483900021168
DRXTVB1,Thiamin (Vitamin B1) (mg),44750 - vitamin b1   (thiamine) (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544475,0.6932740696017522
DRXTVB2,Riboflavin (Vitamin B2) (mg),44760 - vitamin b2   (riboflavin) (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544476,0.7278650896828601
DRXTVC,Vitamin C (mg),vitamin preparation,http://purl.obolibrary.org/obo/FOODON_03310620,0.5620290242457253
DRXTWATE,Moisture (gm),high moisture corn (food product),http://purl.obolibrary.org/obo/FOODON_00001569,0.5850737327545437
DRXTZINC,Zinc (mg),zinc added,http://purl.obolibrary.org/obo/FOODON_03460273,0.7405364687484313
DSD010,Any Dietary Supplements Taken?,dietary supplement,http://purl.obolibrary.org/obo/FOODON_03401298,0.8093853361814364
DSDCOUNT,Total # of Dietary Supplements Taken,dietary supplement,http://purl.obolibrary.org/obo/FOODON_03401298,0.7412833472410729
DSD070,Was Container Seen?,wax container,http://purl.obolibrary.org/obo/FOODON_03490209,0.5862201742862273
DSD090,How Long Supplement Taken (Days)?,food supplement tablet,http://purl.obolibrary.org/obo/FOODON_03310336,0.5434908567804199
DSD120Q,Quantity of supplement taken,food supplement tablet,http://purl.obolibrary.org/obo/FOODON_03310336,0.5064069604762379
DSD120U,Dosage Form,dosa,http://purl.obolibrary.org/obo/FOODON_03311571,0.5780190385247634
DSDANTA,Antacid Reported as Dietary Supplement,dietary supplement,http://purl.obolibrary.org/obo/FOODON_03401298,0.6794872068988203
DSDSUPID,Supplement ID Number,food supplement powder,http://purl.obolibrary.org/obo/FOODON_03430162,0.5707908006606767
DSDSUPP,Supplement Name,food supplement form,http://purl.obolibrary.org/obo/FOODON_03430154,0.6053135179573874
BPAARM,Arm selected:,select grade,http://purl.obolibrary.org/obo/FOODON_03530011,0.5699633556996182
BPQ150C,Had coffee in the past 30 minutes?,coffee oil,http://purl.obolibrary.org/obo/FOODON_03303100,0.5274967909059903
BPQ150D,Had cigarettes in the past 30 minutes?,candy cigarette,http://purl.obolibrary.org/obo/FOODON_03303744,0.5189118058306256
BPXPLS,60 sec. pulse (30 sec. pulse * 2):,pulse or pulse product (eurofir),http://purl.obolibrary.org/obo/FOODON_03400831,0.661106607919244
BPXPTY,Pulse type:,pulse or pulse product (eurofir),http://purl.obolibrary.org/obo/FOODON_03400831,0.691371053310073
BMIWT,Weight Comment,"glass container, coloured, light weight",http://purl.obolibrary.org/obo/FOODON_03490279,0.5125856755783695
CVDEXCL2,Excluded per cardiovascular conditions,"organ meat, cardiovascular system",http://purl.obolibrary.org/obo/FOODON_03420129,0.5764758503310968
CVDFITLV,Cardiovascular fitness level,"organ meat, cardiovascular system",http://purl.obolibrary.org/obo/FOODON_03420129,0.5402050926682813
CVXPARC,Physical activity readiness code,food physical quality,http://purl.obolibrary.org/obo/FOODON_03430113,0.5109237812048658
AUALEQC,Left Ear Quality Code,food quality date,http://purl.obolibrary.org/obo/FOODON_00003446,0.649685609617925
AUAREQC,Right Ear Quality Code,food quality date,http://purl.obolibrary.org/obo/FOODON_00003446,0.6455367848943282
AUQ010,Have Ear Tube Right or Left Ear?,tube,http://purl.obolibrary.org/obo/FOODON_03490200,0.6328193316513193
BIDFFM,Estimated fat-free mass (kg),fat free food,http://purl.obolibrary.org/obo/FOODON_03510054,0.5024567221354722
MSXWPAIN,Pain reported on walking:,walking catfish,http://purl.obolibrary.org/obo/FOODON_00002907,0.507209097075336
OHQ130,Must take antibiotics?,preservation by adding antibiotics,http://purl.obolibrary.org/obo/FOODON_03470156,0.6004945088385601
OHQ146,Have other artificial material?,food material,http://purl.obolibrary.org/obo/FOODON_00002403,0.5851061335965824
OHQ148,Have a hip bone or joint replacement?,meal replacement food,http://purl.obolibrary.org/obo/FOODON_03316943,0.5382390642913812
SEQ010,Hemophilia?,eremophila plant,http://purl.obolibrary.org/obo/FOODON_03414768,0.5286810588064955
PHAALCHR,Alcohol fast time (hours),fruit in alcohol,http://purl.obolibrary.org/obo/FOODON_03307283,0.5197114928964587
PHAALCMN,Alcohol fast time (minutes),fruit in alcohol,http://purl.obolibrary.org/obo/FOODON_03307283,0.5075488927657984
PHACOFHR,Coffee/tea fast time (hours),coffee or tea plant,http://purl.obolibrary.org/obo/FOODON_03412126,0.6158340992445243
PHACOFMN,Coffee/tea fast time (minutes),coffee or tea plant,http://purl.obolibrary.org/obo/FOODON_03412126,0.6041302302121829
PHASUPHR,Dietary supplements fast time (hours),dietary supplement,http://purl.obolibrary.org/obo/FOODON_03401298,0.7145665307307992
PHASUPMN,Dietary supplements fast time (minutes),dietary supplement,http://purl.obolibrary.org/obo/FOODON_03401298,0.7020611463448837
PHQ020,Coffee or tea with cream or sugar?,coffee sugar,http://purl.obolibrary.org/obo/FOODON_03304310,0.6827748053470346
PHQ040,Gum mints lozenges or cough drops,lozenge,http://purl.obolibrary.org/obo/FOODON_03430174,0.5251829837804359
PHQ060,Dietary supplements?,dietary supplement,http://purl.obolibrary.org/obo/FOODON_03401298,0.9382562194882926
URXUCR,Creatinine urine (mg/dL),45210 - creatine-creatinine (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544521,0.5445053623183285
LBDVSTLC,Blood Styrene Comment Code,polystyrene container,http://purl.obolibrary.org/obo/FOODON_03490377,0.5088085436056956
LBXVST,Blood Styrene (ng/ml),polystyrene container,http://purl.obolibrary.org/obo/FOODON_03490377,0.5185834178335678
LBDIRNSI,Iron (umol/L),iron added,http://purl.obolibrary.org/obo/FOODON_03460181,0.5254026460971527
LBDSELSI,Selenium (nmol/L),selenium added,http://purl.obolibrary.org/obo/FOODON_03460777,0.6653394118996917
LBXIRN,Iron (ug/dL),iron added,http://purl.obolibrary.org/obo/FOODON_03460181,0.5607906513171528
LBXSEL,Selenium (ng/mL),selenium added,http://purl.obolibrary.org/obo/FOODON_03460777,0.7465784868955224
LBXVIA,Vitamin A (ug/dL),vitamin preparation,http://purl.obolibrary.org/obo/FOODON_03310620,0.5035420888315533
URXUCR,Creatinine urine (mg/dL),45210 - creatine-creatinine (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544521,0.5445053623183285
URXUMO,Molybdenum urine (ng/mL),molybdenum added,http://purl.obolibrary.org/obo/FOODON_03460779,0.7781728463157517
LBXGLU,Glucose plasma (mg/dL),glucose syrup,http://purl.obolibrary.org/obo/FOODON_03302788,0.5356703636932064
LBXCRP,C-reactive protein(mg/dL),protein bread,http://purl.obolibrary.org/obo/FOODON_03302350,0.5347467511198859
LBDTCSI,Total cholesterol (mmol/L),cholesterol free claim or use,http://purl.obolibrary.org/obo/FOODON_03510042,0.5194583827023972
LBXTC,Total cholesterol (mg/dL),cholesterol free claim or use,http://purl.obolibrary.org/obo/FOODON_03510042,0.5056133455121398
LBXTR,Triglyceride (mg/dL),sucroglycerides,http://purl.obolibrary.org/obo/FOODON_03413291,0.5070719526077662
URXUCR,Creatinine urine (mg/dL),45210 - creatine-creatinine (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544521,0.5445053623183285
URXUCRSI,Creatinine urine (umol/L),45210 - creatine-creatinine (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544521,0.5186375177110626
LBDSBUSI,Blood urea nitrogen (mmol/L),packed in nitrogen,http://purl.obolibrary.org/obo/FOODON_03480031,0.562861428095139
LBDSCASI,Calcium total (mmol/L),calcium malate,http://purl.obolibrary.org/obo/FOODON_03413045,0.5676531937126422
LBDSCHSI,Cholesterol total (mmol/L),cholesterol free claim or use,http://purl.obolibrary.org/obo/FOODON_03510042,0.5194583827023972
LBDSCRSI,Creatinine (umol/L),45210 - creatine-creatinine (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544521,0.5362096602343465
LBDSGLSI,Glucose (mmol/L),glucose syrup,http://purl.obolibrary.org/obo/FOODON_03302788,0.6724510188351692
LBDSIRSI,Iron (umol/L),iron added,http://purl.obolibrary.org/obo/FOODON_03460181,0.5254026460971527
LBDSPHSI,Phosphorus (mmol/L),phosphorus added,http://purl.obolibrary.org/obo/FOODON_03460223,0.7929947225076296
LBDSTPSI,Protein total (g/L),protein meal,http://purl.obolibrary.org/obo/FOODON_03304456,0.6991821136087256
LBDSTRSI,Triglycerides (mmol/L),sucroglycerides,http://purl.obolibrary.org/obo/FOODON_03413291,0.5526674534624224
LBXSBU,Blood urea nitrogen (mg/dL),packed in nitrogen,http://purl.obolibrary.org/obo/FOODON_03480031,0.579188723387842
LBXSC3SI,Bicarbonate (mmol/L),ammonium carbonate,http://purl.obolibrary.org/obo/FOODON_03412997,0.517652177298338
LBXSCA,Calcium total (mg/dL),calcium malate,http://purl.obolibrary.org/obo/FOODON_03413045,0.5912004721105092
LBXSCH,Cholesterol total (mg/dL),cholesterol free claim or use,http://purl.obolibrary.org/obo/FOODON_03510042,0.5056133455121398
LBXSCLSI,Chloride (mmol/L),chloride added,http://purl.obolibrary.org/obo/FOODON_03460196,0.6550214871937348
LBXSCR,Creatinine (mg/dL),45210 - creatine-creatinine (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544521,0.5725299575847131
LBXSGL,Glucose (mg/dL),glucose syrup,http://purl.obolibrary.org/obo/FOODON_03302788,0.7021618448036387
LBXSIR,Iron (ug/dL),iron added,http://purl.obolibrary.org/obo/FOODON_03460181,0.5607906513171528
LBXSKSI,Potassium (mmol/L),potassium malate,http://purl.obolibrary.org/obo/FOODON_03413214,0.6938461831731276
LBXSNASI,Sodium (mmol/L),low sodium food,http://purl.obolibrary.org/obo/FOODON_03317213,0.6365640230986377
LBXSPH,Phosphorus (mg/dL),phosphorus added,http://purl.obolibrary.org/obo/FOODON_03460223,0.817706565809891
LBXSTP,Protein total (g/dL),protein meal,http://purl.obolibrary.org/obo/FOODON_03304456,0.6632243458172339
LBXSTR,Triglycerides (mg/dL),sucroglycerides,http://purl.obolibrary.org/obo/FOODON_03413291,0.5684612564026029
VTQ140,Time spent at a swimming pool,swimming crab family,http://purl.obolibrary.org/obo/FOODON_03412212,0.5193727103976971
VTQ170,Near a smoking person >= 10 min,food smoking,http://purl.obolibrary.org/obo/FOODON_03470106,0.5195378289706546
VTQ200A,Paints,papain,http://purl.obolibrary.org/obo/FOODON_03310434,0.5989809901493527
VTQ200B,Mothballs moth crystals or mothflakes,moth,http://purl.obolibrary.org/obo/FOODON_03414644,0.5889792473592967
VTQ200F,Fingernail polish or polish remover,polish herring (raw),http://purl.obolibrary.org/obo/FOODON_03308331,0.5050915165856915
SSFOL,Folic Acid ng/ml,"44810 - vitamin b9   (folic acid, folinic acid) (efsa foodex2)",http://purl.obolibrary.org/obo/FOODON_03544481,0.5358186651324238
URXOP1,Dimethylphosphate (ug/L),phosphated distarch phosphate,http://purl.obolibrary.org/obo/FOODON_03413185,0.5633772914978067
URXOP2,Diethylphosphate (ug/L),phosphated distarch phosphate,http://purl.obolibrary.org/obo/FOODON_03413185,0.5754689809708196
URXOP4,Diethylthiophosphate (ug/L),phosphated distarch phosphate,http://purl.obolibrary.org/obo/FOODON_03413185,0.5048013758931209
URXUCR,Creatinine urine (mg/dL),45210 - creatine-creatinine (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03544521,0.5445053623183285
SSTOTAL,Total_Protein,protein meal,http://purl.obolibrary.org/obo/FOODON_03304456,0.7415859127233088
NHCODE,Standard generic ingredient code,standard grade,http://purl.obolibrary.org/obo/FOODON_03530012,0.5134300433178564
CIQG30,Describe quantity/quality cutback,food quality date,http://purl.obolibrary.org/obo/FOODON_00003446,0.5165417284814386
CIQD005,When SED did you lack energy?,energy drink,http://purl.obolibrary.org/obo/FOODON_00003189,0.5086214786977885
CIQD100,Describe quantity/quality cutback,food quality date,http://purl.obolibrary.org/obo/FOODON_00003446,0.5165417284814386
CIQP13D,Did you have dry mouth?,vermouth dry,http://purl.obolibrary.org/obo/FOODON_03310991,0.5275912963476258
CIQP21I,Fear: Animals,animal,http://purl.obolibrary.org/obo/FOODON_00003004,0.7197521561176883
CIQP21L,Fear: Flying,flying fish (raw),http://purl.obolibrary.org/obo/FOODON_03308622,0.6805911225296788
CIQP21O,Fear: Getting an injection,solution for injection,http://purl.obolibrary.org/obo/FOODON_03430170,0.5152672929749508
CIQP44I,Strong Fear: Animals,animal,http://purl.obolibrary.org/obo/FOODON_00003004,0.6160771272769838
CIQP44L,Strong Fear: Flying,flying fish (raw),http://purl.obolibrary.org/obo/FOODON_03308622,0.5987590023457052
CIQP64,Describe quantity/quality cutback,food quality date,http://purl.obolibrary.org/obo/FOODON_00003446,0.5165417284814386
ALQ130,Avg # alcoholic drinks/day -past 12 mos,33710 - mixed alcoholic drinks (efsa foodex2),http://purl.obolibrary.org/obo/FOODON_03543371,0.5041398097205614
AUQ160,Now wearing a hearing aid,searing,http://purl.obolibrary.org/obo/FOODON_03450045,0.5567991394747949
BPQ050C,Now reducing salt/sodium,table salt with reduced sodium content,http://purl.obolibrary.org/obo/FOODON_03315559,0.5681872387557403
BPQ090B,Told to reduce weight for cholesterol,reduced cholesterol claim or use,http://purl.obolibrary.org/obo/FOODON_03510044,0.5803890143883816
ALD240,How often drink beer (per month),ginger beer soft drink,http://purl.obolibrary.org/obo/FOODON_03302107,0.5493154274664037
DBD040,Age first fed formula daily (days),formula fed veal,http://purl.obolibrary.org/obo/FOODON_00003911,0.538039275911995
DBD220j,You drink another type of milk,skim milk drink,http://purl.obolibrary.org/obo/FOODON_03305161,0.501139665676508
DBD270c,Helping of fruit/fruit juices eaten/day,fruit (packed in fruit juice),http://purl.obolibrary.org/obo/FOODON_03307605,0.650057476964378
DBD270d,Helping of vegetables eaten/day,mixed vegetables,http://purl.obolibrary.org/obo/FOODON_00002683,0.5466683734440054
DBD370,School serves school lunches,school shark (raw),http://purl.obolibrary.org/obo/FOODON_03308019,0.5907587591911085
DBD380,# of times/week get school lunch,lunch food,http://purl.obolibrary.org/obo/FOODON_00002652,0.5108564361688377
DBD400,School serve complete breakfast each day,breakfast food,http://purl.obolibrary.org/obo/FOODON_00002386,0.5218745956750426
DBD410,#of times/week get school breakfast,breakfast food,http://purl.obolibrary.org/obo/FOODON_00002386,0.5671541579900048
DBQ070a,Type of milk first fed - whole milk,whole milk curd,http://purl.obolibrary.org/obo/FOODON_03307483,0.5653724730204291
DBQ070b,Type of milk first fed - 2% milk,milk or milk based food product,http://purl.obolibrary.org/obo/FOODON_00001257,0.5968515875605792
DBQ070c,Type of milk first fed - 1% milk,milk or milk based food product,http://purl.obolibrary.org/obo/FOODON_00001257,0.5954479335357611
DBQ070d,Type of milk first fed - skim/nonfat,nonfat dry milk,http://purl.obolibrary.org/obo/FOODON_03301657,0.5620759965442108
DBQ095,Type of salt used at table,table salt,http://purl.obolibrary.org/obo/FOODON_03309954,0.7367304336027978
DBQ100,How often add salt to food at table,table salt,http://purl.obolibrary.org/obo/FOODON_03309954,0.6189465322725423
DBQ110,Ever eat poultry,poultry meat,http://purl.obolibrary.org/obo/FOODON_03315883,0.7925438372309074
DBQ120,When eat poultry how often eat skin,poultry meat,http://purl.obolibrary.org/obo/FOODON_03315883,0.5905136084234769
DBQ220b,You drink 2% fat milk,milk fat,http://purl.obolibrary.org/obo/FOODON_00002681,0.6697223917558041
