Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score
DRXIVE,Vitamin E (ATE) (mg),familial isolated deficiency of vitamin E,http://purl.obolibrary.org/obo/MONDO_0010188,0.5720997838935165
DRXIZINC,Zinc (mg),acrodermatitis enteropathica,http://purl.obolibrary.org/obo/MONDO_0008713,0.568176210415225
DRD350B,Crabs eaten during past 30 days,Pthirus pubis infestation,http://purl.obolibrary.org/obo/MONDO_0001794,0.6080762902823375
DRD350I,Other shellfish eaten past 30 days,shellfish allergy,http://purl.obolibrary.org/obo/MONDO_0000770,0.6106656281865641
DRD350J,Other unknown shellfish eaten past 30 d,shellfish allergy,http://purl.obolibrary.org/obo/MONDO_0000770,0.5020351836463853
DRD370U,Other unknown fish eaten in past 30 days,unknown leukodystrophy,http://purl.obolibrary.org/obo/MONDO_0019397,0.5302703828192221
DRDTSODF,Salt adjustment flag,adjustment disorder,http://purl.obolibrary.org/obo/MONDO_0003265,0.6571614796792175
DRDTSODI,Sodium (mg),congenital sodium diarrhea,http://purl.obolibrary.org/obo/MONDO_0015170,0.5621231719712929
DRQ340,Shellfish eaten during past 30 days,shellfish allergy,http://purl.obolibrary.org/obo/MONDO_0000770,0.5594148274042915
DRQ350BQ,Num times crabs eaten in past 30 days,Pthirus pubis infestation,http://purl.obolibrary.org/obo/MONDO_0001794,0.5857099373707821
DRQ350IQ,Num times other shellfish eaten,shellfish allergy,http://purl.obolibrary.org/obo/MONDO_0000770,0.6135165593423465
DRQ370UQ,Num times other unknown fish eaten,unknown leukodystrophy,http://purl.obolibrary.org/obo/MONDO_0019397,0.5325144453845829
DRXTALCO,Alcohol (gm),alcohol dependence,http://purl.obolibrary.org/obo/MONDO_0007079,0.7642310975977412
DRXTCALC,Calcium (mg),calcium metabolic disease,http://purl.obolibrary.org/obo/MONDO_0005557,0.5964885186423363
DRXTCARB,Carbohydrate (gm),carbohydrate transport disease,http://purl.obolibrary.org/obo/MONDO_0045015,0.7032172756057266
DRXTCARO,Carotene (RE),carotenemia,http://purl.obolibrary.org/obo/MONDO_0021162,0.7627731699336394
DRXTCHOL,Cholesterol (mg),cholesteryl ester storage disease,http://purl.obolibrary.org/obo/MONDO_0019149,0.6875751915847103
DRXTCOPP,Copper (mg),Menkes disease,http://purl.obolibrary.org/obo/MONDO_0010651,0.5418389066076426
DRXTIRON,Iron (mg),iron metabolism disease,http://purl.obolibrary.org/obo/MONDO_0002279,0.654653840954222
DRXTMAGN,Magnesium (mg),magnesium deficiency,http://purl.obolibrary.org/obo/MONDO_0006844,0.7708668961032146
DRXTNIAC,Niacin (mg),pellagra,http://purl.obolibrary.org/obo/MONDO_0019975,0.6443864946340768
DRXTPHOS,Phosphorus (mg),phosphorus metabolism disease,http://purl.obolibrary.org/obo/MONDO_0002319,0.8244737184458224
DRXTPOTA,Potassium (mg),potassium deficiency,http://purl.obolibrary.org/obo/MONDO_0006919,0.7495849874831617
DRXTPROT,Protein (gm),prion disease,http://purl.obolibrary.org/obo/MONDO_0005429,0.6869569216342302
DRXTVAIU,Vitamin A (IU),intermediate uveitis,http://purl.obolibrary.org/obo/MONDO_0006806,0.6395997349924587
DRXTVARE,Vitamin A (RE),vitamin A deficiency,http://purl.obolibrary.org/obo/MONDO_0007016,0.703303739836543
DRXTVB1,Thiamin (Vitamin B1) (mg),beriberi,http://purl.obolibrary.org/obo/MONDO_0006676,0.6190262521808695
DRXTVB12,Vitamin B12 (mcg),vitamin B12 deficiency,http://purl.obolibrary.org/obo/MONDO_0020696,0.733360523905159
DRXTVB2,Riboflavin (Vitamin B2) (mg),ariboflavinosis,http://purl.obolibrary.org/obo/MONDO_0004573,0.6591824065243118
DRXTVB6,Vitamin B6 (mg),pyridoxine deficiency anemia,http://purl.obolibrary.org/obo/MONDO_0004574,0.7249771917404277
DRXTVC,Vitamin C (mg),scurvy,http://purl.obolibrary.org/obo/MONDO_0009412,0.6920595199093663
DRXTVE,Vitamin E (ATE) (mg),familial isolated deficiency of vitamin E,http://purl.obolibrary.org/obo/MONDO_0010188,0.5720997838935165
DRXTZINC,Zinc (mg),acrodermatitis enteropathica,http://purl.obolibrary.org/obo/MONDO_0008713,0.568176210415225
DSDSUPP,Supplement Name,Carney complex,http://purl.obolibrary.org/obo/MONDO_0015285,0.5593369152414158
BPQ150B,Had alcohol in the past 30 minutes?,alcohol dependence,http://purl.obolibrary.org/obo/MONDO_0007079,0.5185865514192034
BPXPULS,Pulse regular or irregular?,irregular astigmatism,http://purl.obolibrary.org/obo/MONDO_0001831,0.6105736966731337
PEASCCT1,Blood Pressure Comment,hypertensive disorder,http://purl.obolibrary.org/obo/MONDO_0005044,0.7083212475776837
PEASCST1,Blood Pressure Status,hypertensive disorder,http://purl.obolibrary.org/obo/MONDO_0005044,0.6381936978469545
PEASCTM1,Blood Pressure Time in Seconds,hypertensive disorder,http://purl.obolibrary.org/obo/MONDO_0005044,0.5523080299316926
BMAAMP,Amputations?,congenital amputation,http://purl.obolibrary.org/obo/MONDO_0022817,0.7214769486914429
BMAULEXT,Amputations: Upper Left Extremity?,cancer of long bone of upper limb,http://purl.obolibrary.org/obo/MONDO_0100085,0.5396991346095323
BMAUREXT,Amputations: Upper Right Extremity?,cancer of long bone of upper limb,http://purl.obolibrary.org/obo/MONDO_0100085,0.538313462648847
BMIARMC,Arm Circumference Comment,multiple benign circumferential skin creases on limbs,http://purl.obolibrary.org/obo/MONDO_0007990,0.5692257947696588
BMIHEAD,Head Circumference Comment,multiple benign circumferential skin creases on limbs,http://purl.obolibrary.org/obo/MONDO_0007990,0.5646966732692406
BMITHICR,Thigh Circumference Comment,multiple benign circumferential skin creases on limbs,http://purl.obolibrary.org/obo/MONDO_0007990,0.5428111371064399
BMIWAIST,Waist Circumference Comment,multiple benign circumferential skin creases on limbs,http://purl.obolibrary.org/obo/MONDO_0007990,0.5239532612993755
BMXARMC,Arm Circumference (cm),multiple benign circumferential skin creases on limbs,http://purl.obolibrary.org/obo/MONDO_0007990,0.5484445912761144
BMXBMI,Body Mass Index (kg/m**2),distal 16p11.2 microdeletion syndrome,http://purl.obolibrary.org/obo/MONDO_0013267,0.5877051632902829
BMXHEAD,Head Circumference (cm),multiple benign circumferential skin creases on limbs,http://purl.obolibrary.org/obo/MONDO_0007990,0.5440271055932329
BMXTHICR,Thigh Circumference (cm),multiple benign circumferential skin creases on limbs,http://purl.obolibrary.org/obo/MONDO_0007990,0.5226991728716068
BMXWAIST,Waist Circumference (cm),multiple benign circumferential skin creases on limbs,http://purl.obolibrary.org/obo/MONDO_0007990,0.5043452068581684
CVDEXCL2,Excluded per cardiovascular conditions,cardiovascular neoplasm,http://purl.obolibrary.org/obo/MONDO_0024757,0.7298861635512102
CVDEXCL4,Excluded per asthma symptoms,asthma,http://purl.obolibrary.org/obo/MONDO_0004979,0.584973867641356
CVDEXCL6,Excluded per other specific reasons,"enolase, sperm specific",http://purl.obolibrary.org/obo/MONDO_0007543,0.5699199317437346
CVDFITLV,Cardiovascular fitness level,cardiovascular neoplasm,http://purl.obolibrary.org/obo/MONDO_0024757,0.6839631224656153
CVDS1G,Stage 1 grade (% incline),"tumor grade 1, general grading system",http://purl.obolibrary.org/obo/MONDO_0024491,0.5964943544254615
CVDS2G,Stage 2 grade (% incline),"tumor grade 2, general grading system",http://purl.obolibrary.org/obo/MONDO_0024492,0.5917797010119131
AUDLOABC,Comment:Other Ear Exam Abnormality Left,blood platelet disease,http://purl.obolibrary.org/obo/MONDO_0002245,0.5827525479379222
AUDROABC,Comment Other Ear Exam Abnormality Right,blood platelet disease,http://purl.obolibrary.org/obo/MONDO_0002245,0.5807740904469697
AUXLOABN,Other Exam Abnormality Left Ear?,blood platelet disease,http://purl.obolibrary.org/obo/MONDO_0002245,0.6180973716798593
AUXLOEXC,Excessive Cerumen Left Ear,excessive tearing,http://purl.obolibrary.org/obo/MONDO_0001793,0.5880054521991251
AUXROABN,Other Exam Abnormality Right Ear?,blood platelet disease,http://purl.obolibrary.org/obo/MONDO_0002245,0.6157381493280101
AUXROEXC,Excessive Cerumen Right Ear,excessive tearing,http://purl.obolibrary.org/obo/MONDO_0001793,0.585821642220843
AUXTMEPL,Middle Ear Pressure Tymp Left in dapa,neoplasm of middle ear,http://purl.obolibrary.org/obo/MONDO_0021366,0.5261128445713789
AUXTMEPR,Middle Ear Pressure-Tymp Rt Ear in daPa,neoplasm of middle ear,http://purl.obolibrary.org/obo/MONDO_0021366,0.5560053331018916
BIDFC,Characteristic frequency (KHz),disease characteristic,http://purl.obolibrary.org/obo/MONDO_0021125,0.6415416329440515
BIDTD,Time delay (ns),Netherton syndrome,http://purl.obolibrary.org/obo/MONDO_0009735,0.5531999152224375
BIXS005K,Resistance (Ohms) @ 5 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5305258220340376
BIXS006K,Resistance (Ohms) @ 6 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5263956776870773
BIXS007K,Resistance (Ohms) @ 7 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5223685640620288
BIXS008K,Resistance (Ohms) @ 8 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5209481082639963
BIXS009K,Resistance (Ohms) @ 9 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5217771806662985
BIXS010K,Resistance (Ohms) @ 10 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5088797868370083
BIXS011K,Resistance (Ohms) @ 11 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5055410861199577
BIXS012K,Resistance (Ohms) @ 12 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5169410893475603
BIXS013K,Resistance (Ohms) @ 13 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5044257257169547
BIXS014K,Resistance (Ohms) @ 14 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5054132998849903
BIXS015K,Resistance (Ohms) @ 15 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5023869618075685
BIXS016K,Resistance (Ohms) @ 16 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5025670428427984
BIXS018K,Resistance (Ohms) @ 18 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5102552754731232
BIXS020K,Resistance (Ohms) @ 20 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5077223377782107
BIXS023K,Resistance (Ohms) @ 23 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5029583016164717
BIXS025K,Resistance (Ohms) @ 25 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5035707364488005
BIXS050K,Resistance (Ohms) @ 50 KHz,refractory malignant neoplasm,http://purl.obolibrary.org/obo/MONDO_0036501,0.5032031667526262
LEAANKL,Ankles:,ankle injury,http://purl.obolibrary.org/obo/MONDO_0043895,0.5957846340832841
LEXBRP1,Brachial SBP 1,brachial plexus neuritis,http://purl.obolibrary.org/obo/MONDO_0006682,0.5524446457672858
LEXBRP2,Brachial SBP 2,brachial plexus neuritis,http://purl.obolibrary.org/obo/MONDO_0006682,0.5550404532449175
LEXBRPM,Mean Brachial SBP,brachial plexus neuritis,http://purl.obolibrary.org/obo/MONDO_0006682,0.5131842920404495
LEXLPTS1,Left Posterior Tibial SBP 1,tibial neuropathy,http://purl.obolibrary.org/obo/MONDO_0006997,0.6527643931905089
LEXLPTS2,Left Posterior Tibial SBP 2,tibial neuropathy,http://purl.obolibrary.org/obo/MONDO_0006997,0.6546254713191225
LEXLPTSM,Left Mean Posterior Tibial SBP,tibial neuropathy,http://purl.obolibrary.org/obo/MONDO_0006997,0.6233341433103654
LEXRPTS1,Right Posterior Tibial SBP 1,tibial neuropathy,http://purl.obolibrary.org/obo/MONDO_0006997,0.6505893538836347
LEXRPTS2,Right Posterior Tibial SBP 2,tibial neuropathy,http://purl.obolibrary.org/obo/MONDO_0006997,0.6524318378795034
LEXRPTSM,Right Mean Posterior Tibial SBP,tibial neuropathy,http://purl.obolibrary.org/obo/MONDO_0006997,0.6214393944984679
LEALAMP,Left amputation,congenital amputation,http://purl.obolibrary.org/obo/MONDO_0022817,0.7500526716910138
LEALLES,Left lesion,intravascular papillary endothelial hyperplasia,http://purl.obolibrary.org/obo/MONDO_0043349,0.6080602901134127
LEARAMP,Right amputation,congenital amputation,http://purl.obolibrary.org/obo/MONDO_0022817,0.7455976471111466
LEARLES,Right lesion,intravascular papillary endothelial hyperplasia,http://purl.obolibrary.org/obo/MONDO_0043349,0.575278303671925
MSAWDEV,Type of device used:,neuromyelitis optica,http://purl.obolibrary.org/obo/MONDO_0019100,0.5374543125519754
OHX01TC,Tooth Count: #1,tooth disorder,http://purl.obolibrary.org/obo/MONDO_0006999,0.5286374369462693
OHX02CSC,Coronal Caries: Surface condition #2,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5631977021498661
OHX02DI,Fluorosis DI: #2,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.8276919735688136
OHX02TC,Tooth Count: #2,tooth disorder,http://purl.obolibrary.org/obo/MONDO_0006999,0.5338544890708443
OHX03CSC,Coronal Caries: Surface condition #3,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5598192647777666
OHX03DI,Fluorosis DI: #3,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.8176409672045172
OHX03TC,Tooth Count: #3,tooth disorder,http://purl.obolibrary.org/obo/MONDO_0006999,0.5239547450131056
OHX04CSC,Coronal Caries: Surface condition #4,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.55978897048129
OHX04DI,Fluorosis DI: #4,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.817551680828107
OHX04TC,Tooth Count: #4,tooth disorder,http://purl.obolibrary.org/obo/MONDO_0006999,0.5238676609146465
OHX05CSC,Coronal Caries: Surface condition #5,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5600957803276652
OHX05DI,Fluorosis DI: #5,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.8184566242249562
OHX05TC,Tooth Count: #5,tooth disorder,http://purl.obolibrary.org/obo/MONDO_0006999,0.5247509740062054
OHX06CSC,Coronal Caries: Surface condition #6,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5572968539209057
OHX06DI,Fluorosis DI: #6,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.810256748117836
OHX06TC,Tooth Count: #6,tooth disorder,http://purl.obolibrary.org/obo/MONDO_0006999,0.5168024446869208
OHX07CSC,Coronal Caries: Surface condition #7,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5545449958828619
OHX07DI,Fluorosis DI: #7,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.8023143141118636
OHX07TC,Tooth Count: #7,tooth disorder,http://purl.obolibrary.org/obo/MONDO_0006999,0.509219498012203
OHX07TR,Incisor Trauma: #7,injury,http://purl.obolibrary.org/obo/MONDO_0021178,0.660925603926735
OHX08CSC,Coronal Caries: Surface condition #8,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5535689668889725
OHX08DI,Fluorosis DI: #8,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7995251105153494
OHX08TC,Tooth Count: #8,tooth disorder,http://purl.obolibrary.org/obo/MONDO_0006999,0.5065828925024609
OHX08TR,Incisor Trauma: #8,injury,http://purl.obolibrary.org/obo/MONDO_0021178,0.6594743144420653
OHX09CSC,Coronal Caries: Surface condition #9,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5541389842689188
OHX09DI,Fluorosis DI: #9,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.8011523027567837
OHX09TC,Tooth Count: #9,tooth disorder,http://purl.obolibrary.org/obo/MONDO_0006999,0.5081194176350524
OHX09TR,Incisor Trauma: #9,injury,http://purl.obolibrary.org/obo/MONDO_0021178,0.6603216610001581
OHX10CSC,Coronal Caries: Surface condition #10,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5451622775466697
OHX10DI,Fluorosis DI: #10,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7760792386000457
OHX10TR,Incisor Trauma: #10,injury,http://purl.obolibrary.org/obo/MONDO_0021178,0.6470519058407564
OHX11CSC,Coronal Caries: Surface condition #11,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5428001724674477
OHX11DI,Fluorosis DI: #11,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7696703914348378
OHX12CSC,Coronal Caries: Surface condition #12,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5508004432820891
OHX12DI,Fluorosis DI: #12,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.791690944168688
OHX13CSC,Coronal Caries: Surface condition #13,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5420075214899358
OHX13DI,Fluorosis DI: #13,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7675366811762115
OHX14CSC,Coronal Caries: Surface condition #14,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5427094489977443
OHX14DI,Fluorosis DI: #14,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7694257490762395
OHX15CSC,Coronal Caries: Surface condition #15,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.540554038614355
OHX15DI,Fluorosis DI: #15,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7636458287981641
OHX18CSC,Coronal Caries: Surface condition #18,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5461308143158545
OHX18DI,Fluorosis DI: #18,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7787291814709237
OHX19CSC,Coronal Caries: Surface condition #19,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.539610139618479
OHX19DI,Fluorosis DI: #19,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7611339902087344
OHX20CSC,Coronal Caries: Surface condition #20,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5443451885982241
OHX20DI,Fluorosis DI: #20,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7738537163370866
OHX21CSC,Coronal Caries: Surface condition #21,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5379159376797777
OHX21DI,Fluorosis DI: #21,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.756654526934513
OHX22CSC,Coronal Caries: Surface condition #22,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5468719195827494
OHX22DI,Fluorosis DI: #22,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7807656735058618
OHX23CSC,Coronal Caries: Surface condition #23,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.54096196049285
OHX23DI,Fluorosis DI: #23,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7647349804832206
OHX23TR,Incisor Trauma: #23,injury,http://purl.obolibrary.org/obo/MONDO_0021178,0.6408964450442638
OHX24CSC,Coronal Caries: Surface condition #24,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5425808580820319
OHX24DI,Fluorosis DI: #24,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7690791838634402
OHX24TR,Incisor Trauma: #24,injury,http://purl.obolibrary.org/obo/MONDO_0021178,0.6432649125904232
OHX25CSC,Coronal Caries: Surface condition #25,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5413987039011467
OHX25DI,Fluorosis DI: #25,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7659035207868362
OHX25TR,Incisor Trauma: #25,injury,http://purl.obolibrary.org/obo/MONDO_0021178,0.6415349160699364
OHX26CSC,Coronal Caries: Surface condition #26,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5376812701428559
OHX26DI,Fluorosis DI: #26,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7560369787895177
OHX26TR,Incisor Trauma: #26,injury,http://purl.obolibrary.org/obo/MONDO_0021178,0.6361119360025815
OHX27CSC,Coronal Caries: Surface condition #27,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.53633697564768
OHX27DI,Fluorosis DI: #27,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.752512857455319
OHX28CSC,Coronal Caries: Surface condition #28,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5384374331044215
OHX28DI,Fluorosis DI: #28,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.758029414652086
OHX29CSC,Coronal Caries: Surface condition #29,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5365275898801382
OHX29DI,Fluorosis DI: #29,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7530111672531714
OHX30CSC,Coronal Caries: Surface condition #30,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.552146435237004
OHX30DI,Fluorosis DI: #30,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7954855483126094
OHX30TC,Tooth Count: #30,tooth disorder,http://purl.obolibrary.org/obo/MONDO_0006999,0.5027881116529619
OHX31CSC,Coronal Caries: Surface condition #31,disease or disorder,http://purl.obolibrary.org/obo/MONDO_0000001,0.5376577049434839
OHX31DI,Fluorosis DI: #31,dental fluorosis,http://purl.obolibrary.org/obo/MONDO_0006722,0.7559750038003644
OHXRCAR,Root Caries: yes / no,root caries,http://purl.obolibrary.org/obo/MONDO_0006957,0.835632981598792
OHASCST4,Periodontal Status Code,periodontal disorder,http://purl.obolibrary.org/obo/MONDO_0002635,0.6933198646417184
OHD02PCS,LOA: mesial #2 PD,late-onset Parkinson disease,http://purl.obolibrary.org/obo/MONDO_0008199,0.5253419898620924
OHD03PCS,LOA: mesial #3 PD,late-onset Parkinson disease,http://purl.obolibrary.org/obo/MONDO_0008199,0.5179484638290744
OHD04PCS,LOA: mesial #4 PD,late-onset Parkinson disease,http://purl.obolibrary.org/obo/MONDO_0008199,0.5178829784065881
OHD05PCS,LOA: mesial #5 PD,late-onset Parkinson disease,http://purl.obolibrary.org/obo/MONDO_0008199,0.518546849054103
OHD06PCS,LOA: mesial #6 PD,late-onset Parkinson disease,http://purl.obolibrary.org/obo/MONDO_0008199,0.5125440244490613
OHD07PCS,LOA: mesial #7 PD,late-onset Parkinson disease,http://purl.obolibrary.org/obo/MONDO_0008199,0.5067564613976641
OHD08PCS,LOA: mesial #8 PD,late-onset Parkinson disease,http://purl.obolibrary.org/obo/MONDO_0008199,0.5047301703938862
OHD09PCS,LOA: mesial #9 PD,late-onset Parkinson disease,http://purl.obolibrary.org/obo/MONDO_0008199,0.5059119001964822
OHD30PCS,LOA: mesial #30 PD,late-onset Parkinson disease,http://purl.obolibrary.org/obo/MONDO_0008199,0.5018011488178118
OHXLLGIN,Gingival bleeding: LLQ,gingival neoplasm,http://purl.obolibrary.org/obo/MONDO_0021086,0.5398342615134489
OHXLRGIN,Gingival bleeding: LRQ,gingival neoplasm,http://purl.obolibrary.org/obo/MONDO_0021086,0.5398342615134489
OHXULGIN,Gingival bleeding: ULQ,gingival neoplasm,http://purl.obolibrary.org/obo/MONDO_0021086,0.5604205392536832
OHXURGIN,Gingival bleeding: URQ,gingival neoplasm,http://purl.obolibrary.org/obo/MONDO_0021086,0.5689555171910591
OHAROCCI,Assessment of soft tissue lesion,soft tissue neoplasm,http://purl.obolibrary.org/obo/MONDO_0006424,0.5887653774522563
OHAROCGP,Periodontal needs,periodontal disorder,http://purl.obolibrary.org/obo/MONDO_0002635,0.6805501502415761
OHAROCOH,Gingival / OHI needs,gingival neoplasm,http://purl.obolibrary.org/obo/MONDO_0021086,0.5651465849891474
OHQ134,Had congenital heart murmurs?,congenital heart disease,http://purl.obolibrary.org/obo/MONDO_0005453,0.5289936147571099
OHQ136,Had heart valve problem?,heart valve disorder,http://purl.obolibrary.org/obo/MONDO_0002869,0.6406999344290725
