Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score
DRXIVB1,Thiamin (Vitamin B1) (mg),exposure to vitamin,http://purl.obolibrary.org/obo/ECTO_9001691,0.644600896716652
DRXIVB12,Vitamin B12 (mcg),exposure to vitamin,http://purl.obolibrary.org/obo/ECTO_9001691,0.6411845327109635
DRXIVB2,Riboflavin (Vitamin B2) (mg),exposure to riboflavin,http://purl.obolibrary.org/obo/ECTO_9000149,0.7403727332579325
DRXIVB6,Vitamin B6 (mg),exposure to vitamin B6,http://purl.obolibrary.org/obo/ECTO_9000243,0.9076824436626175
DRXIVC,Vitamin C (mg),exposure to vitamin C,http://purl.obolibrary.org/obo/ECTO_9000143,0.8709351459960576
DRXIVE,Vitamin E (ATE) (mg),exposure to vitamin E,http://purl.obolibrary.org/obo/ECTO_9000224,0.8089895328966688
DRXIZINC,Zinc (mg),exposure to zinc,http://purl.obolibrary.org/obo/ECTO_9000954,0.8767515609230883
DRD330GW,Total home tap water drank yesterday(gm),exposure to tap water,http://purl.obolibrary.org/obo/ECTO_7000126,0.5511350556442939
DRD350G,Scallops eaten during past 30 days,exposure to scallops via ingestion,http://purl.obolibrary.org/obo/ECTO_0070094,0.6171743899430623
DRD350H,Shrimp eaten during past 30 days,exposure to shrimp via ingestion,http://purl.obolibrary.org/obo/ECTO_0070092,0.5853708191644974
DRD350I,Other shellfish eaten past 30 days,exposure to shellfish via ingestion,http://purl.obolibrary.org/obo/ECTO_0070188,0.6864865287327048
DRD350J,Other unknown shellfish eaten past 30 d,exposure to shellfish via ingestion,http://purl.obolibrary.org/obo/ECTO_0070188,0.5643684114767339
DRD370H,Mackerel eaten during past 30 days,exposure to mackerel via ingestion,http://purl.obolibrary.org/obo/ECTO_0070096,0.5747688312464309
DRD370M,Salmon eaten during past 30 days,exposure to salmon via ingestion,http://purl.obolibrary.org/obo/ECTO_0070097,0.5282121683283569
DRD370Q,Swordfish eaten during past 30 days,exposure to swordfish via ingestion,http://purl.obolibrary.org/obo/ECTO_0070100,0.6570981375231348
DRDTSODI,Sodium (mg),exposure to sodium chloride,http://purl.obolibrary.org/obo/ECTO_9001347,0.6591092205202495
DRQ340,Shellfish eaten during past 30 days,exposure to shellfish via ingestion,http://purl.obolibrary.org/obo/ECTO_0070188,0.6470950470030802
DRQ350GQ,Num times scallops eaten in past 30 days,exposure to scallops via ingestion,http://purl.obolibrary.org/obo/ECTO_0070094,0.5792075817314205
DRQ350HQ,Num times shrimp eaten in past 30 days,exposure to shrimp via ingestion,http://purl.obolibrary.org/obo/ECTO_0070092,0.5453828194942716
DRQ350IQ,Num times other shellfish eaten,exposure to shellfish via ingestion,http://purl.obolibrary.org/obo/ECTO_0070188,0.6896914345640692
DRQ350JQ,Num times other unknown shellfish eaten,exposure to shellfish via ingestion,http://purl.obolibrary.org/obo/ECTO_0070188,0.559589873667614
DRQ370HQ,Num times mackerel eaten in past 30 days,exposure to mackerel via ingestion,http://purl.obolibrary.org/obo/ECTO_0070096,0.5347535392415231
DRQ370QQ,Num times swordfish eaten past 30 days,exposure to swordfish via ingestion,http://purl.obolibrary.org/obo/ECTO_0070100,0.6221601905259387
DRXTALCO,Alcohol (gm),exposure to alcohol,http://purl.obolibrary.org/obo/ECTO_9000026,0.9079744394643388
DRXTCAFF,Caffeine (mg),exposure to caffeine,http://purl.obolibrary.org/obo/ECTO_9000205,0.9060737073514367
DRXTCALC,Calcium (mg),exposure to calcium cation,http://purl.obolibrary.org/obo/ECTO_9000299,0.7474169328421312
DRXTCARB,Carbohydrate (gm),exposure to carbohydrate,http://purl.obolibrary.org/obo/ECTO_9000162,0.9347328113633357
DRXTCARO,Carotene (RE),exposure to beta-carotene,http://purl.obolibrary.org/obo/ECTO_9000126,0.5866506386018291
DRXTCHOL,Cholesterol (mg),exposure to cholesterol,http://purl.obolibrary.org/obo/ECTO_9000310,0.9127434474612787
DRXTCOPP,Copper (mg),exposure to copper,http://purl.obolibrary.org/obo/ECTO_9000944,0.8701901775023958
DRXTIRON,Iron (mg),exposure to iron,http://purl.obolibrary.org/obo/ECTO_9000087,0.8314541485527649
DRXTMAGN,Magnesium (mg),exposure to magnesium cation,http://purl.obolibrary.org/obo/ECTO_9000210,0.8131292602817255
DRXTNIAC,Niacin (mg),exposure to niacin (b3) via ingestion,http://purl.obolibrary.org/obo/ECTO_0900032,0.5271694140123432
DRXTPHOS,Phosphorus (mg),exposure to phosphorus,http://purl.obolibrary.org/obo/ECTO_9001227,0.9333135037426636
DRXTPOTA,Potassium (mg),exposure to potassium via ingestion,http://purl.obolibrary.org/obo/ECTO_0900037,0.7724893251656598
DRXTPROT,Protein (gm),exposure to protein,http://purl.obolibrary.org/obo/ECTO_9002133,0.8858596508007079
DRXTS040,SFA 4:0 (Butanoic) (gm),exposure to butane,http://purl.obolibrary.org/obo/ECTO_9001399,0.5116082162827064
DRXTS120,SFA 12:0 (Dodecanoic) (gm),exposure to dodecane,http://purl.obolibrary.org/obo/ECTO_9000430,0.5646029599683878
DRXTSELE,Selenium (mcg),exposure to selenium,http://purl.obolibrary.org/obo/ECTO_9000950,0.8582369695481727
DRXTSFAT,Total saturated fatty acids (gm),exposure to fatty acid,http://purl.obolibrary.org/obo/ECTO_9000308,0.5504935501386498
DRXTVAIU,Vitamin A (IU),exposure to vitamin A,http://purl.obolibrary.org/obo/ECTO_9000125,0.7321757293935155
DRXTVARE,Vitamin A (RE),exposure to vitamin A,http://purl.obolibrary.org/obo/ECTO_9000125,0.9139188279864021
DRXTVB1,Thiamin (Vitamin B1) (mg),exposure to vitamin,http://purl.obolibrary.org/obo/ECTO_9001691,0.644600896716652
DRXTVB12,Vitamin B12 (mcg),exposure to vitamin,http://purl.obolibrary.org/obo/ECTO_9001691,0.6411845327109635
DRXTVB2,Riboflavin (Vitamin B2) (mg),exposure to riboflavin,http://purl.obolibrary.org/obo/ECTO_9000149,0.7403727332579325
DRXTVB6,Vitamin B6 (mg),exposure to vitamin B6,http://purl.obolibrary.org/obo/ECTO_9000243,0.9076824436626175
DRXTVC,Vitamin C (mg),exposure to vitamin C,http://purl.obolibrary.org/obo/ECTO_9000143,0.8709351459960576
DRXTVE,Vitamin E (ATE) (mg),exposure to vitamin E,http://purl.obolibrary.org/obo/ECTO_9000224,0.8089895328966688
DRXTZINC,Zinc (mg),exposure to zinc,http://purl.obolibrary.org/obo/ECTO_9000954,0.8767515609230883
BPQ150B,Had alcohol in the past 30 minutes?,exposure to alcohol,http://purl.obolibrary.org/obo/ECTO_9000026,0.6161268951481979
PEASCCT1,Blood Pressure Comment,exposure to blood,http://purl.obolibrary.org/obo/ECTO_7000110,0.5686662396384822
PEASCST1,Blood Pressure Status,exposure to blood,http://purl.obolibrary.org/obo/ECTO_7000110,0.5123652743112197
BMIWT,Weight Comment,exposure to weight bearing,http://purl.obolibrary.org/obo/ECTO_6000032,0.567678147071579
BMXWT,Weight (kg),exposure to weight bearing,http://purl.obolibrary.org/obo/ECTO_6000032,0.5121684124569414
CVAPROT,Assigned exercise protocol,exposure to exercise,http://purl.obolibrary.org/obo/ECTO_6000002,0.5606196049557413
CVATEMP,Room temperature (degrees F),exposure to decreased temperature,http://purl.obolibrary.org/obo/ECTO_0001057,0.5035102618349013
CVDEXCL5,Excluded per medications,exposure to medical action,http://purl.obolibrary.org/obo/ECTO_2000000,0.5301861274324362
CVDPROT,Exercise protocol used in stage 1 and 2,exposure to exercise,http://purl.obolibrary.org/obo/ECTO_6000002,0.5905630533182221
AUALEQC,Left Ear Quality Code,exposure to qualitative environmental quality,http://purl.obolibrary.org/obo/ECTO_0010001,0.620176324331488
AUAREQC,Right Ear Quality Code,exposure to qualitative environmental quality,http://purl.obolibrary.org/obo/ECTO_0010001,0.6162159428342142
LEAARM,Arm:,exposure to farm,http://purl.obolibrary.org/obo/ECTO_1000034,0.64008632955463
MSXWPAIN,Pain reported on walking:,exposure to walking,http://purl.obolibrary.org/obo/ECTO_6000003,0.6453674975012221
OHQ130,Must take antibiotics?,exposure to antibiotic pesticide,http://purl.obolibrary.org/obo/ECTO_9002108,0.5107392065928762
OHQ142,Had rheumatic fever?,exposure to antirheumatic drug,http://purl.obolibrary.org/obo/ECTO_9001753,0.5345656613348782
VIQ180,Eye surgery for near sightedness?,exposure to surgery,http://purl.obolibrary.org/obo/ECTO_2000054,0.5072707376646884
VIQ200,Eye surgery for cataracts?,exposure to surgery,http://purl.obolibrary.org/obo/ECTO_2000054,0.6241027440358401
VIQ211,Which eye(s) cataract surgery?,exposure to surgery,http://purl.obolibrary.org/obo/ECTO_2000054,0.5505425143268892
SSSE2,estradiol (pg/mL),exposure to estradiol,http://purl.obolibrary.org/obo/ECTO_9000212,0.8532142202688799
SSSHBG,Sex Hormone Binding Globulin (nmol/L),exposure to sex hormone,http://purl.obolibrary.org/obo/ECTO_9002127,0.5085131171447621
SSTESTO,Testostosterone (ng/mL),exposure to testosterone,http://purl.obolibrary.org/obo/ECTO_9000228,0.839801927277281
PHAALCHR,Alcohol fast time (hours),exposure to alcohol,http://purl.obolibrary.org/obo/ECTO_9000026,0.64246846782772
PHAALCMN,Alcohol fast time (minutes),exposure to alcohol,http://purl.obolibrary.org/obo/ECTO_9000026,0.6274330353280515
PHAANTHR,Antacids laxatives fast time (hours),exposure to laxative,http://purl.obolibrary.org/obo/ECTO_9001851,0.5210600676545976
PHAANTMN,Antacids laxatives fast time (minutes),exposure to laxative,http://purl.obolibrary.org/obo/ECTO_9001851,0.5072448202872578
URXDAZ,Daidzein (ng/mL),exposure to daidzein,http://purl.obolibrary.org/obo/ECTO_9000932,0.8978571710484753
URXDMA,o-Desmethylangolensin (O-DMA) (ng/mL),exposure to O-Desmethylangolensin,http://purl.obolibrary.org/obo/ECTO_9000936,0.6733402082867871
URXEQU,Equol (ng/mL),exposure to equol,http://purl.obolibrary.org/obo/ECTO_9000935,0.8751876553435808
URXETD,Enterodiol (ng/mL),exposure to Enterodiol,http://purl.obolibrary.org/obo/ECTO_9000933,0.8823011224843428
URXETL,Enterolactone (ng/mL),exposure to Enterolactone,http://purl.obolibrary.org/obo/ECTO_9000934,0.8998858062579443
URXGNS,Genistein (ng/mL),exposure to genistein,http://purl.obolibrary.org/obo/ECTO_9000232,0.8742642594946078
URXMBP,Mono-n-butyl phthalate (ng/mL),exposure to dibutyl phthalate,http://purl.obolibrary.org/obo/ECTO_9000637,0.6696321716680254
URXMCP,Mono-cyclohexyl phthalate (ng/mL),exposure to cyclohexylamine,http://purl.obolibrary.org/obo/ECTO_9001423,0.6079325547929084
URXMEP,Mono-ethyl phthalate (ng/mL),exposure to Dimethyl phthalate,http://purl.obolibrary.org/obo/ECTO_9001090,0.6630285181192648
URXMHP,Mono-(2-ethyl)-hexyl phthalate (ng/mL),exposure to Dimethyl phthalate,http://purl.obolibrary.org/obo/ECTO_9001090,0.5795598643315211
URXMNP,Mono-isononyl phthalate (ng/mL),exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5183803620775713
URXMOP,Mono-n-octyl phthalate (ng/mL),exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5803340861750357
URXMZP,Mono-benzyl phthalate (ng/mL),exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5693459619342368
URXP09,3-fluoranthene (ng/L),exposure to fluoroethene,http://purl.obolibrary.org/obo/ECTO_9001303,0.5601415825099274
WTSPH01,Phthalate Mec Weight Jack Knife Rep 01,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5171406333436894
WTSPH02,Phthalate Mec Weight Jack Knife Rep 02,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5169769915104464
WTSPH03,Phthalate Mec Weight Jack Knife Rep 03,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5163831199085936
WTSPH04,Phthalate Mec Weight Jack Knife Rep 04,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5165184307666149
WTSPH05,Phthalate Mec Weight Jack Knife Rep 05,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5177385067730527
WTSPH06,Phthalate Mec Weight Jack Knife Rep 06,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.518346832640982
WTSPH07,Phthalate Mec Weight Jack Knife Rep 07,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.516099945556323
WTSPH08,Phthalate Mec Weight Jack Knife Rep 08,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5159515776697102
WTSPH09,Phthalate Mec Weight Jack Knife Rep 09,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5174766038922627
WTSPH10,Phthalate Mec Weight Jack Knife Rep 10,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5282327986794245
WTSPH11,Phthalate Mec Weight Jack Knife Rep 11,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5260127194982054
WTSPH12,Phthalate Mec Weight Jack Knife Rep 12,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5335284319291012
WTSPH13,Phthalate Mec Weight Jack Knife Rep 13,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5252675334519432
WTSPH14,Phthalate Mec Weight Jack Knife Rep 14,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.525927433614216
WTSPH15,Phthalate Mec Weight Jack Knife Rep 15,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5239008334155114
WTSPH16,Phthalate Mec Weight Jack Knife Rep 16,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5240217906214605
WTSPH17,Phthalate Mec Weight Jack Knife Rep 17,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5207192569858411
WTSPH18,Phthalate Mec Weight Jack Knife Rep 18,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.529142848742708
WTSPH19,Phthalate Mec Weight Jack Knife Rep 19,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.523013116188126
WTSPH20,Phthalate Mec Weight Jack Knife Rep 20,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5274649370948942
WTSPH21,Phthalate Mec Weight Jack Knife Rep 21,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5214194089976475
WTSPH22,Phthalate Mec Weight Jack Knife Rep 22,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5298391020806759
WTSPH23,Phthalate Mec Weight Jack Knife Rep 23,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5242844326661039
WTSPH24,Phthalate Mec Weight Jack Knife Rep 24,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5258065477074821
WTSPH25,Phthalate Mec Weight Jack Knife Rep 25,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5246951063310186
WTSPH26,Phthalate Mec Weight Jack Knife Rep 26,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5211986262390891
WTSPH27,Phthalate Mec Weight Jack Knife Rep 27,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5199337071105073
WTSPH28,Phthalate Mec Weight Jack Knife Rep 28,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5219100182071892
WTSPH29,Phthalate Mec Weight Jack Knife Rep 29,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5201130832580945
WTSPH2YR,Phthalate Subsample 2 Year Mec Weight,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5310931885440457
WTSPH30,Phthalate Mec Weight Jack Knife Rep 30,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5347919128527826
WTSPH31,Phthalate Mec Weight Jack Knife Rep 31,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5211764548728008
WTSPH32,Phthalate Mec Weight Jack Knife Rep 32,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5160815695240023
WTSPH33,Phthalate Mec Weight Jack Knife Rep 33,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5190970682428572
WTSPH34,Phthalate Mec Weight Jack Knife Rep 34,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5185821648428929
WTSPH35,Phthalate Mec Weight Jack Knife Rep 35,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5187026626641272
WTSPH36,Phthalate Mec Weight Jack Knife Rep 36,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5148868154599574
WTSPH37,Phthalate Mec Weight Jack Knife Rep 37,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5164779858881219
WTSPH38,Phthalate Mec Weight Jack Knife Rep 38,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5159439995863775
WTSPH39,Phthalate Mec Weight Jack Knife Rep 39,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5172544938448133
WTSPH40,Phthalate Mec Weight Jack Knife Rep 40,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.51763528818692
WTSPH41,Phthalate Mec Weight Jack Knife Rep 41,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5147408450934943
WTSPH42,Phthalate Mec Weight Jack Knife Rep 42,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5165584488946732
WTSPH43,Phthalate Mec Weight Jack Knife Rep 43,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5158503058956525
WTSPH44,Phthalate Mec Weight Jack Knife Rep 44,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5259917512392753
WTSPH45,Phthalate Mec Weight Jack Knife Rep 45,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.517159210616003
WTSPH46,Phthalate Mec Weight Jack Knife Rep 46,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5164269279889037
WTSPH47,Phthalate Mec Weight Jack Knife Rep 47,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5147843840550003
WTSPH48,Phthalate Mec Weight Jack Knife Rep 48,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5163439651464983
WTSPH49,Phthalate Mec Weight Jack Knife Rep 49,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5161975694513234
WTSPH4YR,Phthalate Subsample 4 Year Mec Weight,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.528138386135024
WTSPH50,Phthalate Mec Weight Jack Knife Rep 50,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5244486933229456
WTSPH51,Phthalate Mec Weight Jack Knife Rep 51,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5169401052067648
WTSPH52,Phthalate Mec Weight Jack Knife Rep 52,exposure to phthalate,http://purl.obolibrary.org/obo/ECTO_9000522,0.5169819289390816
LBDV3ALC,Blood 111-Trichloroethane Comment Code,exposure to chloroethane,http://purl.obolibrary.org/obo/ECTO_9000064,0.5674936110300589
LBDV4CLC,Blood Tetrachloroethene Comment Code,exposure to tetrachloroethene,http://purl.obolibrary.org/obo/ECTO_9000074,0.7860305465728605
LBDVBFLC,Blood Bromoform Comment Code,exposure to bromoform,http://purl.obolibrary.org/obo/ECTO_9001000,0.7526637657253821
LBDVBMLC,Blood Bromodichloromethane Comment Code,exposure to bromodichloromethane,http://purl.obolibrary.org/obo/ECTO_9000631,0.8300829695307499
LBDVBZLC,Blood Benzene Comment Code,exposure to benzene,http://purl.obolibrary.org/obo/ECTO_9000034,0.6586735747463996
LBDVCFLC,Blood Chloroform Comment Code,exposure to chloroform,http://purl.obolibrary.org/obo/ECTO_9000042,0.7296687203910627
LBDVCMLC,Blood Dibromochloromethane Comment Code,exposure to bromochloromethane,http://purl.obolibrary.org/obo/ECTO_9001414,0.7407359739678726
LBDVDBLC,Blood 14-Dichlorobenzene Comment Code,exposure to dichlorobenzene,http://purl.obolibrary.org/obo/ECTO_9000058,0.744581518187304
LBDVEBLC,Blood Ethylbenzene Comment Code,exposure to ethylbenzene,http://purl.obolibrary.org/obo/ECTO_9000059,0.7835647347625967
LBDVOXLC,Blood o-Xylene Comment Code,exposure to xylene,http://purl.obolibrary.org/obo/ECTO_9000035,0.6345714004136206
LBDVSTLC,Blood Styrene Comment Code,exposure to styrene,http://purl.obolibrary.org/obo/ECTO_9000069,0.7278146520358645
LBDVTCLC,Blood Trichloroethene Comment Code,exposure to trichloroethene,http://purl.obolibrary.org/obo/ECTO_9000530,0.7710133020128518
LBDVTOLC,Blood Toluene Comment Code,exposure to toluene,http://purl.obolibrary.org/obo/ECTO_9000036,0.6544683998924244
LBDVXYLC,Blood m-/p-Xylene Comment Code,exposure to xylene,http://purl.obolibrary.org/obo/ECTO_9000035,0.598756885285486
LBDWBFLC,Water Bromoform Comment Code,exposure to bromoform,http://purl.obolibrary.org/obo/ECTO_9001000,0.7430623803740982
LBDWBMLC,Water Bromodichloromethane Comment Code,exposure to bromodichloromethane,http://purl.obolibrary.org/obo/ECTO_9000631,0.8226890501868318
LBDWCFLC,Water Chloroform Comment Code,exposure to chloroform,http://purl.obolibrary.org/obo/ECTO_9000042,0.7197991865289286
LBDWCMLC,Water Dibromochloromethane Comment Code,exposure to bromochloromethane,http://purl.obolibrary.org/obo/ECTO_9001414,0.7345668481080936
LBXV3A,Blood 111-Trichloroethane (ng/ml),exposure to chloroethane,http://purl.obolibrary.org/obo/ECTO_9000064,0.5987486972231824
LBXV4C,Blood Tetrachloroethene (ng/ml),exposure to tetrachloroethene,http://purl.obolibrary.org/obo/ECTO_9000074,0.8367637121956534
LBXVBF,Blood Bromoform (pg/ml),exposure to bromoform,http://purl.obolibrary.org/obo/ECTO_9001000,0.7824958622371682
LBXVBM,Blood Bromodichloromethane (pg/ml),exposure to bromodichloromethane,http://purl.obolibrary.org/obo/ECTO_9000631,0.8525101143547662
LBXVBZ,Blood Benzene (ng/ml),exposure to benzene,http://purl.obolibrary.org/obo/ECTO_9000034,0.7267241089131193
LBXVCF,Blood Chloroform (pg/ml),exposure to chloroform,http://purl.obolibrary.org/obo/ECTO_9000042,0.7604842712370795
LBXVCM,Blood Dibromochloromethane (pg/ml),exposure to bromochloromethane,http://purl.obolibrary.org/obo/ECTO_9001414,0.7593815022384123
LBXVDB,Blood 14-Dichlorobenzene (ng/ml),exposure to dichlorobenzene,http://purl.obolibrary.org/obo/ECTO_9000058,0.7882645999059013
LBXVEB,Blood Ethylbenzene (ng/ml),exposure to ethylbenzene,http://purl.obolibrary.org/obo/ECTO_9000059,0.8357013698638124
LBXVOX,Blood o-Xylene (ng/ml),exposure to xylene,http://purl.obolibrary.org/obo/ECTO_9000035,0.6894212844827349
LBXVST,Blood Styrene (ng/ml),exposure to styrene,http://purl.obolibrary.org/obo/ECTO_9000069,0.7865353134685401
LBXVTC,Blood Trichloroethene (ng/ml),exposure to trichloroethene,http://purl.obolibrary.org/obo/ECTO_9000530,0.8247995972970537
LBXVTO,Blood Toluene (ng/ml),exposure to toluene,http://purl.obolibrary.org/obo/ECTO_9000036,0.7224025469560815
LBXVXY,Blood m-/p-Xylene (ng/ml),exposure to xylene,http://purl.obolibrary.org/obo/ECTO_9000035,0.6441707116856286
LBXWBF,Water Bromoform (ng/ml),exposure to bromoform,http://purl.obolibrary.org/obo/ECTO_9001000,0.7980455832203218
LBXWBM,Water Bromodichloromethane (ng/ml),exposure to bromodichloromethane,http://purl.obolibrary.org/obo/ECTO_9000631,0.8638768654535912
LBXWCF,Water Chloroform (ng/ml),exposure to chloroform,http://purl.obolibrary.org/obo/ECTO_9000042,0.7766396585447385
LBXWCM,Water Dibromochloromethane (ng/ml),exposure to bromochloromethane,http://purl.obolibrary.org/obo/ECTO_9001414,0.7687929565607446
LBDBCDSI,Cadmium (nmol/L),exposure to cadmium,http://purl.obolibrary.org/obo/ECTO_0001566,0.7487738009996692
LBDBPBSI,Lead (umol/L),exposure to lead,http://purl.obolibrary.org/obo/ECTO_9000945,0.6198181010832764
LBDFERSI,Ferritin (ug/L),exposure to ferric oxide,http://purl.obolibrary.org/obo/ECTO_9001456,0.5346534698699887
LBDGTCSI,Gamma tocopherol (umol/L),exposure to tocopherol,http://purl.obolibrary.org/obo/ECTO_9000136,0.6702436039957606
LBDIHGSI,Mercury Inorganic (umol/L),exposure to inorganic acid,http://purl.obolibrary.org/obo/ECTO_9001627,0.6108765466526836
LBDIRNSI,Iron (umol/L),exposure to iron,http://purl.obolibrary.org/obo/ECTO_9000087,0.6613496124647029
LBDRPLSI,Retinyl palmitate (umol/L),exposure to retinyl palmitate,http://purl.obolibrary.org/obo/ECTO_9000127,0.8742596032966214
