Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
SDMVPSU,Masked Variance Pseudo-PSU,Pseudocode,http://purl.obolibrary.org/obo/NCIT_C47900,0.5080193736678618,NCIT
WTINT2YR,Full Sample 2 Year Interview Weight,Sample Weight,http://purl.obolibrary.org/obo/NCIT_C87555,0.5516035878284838,NCIT
WTINT4YR,Full Sample 4 Year Interview Weight,Sample Weight,http://purl.obolibrary.org/obo/NCIT_C87555,0.5487130414088056,NCIT
WTIREP01,Interview Weight Jack Knife Replicate 01,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5100582934383827,NCIT
WTIREP02,Interview Weight Jack Knife Replicate 02,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5099205903063666,NCIT
WTIREP03,Interview Weight Jack Knife Replicate 03,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5094206914438959,NCIT
WTIREP04,Interview Weight Jack Knife Replicate 04,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.509534613291925,NCIT
WTIREP05,Interview Weight Jack Knife Replicate 05,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5105612353273536,NCIT
WTIREP06,Interview Weight Jack Knife Replicate 06,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5110727068687471,NCIT
WTIREP07,Interview Weight Jack Knife Replicate 07,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5091822368811622,NCIT
WTIREP08,Interview Weight Jack Knife Replicate 08,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5090572767793544,NCIT
WTIREP09,Interview Weight Jack Knife Replicate 09,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5103409494595723,NCIT
WTIREP10,Interview Weight Jack Knife Replicate 10,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5193474117138415,NCIT
WTIREP11,Interview Weight Jack Knife Replicate 11,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5174952937756636,NCIT
WTIREP12,Interview Weight Jack Knife Replicate 12,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5237509829086129,NCIT
WTIREP13,Interview Weight Jack Knife Replicate 13,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5168728208837393,NCIT
WTIREP14,Interview Weight Jack Knife Replicate 14,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5174240725645605,NCIT
WTIREP15,Interview Weight Jack Knife Replicate 15,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5157301427729065,NCIT
WTIREP16,Interview Weight Jack Knife Replicate 16,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5158313275527341,NCIT
WTIREP17,Interview Weight Jack Knife Replicate 17,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5130648693427975,NCIT
WTIREP18,Interview Weight Jack Knife Replicate 18,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5201056014399772,NCIT
WTIREP19,Interview Weight Jack Knife Replicate 19,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5149872153568321,NCIT
WTIREP20,Interview Weight Jack Knife Replicate 20,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5187072190634504,NCIT
WTIREP21,Interview Weight Jack Knife Replicate 21,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5136520257438113,NCIT
WTIREP22,Interview Weight Jack Knife Replicate 22,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5206852675312168,NCIT
WTIREP23,Interview Weight Jack Knife Replicate 23,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5160510002344365,NCIT
WTIREP24,Interview Weight Jack Knife Replicate 24,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5173231132315238,NCIT
WTIREP25,Interview Weight Jack Knife Replicate 25,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5163943864501956,NCIT
WTIREP26,Interview Weight Jack Knife Replicate 26,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5134669125254945,NCIT
WTIREP27,Interview Weight Jack Knife Replicate 27,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5124056780659177,NCIT
WTIREP28,Interview Weight Jack Knife Replicate 28,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5140632470084312,NCIT
WTIREP29,Interview Weight Jack Knife Replicate 29,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5125562399387431,NCIT
WTIREP30,Interview Weight Jack Knife Replicate 30,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5247986354075481,NCIT
WTIREP31,Interview Weight Jack Knife Replicate 31,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5134483212178192,NCIT
WTIREP32,Interview Weight Jack Knife Replicate 32,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.509166760864477,NCIT
WTIREP33,Interview Weight Jack Knife Replicate 33,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5117031284294232,NCIT
WTIREP34,Interview Weight Jack Knife Replicate 34,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5112704995473125,NCIT
WTIREP35,Interview Weight Jack Knife Replicate 35,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5113717605170531,NCIT
WTIREP36,Interview Weight Jack Knife Replicate 36,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.508160037847664,NCIT
WTIREP37,Interview Weight Jack Knife Replicate 37,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5095005630366968,NCIT
WTIREP38,Interview Weight Jack Knife Replicate 38,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5090508938557596,NCIT
WTIREP39,Interview Weight Jack Knife Replicate 39,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5101540946998707,NCIT
WTIREP40,Interview Weight Jack Knife Replicate 40,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5104744243020501,NCIT
WTIREP41,Interview Weight Jack Knife Replicate 41,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5080369702879612,NCIT
WTIREP42,Interview Weight Jack Knife Replicate 42,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5095683031150423,NCIT
WTIREP43,Interview Weight Jack Knife Replicate 43,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5089719734475591,NCIT
WTIREP44,Interview Weight Jack Knife Replicate 44,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5174777839215787,NCIT
WTIREP45,Interview Weight Jack Knife Replicate 45,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.510073924832575,NCIT
WTIREP46,Interview Weight Jack Knife Replicate 46,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5094575760806201,NCIT
WTIREP47,Interview Weight Jack Knife Replicate 47,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5080736795664595,NCIT
WTIREP48,Interview Weight Jack Knife Replicate 48,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5093877235493675,NCIT
WTIREP49,Interview Weight Jack Knife Replicate 49,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5092644501925037,NCIT
WTIREP50,Interview Weight Jack Knife Replicate 50,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5161883619177263,NCIT
WTIREP51,Interview Weight Jack Knife Replicate 51,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5098895481618287,NCIT
WTIREP52,Interview Weight Jack Knife Replicate 52,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.5099247453890842,NCIT
WTMEC2YR,Full Sample 2 Year MEC Exam Weight,Sample Weight,http://purl.obolibrary.org/obo/NCIT_C87555,0.5700578016804252,NCIT
WTMEC4YR,Full Sample 4 Year MEC Exam Weight,Sample Weight,http://purl.obolibrary.org/obo/NCIT_C87555,0.56686902851669,NCIT
WTMREP01,MEC Exam Weight Jack Knife Replicate 01,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5218416820787957,EFO
WTMREP02,MEC Exam Weight Jack Knife Replicate 02,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.521692644284468,EFO
WTMREP03,MEC Exam Weight Jack Knife Replicate 03,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5211516562950812,EFO
WTMREP04,MEC Exam Weight Jack Knife Replicate 04,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.521274933841193,EFO
WTMREP05,MEC Exam Weight Jack Knife Replicate 05,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5223860816717074,EFO
WTMREP06,MEC Exam Weight Jack Knife Replicate 06,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5229398097589999,EFO
WTMREP07,MEC Exam Weight Jack Knife Replicate 07,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5208936343896222,EFO
WTMREP08,MEC Exam Weight Jack Knife Replicate 08,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5207584285381937,EFO
WTMREP09,MEC Exam Weight Jack Knife Replicate 09,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5221476260681317,EFO
WTMREP10,MEC Exam Weight Jack Knife Replicate 10,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5319116715554354,EFO
WTMREP11,MEC Exam Weight Jack Knife Replicate 11,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5299012846393448,EFO
WTMREP12,MEC Exam Weight Jack Knife Replicate 12,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5366967488038733,EFO
WTMREP13,MEC Exam Weight Jack Knife Replicate 13,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5292259091270124,EFO
WTMREP14,MEC Exam Weight Jack Knife Replicate 14,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5298240031242081,EFO
WTMREP15,MEC Exam Weight Jack Knife Replicate 15,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5279864952651042,EFO
WTMREP16,MEC Exam Weight Jack Knife Replicate 16,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5280962263281459,EFO
WTMREP17,MEC Exam Weight Jack Knife Replicate 17,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5250974825693719,EFO
WTMREP18,MEC Exam Weight Jack Knife Replicate 18,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5327350238570407,EFO
WTMREP19,MEC Exam Weight Jack Knife Replicate 19,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5271809357795054,EFO
WTMREP20,MEC Exam Weight Jack Knife Replicate 20,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5312166264816683,EFO
WTMREP21,MEC Exam Weight Jack Knife Replicate 21,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5257337012526258,EFO
WTMREP22,MEC Exam Weight Jack Knife Replicate 22,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5333646558730888,EFO
WTMREP23,MEC Exam Weight Jack Knife Replicate 23,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5283344662160591,EFO
WTMREP24,MEC Exam Weight Jack Knife Replicate 24,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5297144562957063,EFO
WTMREP25,MEC Exam Weight Jack Knife Replicate 25,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5287069123488614,EFO
WTMREP26,MEC Exam Weight Jack Knife Replicate 26,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5255331063021375,EFO
WTMREP27,MEC Exam Weight Jack Knife Replicate 27,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5243833623904801,EFO
WTMREP28,MEC Exam Weight Jack Knife Replicate 28,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5261793601497077,EFO
WTMREP29,MEC Exam Weight Jack Knife Replicate 29,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5245464560335229,EFO
WTMREP30,MEC Exam Weight Jack Knife Replicate 30,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5378362515595226,EFO
WTMREP31,MEC Exam Weight Jack Knife Replicate 31,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.525512960835774,EFO
WTMREP32,MEC Exam Weight Jack Knife Replicate 32,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5208768891492555,EFO
WTMREP33,MEC Exam Weight Jack Knife Replicate 33,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5236224482478056,EFO
WTMREP34,MEC Exam Weight Jack Knife Replicate 34,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5231539695047559,EFO
WTMREP35,MEC Exam Weight Jack Knife Replicate 35,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5232636152753253,EFO
WTMREP36,MEC Exam Weight Jack Knife Replicate 36,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5197877915258327,EFO
WTMREP37,MEC Exam Weight Jack Knife Replicate 37,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5212380867482376,EFO
WTMREP38,MEC Exam Weight Jack Knife Replicate 38,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5207515224189807,EFO
WTMREP39,MEC Exam Weight Jack Knife Replicate 39,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5219453730854069,EFO
WTMREP40,MEC Exam Weight Jack Knife Replicate 40,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5222921081158363,EFO
WTMREP41,MEC Exam Weight Jack Knife Replicate 41,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5196546795445228,EFO
WTMREP42,MEC Exam Weight Jack Knife Replicate 42,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5213113913166929,EFO
WTMREP43,MEC Exam Weight Jack Knife Replicate 43,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5206661342984965,EFO
WTMREP44,MEC Exam Weight Jack Knife Replicate 44,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5298822846727756,EFO
WTMREP45,MEC Exam Weight Jack Knife Replicate 45,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5218586005707498,EFO
WTMREP46,MEC Exam Weight Jack Knife Replicate 46,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5211915695164357,EFO
WTMREP47,MEC Exam Weight Jack Knife Replicate 47,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5196943843478321,EFO
WTMREP48,MEC Exam Weight Jack Knife Replicate 48,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5211159818419696,EFO
WTMREP49,MEC Exam Weight Jack Knife Replicate 49,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5209825916803907,EFO
WTMREP50,MEC Exam Weight Jack Knife Replicate 50,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5284834471783825,EFO
WTMREP51,MEC Exam Weight Jack Knife Replicate 51,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5216590479545302,EFO
WTMREP52,MEC Exam Weight Jack Knife Replicate 52,replicate,http://www.ebi.ac.uk/efo/EFO_0000683,0.5216971412793858,EFO
DRALANG,Language SP/Proxy used mostly,Language,http://purl.obolibrary.org/obo/NCIT_C16779,0.5787177239124881,NCIT
DR1LANG,Language SP/Proxy used mostly,Language,http://purl.obolibrary.org/obo/NCIT_C16779,0.5787177239124881,NCIT
DR2LANG,Language SP/Proxy used mostly,Language,http://purl.obolibrary.org/obo/NCIT_C16779,0.5787177239124881,NCIT
DRD030,Coded meal name,Name Code,http://purl.obolibrary.org/obo/NCIT_C93600,0.7504095474019061,NCIT
DRD040,Meal Place,Place,http://purl.obolibrary.org/obo/NCIT_C25319,0.8325123454009822,NCIT
DRDCCMTY,Combination food type,Combination,http://purl.obolibrary.org/obo/NCIT_C61517,0.7677553714903188,NCIT
DRDCCMTZ,Combination food type,Combination,http://purl.obolibrary.org/obo/NCIT_C61517,0.7677553714903188,NCIT
DR2CCMTX,Combination food type,Combination,http://purl.obolibrary.org/obo/NCIT_C61517,0.7677553714903188,NCIT
DR1CCMTX,Combination food type,Combination,http://purl.obolibrary.org/obo/NCIT_C61517,0.7677553714903188,NCIT
DRDCFF,Combination food flag,Combination,http://purl.obolibrary.org/obo/NCIT_C61517,0.7079258176860055,NCIT
DRDDAY,Intake day of week,Day of the Week,http://purl.obolibrary.org/obo/NCIT_C77539,0.6894677960762919,NCIT
DR2DAY,Intake day of week,Day of the Week,http://purl.obolibrary.org/obo/NCIT_C77539,0.6894677960762919,NCIT
DR1DAY,Intake day of week,Day of the Week,http://purl.obolibrary.org/obo/NCIT_C77539,0.6894677960762919,NCIT
DRDDRSTS,Dietary recall status,Patient recall status (finding),http://snomed.info/id/308399000,0.5885741451633416,SNOMED
DRDDRSTZ,Dietary recall status,Patient recall status (finding),http://snomed.info/id/308399000,0.5885741451633416,SNOMED
DR1DRSTZ,Dietary recall status,Patient recall status (finding),http://snomed.info/id/308399000,0.5885741451633416,SNOMED
DR2DRSTZ,Dietary recall status,Patient recall status (finding),http://snomed.info/id/308399000,0.5885741451633416,SNOMED
DRDINTMD,Mode of interview,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.8233655785396425,NCIT
DRDISODF,Salt adjustment flag of individual food,individual,http://www.ebi.ac.uk/efo/EFO_0000542,0.6170050987227048,EFO
DRDISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DRDTSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DR1TSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DR2TSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DR2ISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DR1ISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DS1ISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DS2ISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DSQISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DSQTSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DS1TSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DS2TSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9202014326236142,NCIT
DRDMRUF,Flag for modified recipe use,Modified By,http://purl.obolibrary.org/obo/NCIT_C42629,0.550066272285951,NCIT
DRXCCMNM,Combination food number(sequential#),Sequential,http://purl.obolibrary.org/obo/NCIT_C49153,0.6284498521114844,NCIT
DRXIALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DRXTALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DR1TALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DR2TALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DR2IALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DR1IALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DRXICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DRXTCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DR1TCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DR2TCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DR2ICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DR1ICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DS1ICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DS2ICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DSQICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DSQTCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DS1TCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DS2TCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171417426434308,NCIT
DRXICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DRXTCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DR1TCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DR2TCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DR2ICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DR1ICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DS1ICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DS2ICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DSQICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DSQTCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DS1TCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DS2TCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.912295943938315,NCIT
DRXICARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454361719189106,NCIT
