Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
DRXIMFAT,Total monounsaturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.6187800817251373,EFO
DRXINIAC,Niacin (mg),niacinamide measurement,http://www.ebi.ac.uk/efo/EFO_0010511,0.5377551721993055,EFO
DRXIP205,PFA 20:5 (Eicosapentaenoic) (gm),eicosapentaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0007760,0.762680092818225,EFO
DRXIP225,PFA 22:5 (Docosapentaenoic) (gm),docosapentaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0006809,0.7530078542185962,EFO
DRXIP226,PFA 22:6 (Docosahexaenoic) (gm),docosahexaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0007761,0.7594684370153562,EFO
DRXIPFAT,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.8431259505541058,EFO
DRXIPHOS,Phosphorus (mg),phosphorus measurement,http://www.ebi.ac.uk/efo/EFO_0004861,0.8771146228114117,EFO
DRXIPOTA,Potassium (mg),potassium measurement,http://www.ebi.ac.uk/efo/EFO_0009283,0.8612768359439216,EFO
DRXIPROT,Protein (gm),protein measurement,http://www.ebi.ac.uk/efo/EFO_0004747,0.7548788482765928,EFO
DRXIS180,SFA 18:0 (Octadecanoic) (gm),octadecanoids measurement,http://www.ebi.ac.uk/efo/EFO_0020043,0.5919448919494807,EFO
DRXISELE,Selenium (mcg),selenium measurement,http://www.ebi.ac.uk/efo/EFO_0006331,0.8075880780843254,EFO
DRXISFAT,Total saturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.5743649289603885,EFO
DRXITFAT,Total fat (gm),total fat intake measurement,http://www.ebi.ac.uk/efo/EFO_0007678,0.6095459504721714,EFO
DRXITHEO,Theobromine (mg),theobromine measurement,http://www.ebi.ac.uk/efo/EFO_0021179,0.8924096320969787,EFO
DRXIVAIU,Vitamin A (IU),vitamin A measurement,http://www.ebi.ac.uk/efo/EFO_0004857,0.6892342956513986,EFO
DRXIVARE,Vitamin A (RE),vitamin A measurement,http://www.ebi.ac.uk/efo/EFO_0004857,0.8400889047815412,EFO
DRXIVB1,Thiamin (Vitamin B1) (mg),vitamin measurement,http://www.ebi.ac.uk/efo/EFO_0004729,0.5971636787869894,EFO
DRXIVB12,Vitamin B12 (mcg),vitamin B12 measurement,http://www.ebi.ac.uk/efo/EFO_0004620,0.8257305046364429,EFO
DRXIVB2,Riboflavin (Vitamin B2) (mg),Riboflavin measurement,http://www.ebi.ac.uk/efo/EFO_0021665,0.7112127282699179,EFO
DRXIVB6,Vitamin B6 (mg),vitamin B6 measurement,http://www.ebi.ac.uk/efo/EFO_0004621,0.8681270283920244,EFO
DRXIVC,Vitamin C (mg),vitamin C measurement,http://www.ebi.ac.uk/efo/EFO_0600003,0.8215783321398404,EFO
DRXIVE,Vitamin E (ATE) (mg),vitamin E measurement,http://www.ebi.ac.uk/efo/EFO_0004867,0.7614502343428444,EFO
DRXIZINC,Zinc (mg),serum zinc measurement,http://www.ebi.ac.uk/efo/EFO_0005268,0.6697194033824245,EFO
DRD370U,Other unknown fish eaten in past 30 days,fever of unknown origin,http://www.ebi.ac.uk/efo/EFO_0003952,0.5033607916775736,EFO
DRDTSODI,Sodium (mg),sodium measurement,http://www.ebi.ac.uk/efo/EFO_0009282,0.8329256210071857,EFO
DRQ370UQ,Num times other unknown fish eaten,fever of unknown origin,http://www.ebi.ac.uk/efo/EFO_0003952,0.5054909749691024,EFO
DRXTALCO,Alcohol (gm),response to alcohol,http://www.ebi.ac.uk/efo/EFO_0005526,0.6968235081736243,EFO
DRXTCAFF,Caffeine (mg),caffeine measurement,http://www.ebi.ac.uk/efo/EFO_0021177,0.8492245581541087,EFO
DRXTCALC,Calcium (mg),calcium measurement,http://www.ebi.ac.uk/efo/EFO_0004838,0.8284492748821146,EFO
DRXTCARB,Carbohydrate (gm),carbohydrate measurement,http://www.ebi.ac.uk/efo/EFO_0004998,0.8949721351753368,EFO
DRXTCARO,Carotene (RE),carotenoid measurement,http://www.ebi.ac.uk/efo/EFO_0004737,0.5805090078479482,EFO
DRXTCHOL,Cholesterol (mg),total cholesterol measurement,http://www.ebi.ac.uk/efo/EFO_0004574,0.7095458964355142,EFO
DRXTCOPP,Copper (mg),serum copper measurement,http://www.ebi.ac.uk/efo/EFO_0005267,0.6346790408445425,EFO
DRXTIRON,Iron (mg),liver iron measurement,http://www.ebi.ac.uk/efo/EFO_0010056,0.5868076316108211,EFO
DRXTKCAL,Energy (kcal),energy intake,http://www.ebi.ac.uk/efo/EFO_0003939,0.5763368438089973,EFO
DRXTMAGN,Magnesium (mg),magnesium measurement,http://www.ebi.ac.uk/efo/EFO_0004845,0.8818407803877786,EFO
DRXTMFAT,Total monounsaturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.6187800817251373,EFO
DRXTNIAC,Niacin (mg),niacinamide measurement,http://www.ebi.ac.uk/efo/EFO_0010511,0.5377551721993055,EFO
DRXTP205,PFA 20:5 (Eicosapentaenoic) (gm),eicosapentaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0007760,0.762680092818225,EFO
DRXTP225,PFA 22:5 (Docosapentaenoic) (gm),docosapentaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0006809,0.7530078542185962,EFO
DRXTP226,PFA 22:6 (Docosahexaenoic) (gm),docosahexaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0007761,0.7594684370153562,EFO
DRXTPFAT,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.8431259505541058,EFO
DRXTPHOS,Phosphorus (mg),phosphorus measurement,http://www.ebi.ac.uk/efo/EFO_0004861,0.8771146228114117,EFO
DRXTPOTA,Potassium (mg),potassium measurement,http://www.ebi.ac.uk/efo/EFO_0009283,0.8612768359439216,EFO
DRXTPROT,Protein (gm),protein measurement,http://www.ebi.ac.uk/efo/EFO_0004747,0.7548788482765928,EFO
DRXTS180,SFA 18:0 (Octadecanoic) (gm),octadecanoids measurement,http://www.ebi.ac.uk/efo/EFO_0020043,0.5919448919494807,EFO
DRXTSELE,Selenium (mcg),selenium measurement,http://www.ebi.ac.uk/efo/EFO_0006331,0.8075880780843254,EFO
DRXTSFAT,Total saturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.5743649289603885,EFO
DRXTTFAT,Total fat (gm),total fat intake measurement,http://www.ebi.ac.uk/efo/EFO_0007678,0.6095459504721714,EFO
DRXTTHEO,Theobromine (mg),theobromine measurement,http://www.ebi.ac.uk/efo/EFO_0021179,0.8924096320969787,EFO
DRXTVAIU,Vitamin A (IU),vitamin A measurement,http://www.ebi.ac.uk/efo/EFO_0004857,0.6892342956513986,EFO
DRXTVARE,Vitamin A (RE),vitamin A measurement,http://www.ebi.ac.uk/efo/EFO_0004857,0.8400889047815412,EFO
DRXTVB1,Thiamin (Vitamin B1) (mg),vitamin measurement,http://www.ebi.ac.uk/efo/EFO_0004729,0.5971636787869894,EFO
DRXTVB12,Vitamin B12 (mcg),vitamin B12 measurement,http://www.ebi.ac.uk/efo/EFO_0004620,0.8257305046364429,EFO
DRXTVB2,Riboflavin (Vitamin B2) (mg),Riboflavin measurement,http://www.ebi.ac.uk/efo/EFO_0021665,0.7112127282699179,EFO
DRXTVB6,Vitamin B6 (mg),vitamin B6 measurement,http://www.ebi.ac.uk/efo/EFO_0004621,0.8681270283920244,EFO
DRXTVC,Vitamin C (mg),vitamin C measurement,http://www.ebi.ac.uk/efo/EFO_0600003,0.8215783321398404,EFO
DRXTVE,Vitamin E (ATE) (mg),vitamin E measurement,http://www.ebi.ac.uk/efo/EFO_0004867,0.7614502343428444,EFO
DRXTZINC,Zinc (mg),serum zinc measurement,http://www.ebi.ac.uk/efo/EFO_0005268,0.6697194033824245,EFO
DSD010,Any Dietary Supplements Taken?,response to dietary selenium supplementation,http://www.ebi.ac.uk/efo/EFO_0600021,0.5371732497363328,EFO
DSDCOUNT,Total # of Dietary Supplements Taken,response to dietary potassium supplementation,http://www.ebi.ac.uk/efo/EFO_0005403,0.536578540284199,EFO
DSDMTCH,Matching Code,hatching stage,http://www.ebi.ac.uk/efo/EFO_0001298,0.5655844208653515,EFO
DSDSUPP,Supplement Name,gene name,http://www.ebi.ac.uk/efo/EFO_0002605,0.5127174729374774,EFO
BPACSZ,Coded cuff size,size,http://www.ebi.ac.uk/efo/EFO_0001695,0.605861766570476,EFO
BPQ150D,Had cigarettes in the past 30 minutes?,cigarettes per day measurement,http://www.ebi.ac.uk/efo/EFO_0006525,0.5760161793092624,EFO
BPXDI1,Diastolic: Blood pres (1st rdg) mm Hg,diastolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006336,0.6190829781416485,EFO
BPXDI2,Diastolic: Blood pres (2nd rdg) mm Hg,diastolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006336,0.624297567637359,EFO
BPXDI3,Diastolic: Blood pres (3rd rdg) mm Hg,diastolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006336,0.6067628617240723,EFO
BPXDI4,Diastolic: Blood pres (4th rdg) mm Hg,diastolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006336,0.6113232805054227,EFO
BPXPLS,60 sec. pulse (30 sec. pulse * 2):,pulse pressure measurement,http://www.ebi.ac.uk/efo/EFO_0005763,0.5594548777513335,EFO
BPXPTY,Pulse type:,pulse pressure measurement,http://www.ebi.ac.uk/efo/EFO_0005763,0.5850658630198492,EFO
BPXPULS,Pulse regular or irregular?,irregular respiration,http://www.ebi.ac.uk/efo/EFO_0009841,0.6592676436531513,EFO
BPXSY1,Systolic: Blood pres (1st rdg) mm Hg,systolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006335,0.6243816084624119,EFO
