Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
DRXICARB,Carbohydrate (gm),carbohydrate measurement,http://www.ebi.ac.uk/efo/EFO_0004998,0.8532107496494759,EFO
DRXICARO,Carotene (RE),carotenoid measurement,http://www.ebi.ac.uk/efo/EFO_0004737,0.554059253863331,EFO
DRXICHOL,Cholesterol (mg),esterified cholesterol measurement,http://www.ebi.ac.uk/efo/EFO_0008589,0.7598788967101517,EFO
DRXICOPP,Copper (mg),serum copper measurement,http://www.ebi.ac.uk/efo/EFO_0005267,0.5907014725215448,EFO
DRXIFIBE,Dietary fiber (gm),diet,http://www.ebi.ac.uk/efo/EFO_0002755,0.6732647938968731,EFO
DRXIFOLA,Total Folate (mcg),folic acid measurement,http://www.ebi.ac.uk/efo/EFO_0005111,0.5244757472255611,EFO
DRXIGRMS,Grams,altitude sickness,http://www.ebi.ac.uk/efo/EFO_1000782,0.5459094482667366,EFO
DRXIIRON,Iron (mg),liver iron measurement,http://www.ebi.ac.uk/efo/EFO_0010056,0.5482854191116632,EFO
DRXIKCAL,Energy (kcal),energy intake,http://www.ebi.ac.uk/efo/EFO_0003939,0.5561381997195408,EFO
DRXIMAGN,Magnesium (mg),magnesium measurement,http://www.ebi.ac.uk/efo/EFO_0004845,0.8339824162806909,EFO
DRXIMFAT,Total monounsaturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.598073443511494,EFO
DRXINIAC,Niacin (mg),response to vitamin B3,http://www.ebi.ac.uk/efo/EFO_0010648,0.580070170941503,EFO
DRXIP205,PFA 20:5 (Eicosapentaenoic) (gm),eicosapentaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0007760,0.7368881323880696,EFO
DRXIP225,PFA 22:5 (Docosapentaenoic) (gm),docosapentaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0006809,0.7255375035771069,EFO
DRXIP226,PFA 22:6 (Docosahexaenoic) (gm),docosahexaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0007761,0.7287337726445999,EFO
DRXIPFAT,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.8197341695835164,EFO
DRXIPHOS,Phosphorus (mg),phosphorus measurement,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,EFO
DRXIPOTA,Potassium (mg),potassium measurement,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,EFO
DRXIPROT,Protein (gm),protein measurement,http://www.ebi.ac.uk/efo/EFO_0004747,0.7003538285078844,EFO
DRXIS120,SFA 12:0 (Dodecanoic) (gm),Lauric acid measurement,http://www.ebi.ac.uk/efo/EFO_0021636,0.5996184706067592,EFO
DRXIS160,SFA 16:0 (Hexadecanoic) (gm),Palmitic acid measurement,http://www.ebi.ac.uk/efo/EFO_0021660,0.6349367025915695,EFO
DRXIS180,SFA 18:0 (Octadecanoic) (gm),octadecanoids measurement,http://www.ebi.ac.uk/efo/EFO_0020043,0.574483884060369,EFO
DRXISELE,Selenium (mcg),selenium measurement,http://www.ebi.ac.uk/efo/EFO_0006331,0.748548912133024,EFO
DRXISFAT,Total saturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.5678206476842982,EFO
DRXITFAT,Total fat (gm),fat body mass,http://www.ebi.ac.uk/efo/EFO_0005409,0.627577377891161,EFO
DRXITHEO,Theobromine (mg),theobromine measurement,http://www.ebi.ac.uk/efo/EFO_0021179,0.8382244581520426,EFO
DRXIVAIU,Vitamin A (IU),intermediate uveitis,http://www.ebi.ac.uk/efo/EFO_1000986,0.6387115919434075,EFO
DRXIVARE,Vitamin A (RE),vitamin A measurement,http://www.ebi.ac.uk/efo/EFO_0004857,0.7743339795466528,EFO
DRXIVB1,Thiamin (Vitamin B1) (mg),beriberi,http://www.ebi.ac.uk/efo/EFO_1000837,0.5806940171455074,EFO
DRXIVB12,Vitamin B12 (mcg),vitamin B12 measurement,http://www.ebi.ac.uk/efo/EFO_0004620,0.7823216290684424,EFO
DRXIVB2,Riboflavin (Vitamin B2) (mg),Riboflavin measurement,http://www.ebi.ac.uk/efo/EFO_0021665,0.6822673344277946,EFO
DRXIVB6,Vitamin B6 (mg),vitamin B6 measurement,http://www.ebi.ac.uk/efo/EFO_0004621,0.8217290961845783,EFO
DRXIVC,Vitamin C (mg),vitamin C measurement,http://www.ebi.ac.uk/efo/EFO_0600003,0.7582819566008752,EFO
DRXIVE,Vitamin E (ATE) (mg),vitamin E measurement,http://www.ebi.ac.uk/efo/EFO_0004867,0.7043064786706199,EFO
DRXIZINC,Zinc (mg),serum zinc measurement,http://www.ebi.ac.uk/efo/EFO_0005268,0.6472077782658823,EFO
DRD370U,Other unknown fish eaten in past 30 days,fever of unknown origin,http://www.ebi.ac.uk/efo/EFO_0003952,0.5144406095998615,EFO
DRDTSODI,Sodium (mg),sodium measurement,http://www.ebi.ac.uk/efo/EFO_0009282,0.7643554594775256,EFO
DRQ350AQ,clams,altitude sickness,http://www.ebi.ac.uk/efo/EFO_1000782,0.516801373820424,EFO
DRQ350FQ,oysters,Oystese ecotype,http://www.ebi.ac.uk/efo/EFO_0006973,0.5565191717905638,EFO
DRQ370IQ,perch,RCH-ACV,http://www.ebi.ac.uk/efo/EFO_0030017,0.5624159191423409,EFO
DRQ370JQ,pike,spike in,http://www.ebi.ac.uk/efo/EFO_0010193,0.7472769881074517,EFO
DRQ370KQ,pollock,block,http://www.ebi.ac.uk/efo/EFO_0005067,0.5642445720345121,EFO
DRQ370MQ,salmon,Salmonella gastroenteritis,http://www.ebi.ac.uk/efo/EFO_0007475,0.6512806322419995,EFO
DRQ370UQ,Num times other unknown fish eaten,fever of unknown origin,http://www.ebi.ac.uk/efo/EFO_0003952,0.5171594615714901,EFO
DRXTALCO,Alcohol (gm),response to alcohol,http://www.ebi.ac.uk/efo/EFO_0005526,0.6587398760111325,EFO
DRXTCAFF,Caffeine (mg),caffeine measurement,http://www.ebi.ac.uk/efo/EFO_0021177,0.8004388184606168,EFO
DRXTCALC,Calcium (mg),calcium measurement,http://www.ebi.ac.uk/efo/EFO_0004838,0.7631263015293179,EFO
DRXTCARB,Carbohydrate (gm),carbohydrate measurement,http://www.ebi.ac.uk/efo/EFO_0004998,0.8532107496494759,EFO
DRXTCARO,Carotene (RE),carotenoid measurement,http://www.ebi.ac.uk/efo/EFO_0004737,0.554059253863331,EFO
DRXTCHOL,Cholesterol (mg),esterified cholesterol measurement,http://www.ebi.ac.uk/efo/EFO_0008589,0.7598788967101517,EFO
DRXTCOPP,Copper (mg),serum copper measurement,http://www.ebi.ac.uk/efo/EFO_0005267,0.5907014725215448,EFO
DRXTFIBE,Dietary fiber (gm),diet,http://www.ebi.ac.uk/efo/EFO_0002755,0.6732647938968731,EFO
DRXTFOLA,Total Folate (mcg),folic acid measurement,http://www.ebi.ac.uk/efo/EFO_0005111,0.5244757472255611,EFO
DRXTIRON,Iron (mg),liver iron measurement,http://www.ebi.ac.uk/efo/EFO_0010056,0.5482854191116632,EFO
DRXTKCAL,Energy (kcal),energy intake,http://www.ebi.ac.uk/efo/EFO_0003939,0.5561381997195408,EFO
DRXTMAGN,Magnesium (mg),magnesium measurement,http://www.ebi.ac.uk/efo/EFO_0004845,0.8339824162806909,EFO
DRXTMFAT,Total monounsaturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.598073443511494,EFO
DRXTNIAC,Niacin (mg),response to vitamin B3,http://www.ebi.ac.uk/efo/EFO_0010648,0.580070170941503,EFO
DRXTP205,PFA 20:5 (Eicosapentaenoic) (gm),eicosapentaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0007760,0.7368881323880696,EFO
DRXTP225,PFA 22:5 (Docosapentaenoic) (gm),docosapentaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0006809,0.7255375035771069,EFO
DRXTP226,PFA 22:6 (Docosahexaenoic) (gm),docosahexaenoic acid measurement,http://www.ebi.ac.uk/efo/EFO_0007761,0.7287337726445999,EFO
DRXTPFAT,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.8197341695835164,EFO
DRXTPHOS,Phosphorus (mg),phosphorus measurement,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,EFO
DRXTPOTA,Potassium (mg),potassium measurement,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,EFO
DRXTPROT,Protein (gm),protein measurement,http://www.ebi.ac.uk/efo/EFO_0004747,0.7003538285078844,EFO
DRXTS120,SFA 12:0 (Dodecanoic) (gm),Lauric acid measurement,http://www.ebi.ac.uk/efo/EFO_0021636,0.5996184706067592,EFO
DRXTS160,SFA 16:0 (Hexadecanoic) (gm),Palmitic acid measurement,http://www.ebi.ac.uk/efo/EFO_0021660,0.6349367025915695,EFO
DRXTS180,SFA 18:0 (Octadecanoic) (gm),octadecanoids measurement,http://www.ebi.ac.uk/efo/EFO_0020043,0.574483884060369,EFO
DRXTSELE,Selenium (mcg),selenium measurement,http://www.ebi.ac.uk/efo/EFO_0006331,0.748548912133024,EFO
DRXTSFAT,Total saturated fatty acids (gm),polyunsaturated fatty acid measurement,http://www.ebi.ac.uk/efo/EFO_0010733,0.5678206476842982,EFO
DRXTTFAT,Total fat (gm),fat body mass,http://www.ebi.ac.uk/efo/EFO_0005409,0.627577377891161,EFO
DRXTTHEO,Theobromine (mg),theobromine measurement,http://www.ebi.ac.uk/efo/EFO_0021179,0.8382244581520426,EFO
DRXTVAIU,Vitamin A (IU),intermediate uveitis,http://www.ebi.ac.uk/efo/EFO_1000986,0.6387115919434075,EFO
DRXTVARE,Vitamin A (RE),vitamin A measurement,http://www.ebi.ac.uk/efo/EFO_0004857,0.7743339795466528,EFO
DRXTVB1,Thiamin (Vitamin B1) (mg),beriberi,http://www.ebi.ac.uk/efo/EFO_1000837,0.5806940171455074,EFO
DRXTVB12,Vitamin B12 (mcg),vitamin B12 measurement,http://www.ebi.ac.uk/efo/EFO_0004620,0.7823216290684424,EFO
DRXTVB2,Riboflavin (Vitamin B2) (mg),Riboflavin measurement,http://www.ebi.ac.uk/efo/EFO_0021665,0.6822673344277946,EFO
DRXTVB6,Vitamin B6 (mg),vitamin B6 measurement,http://www.ebi.ac.uk/efo/EFO_0004621,0.8217290961845783,EFO
DRXTVC,Vitamin C (mg),vitamin C measurement,http://www.ebi.ac.uk/efo/EFO_0600003,0.7582819566008752,EFO
DRXTVE,Vitamin E (ATE) (mg),vitamin E measurement,http://www.ebi.ac.uk/efo/EFO_0004867,0.7043064786706199,EFO
DRXTZINC,Zinc (mg),serum zinc measurement,http://www.ebi.ac.uk/efo/EFO_0005268,0.6472077782658823,EFO
DSD010,Any Dietary Supplements Taken,diet,http://www.ebi.ac.uk/efo/EFO_0002755,0.5382675486250351,EFO
DSDCOUNT,of Dietary Supplements Taken,diet,http://www.ebi.ac.uk/efo/EFO_0002755,0.5288976484076157,EFO
DSDMTCH,Matching Code,hatching stage,http://www.ebi.ac.uk/efo/EFO_0001298,0.5329599440499408,EFO
DSDSUPP,Supplement Name,gene name,http://www.ebi.ac.uk/efo/EFO_0002605,0.5096673167344724,EFO
BPACSZ,Coded cuff size,size,http://www.ebi.ac.uk/efo/EFO_0001695,0.5911782650135766,EFO
BPQ150D,cigarettes in the past 30 minutes,cigarettes per day measurement,http://www.ebi.ac.uk/efo/EFO_0006525,0.5634852346967305,EFO
BPXDI1,Diastolic: Blood pres (1st rdg) mm Hg,diastolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006336,0.6214315730569505,EFO
BPXDI2,Diastolic: Blood pres (2nd rdg) mm Hg,diastolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006336,0.6266709494347735,EFO
BPXDI3,Diastolic: Blood pres (3rd rdg) mm Hg,diastolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006336,0.6092237833596991,EFO
BPXDI4,Diastolic: Blood pres (4th rdg) mm Hg,diastolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006336,0.6140313269537447,EFO
BPXPLS,60 sec. pulse (30 sec. pulse * 2):,heart rate,http://www.ebi.ac.uk/efo/EFO_0004326,0.6659244943494698,EFO
BPXPTY,Pulse type:,heart rate,http://www.ebi.ac.uk/efo/EFO_0004326,0.7116350990343921,EFO
BPXPULS,Pulse regular or irregular,irregular respiration,http://www.ebi.ac.uk/efo/EFO_0009841,0.6610089098854832,EFO
BPXSY1,Systolic: Blood pres (1st rdg) mm Hg,systolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006335,0.6206760535515066,EFO
BPXSY2,Systolic: Blood pres (2nd rdg) mm Hg,systolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006335,0.6256836290183523,EFO
BPXSY3,Systolic: Blood pres (3rd rdg) mm Hg,systolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006335,0.6089874987022289,EFO
BPXSY4,Systolic: Blood pres (4th rdg) mm Hg,systolic blood pressure,http://www.ebi.ac.uk/efo/EFO_0006335,0.6135940288249009,EFO
PEASCCT1,Blood Pressure,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.9901575437124048,EFO
PEASCST1,Blood Pressure Status,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.7782486791435667,EFO
PEASCTM1,Blood Pressure Time in Seconds,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.6774315987668775,EFO
BMAAMP,Amputations,amputation,http://www.ebi.ac.uk/efo/EFO_0009632,0.8843571242823755,EFO
BMALLEXT,Amputations: Lower Left Extremity,amputation,http://www.ebi.ac.uk/efo/EFO_0009632,0.5793762475188446,EFO
BMALLKNE,Amputations: LL Above or Below Knee,amputation,http://www.ebi.ac.uk/efo/EFO_0009632,0.5145985660603937,EFO
BMALOREX,Amputations: Lower Right Extremity,amputation,http://www.ebi.ac.uk/efo/EFO_0009632,0.5767919671418237,EFO
BMAULEXT,Amputations: Upper Left Extremity,amputation,http://www.ebi.ac.uk/efo/EFO_0009632,0.5796510097416656,EFO
BMAUPLEL,Amputations: UL Above or Below Elbow,amputation,http://www.ebi.ac.uk/efo/EFO_0009632,0.5027221749662432,EFO
BMAUPREL,Amputations: UR Above or Below Elbow,amputation,http://www.ebi.ac.uk/efo/EFO_0009632,0.5112399222419073,EFO
BMAUREXT,Amputations: Upper Right Extremity,amputation,http://www.ebi.ac.uk/efo/EFO_0009632,0.5770630673314121,EFO
BMIARMC,Arm Circumference,brachial circumference,http://www.ebi.ac.uk/efo/EFO_0004589,0.9248178738730306,EFO
BMIARML,Upper Arm Length,infant body height,http://www.ebi.ac.uk/efo/EFO_0006785,0.5561934745656247,EFO
BMIHEAD,Head Circumference,head circumference,http://www.ebi.ac.uk/efo/EFO_0005114,0.9881691558787485,EFO
BMIHT,Standing Height,body height,http://www.ebi.ac.uk/efo/EFO_0004339,0.6239578509600398,EFO
BMILEG,Upper Leg Length,infant body height,http://www.ebi.ac.uk/efo/EFO_0006785,0.5684279929821479,EFO
BMIRECUM,Recumbent Length,infant body height,http://www.ebi.ac.uk/efo/EFO_0006785,0.5606416606307895,EFO
BMITHICR,Thigh Circumference,hip circumference,http://www.ebi.ac.uk/efo/EFO_0005093,0.7772475679692997,EFO
BMIWAIST,Waist Circumference,waist circumference,http://www.ebi.ac.uk/efo/EFO_0004342,0.9886483271881609,EFO
BMIWT,Weight,body weight,http://www.ebi.ac.uk/efo/EFO_0004338,0.9924419585227124,EFO
BMXARMC,Arm Circumference (cm),brachial circumference,http://www.ebi.ac.uk/efo/EFO_0004589,0.8721295307713326,EFO
BMXARML,Upper Arm Length (cm),infant body height,http://www.ebi.ac.uk/efo/EFO_0006785,0.5138025056624025,EFO
BMXBMI,Body Mass Index (kg/m**2),body mass index,http://www.ebi.ac.uk/efo/EFO_0004340,0.8295713693082605,EFO
BMXCALF,Maximal Calf Circumference (cm),calf circumference measurement,http://www.ebi.ac.uk/efo/EFO_0008453,0.7403901409272996,EFO
BMXHEAD,Head Circumference (cm),head circumference,http://www.ebi.ac.uk/efo/EFO_0005114,0.9333293852939156,EFO
BMXHT,Standing Height (cm),body height,http://www.ebi.ac.uk/efo/EFO_0004339,0.5603486645561641,EFO
BMXLEG,Upper Leg Length (cm),infant body height,http://www.ebi.ac.uk/efo/EFO_0006785,0.5283871256735279,EFO
BMXRECUM,Recumbent Length (cm),infant body height,http://www.ebi.ac.uk/efo/EFO_0006785,0.5200780227785426,EFO
BMXTHICR,Thigh Circumference (cm),hip circumference,http://www.ebi.ac.uk/efo/EFO_0005093,0.7371872461803117,EFO
BMXWAIST,Waist Circumference (cm),waist circumference,http://www.ebi.ac.uk/efo/EFO_0004342,0.941229707841416,EFO
BMXWT,Weight (kg),body weight,http://www.ebi.ac.uk/efo/EFO_0004338,0.6814748790527498,EFO
CVAARM,Arm selected for blood pressure monitor,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.5500306628249189,EFO
CVACUFF,Cuff size for blood pressure monitor,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.5300573314572126,EFO
CVAPROT,Assigned exercise protocol,exercise,http://www.ebi.ac.uk/efo/EFO_0000483,0.5555418808056642,EFO
CVATEMP,Room temperature (degrees F),temperature,http://www.ebi.ac.uk/efo/EFO_0001702,0.6168195843922993,EFO
CVDEXCL1,physical limitations,physical urticaria,http://www.ebi.ac.uk/efo/EFO_1000754,0.5016205130277401,EFO
CVDEXCL2,cardiovascular conditions,cardiovascular disease,http://www.ebi.ac.uk/efo/EFO_0000319,0.7503164192623735,EFO
CVDEXCL3,lung/breathing conditions,muscular disease,http://www.ebi.ac.uk/efo/EFO_0002970,0.5329749962381967,EFO
CVDEXCL4,asthma symptoms,asthma symptoms measurement,http://www.ebi.ac.uk/efo/EFO_0010049,0.8918948470724175,EFO
CVDEXCL5,medications,medication adherence behavior,http://www.ebi.ac.uk/efo/EFO_0006344,0.5692844995417522,EFO
CVDEXCL6,other specific reasons,specific phobia,http://www.ebi.ac.uk/efo/EFO_1001918,0.5667809647731195,EFO
CVDFITLV,Cardiovascular fitness level,cardiovascular disease,http://www.ebi.ac.uk/efo/EFO_0000319,0.6822078973594029,EFO
CVDPROT,Exercise protocol used in stage 1 and 2,exercise,http://www.ebi.ac.uk/efo/EFO_0000483,0.5791578399890273,EFO
CVDR1HR,Recovery 1 heart rate (per min),heart rate response to recovery post exercise,http://www.ebi.ac.uk/efo/EFO_0009185,0.6320706431028957,EFO
CVDR2HR,Recovery 2 heart rate (per min),heart rate response to recovery post exercise,http://www.ebi.ac.uk/efo/EFO_0009185,0.634430432708634,EFO
CVDR3HR,Recovery 3 heart rate (per min),heart rate response to recovery post exercise,http://www.ebi.ac.uk/efo/EFO_0009185,0.6298995410382868,EFO
CVDS1HR,Stage 1 heart rate (per min),heart rate,http://www.ebi.ac.uk/efo/EFO_0004326,0.637209890921643,EFO
CVDS2HR,Stage 2 heart rate (per min),heart rate,http://www.ebi.ac.uk/efo/EFO_0004326,0.6399938066496175,EFO
CVDWHR,Warm-up heart rate (per min),heart rate,http://www.ebi.ac.uk/efo/EFO_0004326,0.5977827468446547,EFO
CVQ220g,Priority 2 Stop variability in HR,heart rate variability measurement,http://www.ebi.ac.uk/efo/EFO_0008003,0.5088589310930458,EFO
CVQ220l,Priority 2 Stop technician discretion,technician,http://www.ebi.ac.uk/efo/EFO_0009739,0.6355363310356873,EFO
CVXPARC,Physical activity readiness code,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.7697927538148993,EFO
AUALEQC,Left Ear Quality Code,sleep quality,http://www.ebi.ac.uk/efo/EFO_0005272,0.533621233527729,EFO
AUAREQC,Right Ear Quality Code,sleep quality,http://www.ebi.ac.uk/efo/EFO_0005272,0.5281090394914264,EFO
AUDLOABC,Comment:Other Ear Exam Abnormality Left,congenital heart disease,http://www.ebi.ac.uk/efo/EFO_0005207,0.6270836927648715,EFO
AUDROABC,Comment Other Ear Exam Abnormality Right,congenital heart disease,http://www.ebi.ac.uk/efo/EFO_0005207,0.6237746368835423,EFO
AUQ020B,Sinus Problem ,vertebral joint disease,http://www.ebi.ac.uk/efo/EFO_0009477,0.5757823390834753,EFO
AUQ050,Self Reported Better Ear,self rated health,http://www.ebi.ac.uk/efo/EFO_0004778,0.6648461195869211,EFO
AUXLOABN,Other Exam Abnormality Left Ear,congenital heart disease,http://www.ebi.ac.uk/efo/EFO_0005207,0.7034336227734688,EFO
AUXLOEXC,Excessive Cerumen Left Ear,blood coagulation disease,http://www.ebi.ac.uk/efo/EFO_0009314,0.5358683584830335,EFO
AUXR1K1R,Right retest threshold @ 1000Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5023136934912578,EFO
AUXR5CR,Right retest threshold @ 500Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5053886825786242,EFO
AUXROABN,Other Exam Abnormality Right Ear,congenital heart disease,http://www.ebi.ac.uk/efo/EFO_0005207,0.6987722742687901,EFO
AUXROEXC,Excessive Cerumen Right Ear,blood coagulation disease,http://www.ebi.ac.uk/efo/EFO_0009314,0.5324325459495571,EFO
AUXTPVL,Physical Volume-Tymp Left ear in cc,volume,http://www.ebi.ac.uk/efo/EFO_0001715,0.5425546332593663,EFO
AUXTPVR,Physical Volume-Tymp Right Ear in cc,volume,http://www.ebi.ac.uk/efo/EFO_0001715,0.5398176771153119,EFO
AUXU1K1L,Left threshold @ 1000Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5124660969263852,EFO
AUXU1K1R,Right threshold @ 1000Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.548276146772002,EFO
AUXU2KL,Left threshold @ 2000Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5023249643662467,EFO
AUXU2KR,Right threshold @ 2000Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5375825829366571,EFO
AUXU3KL,Left threshold @ 3000Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5050213583972177,EFO
AUXU3KR,Right threshold @ 3000Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5404267697883448,EFO
AUXU4KR,Right threshold @ 4000Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5297732218233775,EFO
AUXU500L,Left threshold @ 500Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5162671848173771,EFO
AUXU500R,Right threshold @ 500Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5522818811758856,EFO
AUXU6KR,Right threshold @ 6000Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5304623289467357,EFO
AUXU8KR,Right threshold @ 8000Hz (db),nociceptive flexion reflex threshold,http://www.ebi.ac.uk/efo/EFO_0021813,0.5294705177397158,EFO
AUDTYL01,Tympanometry-Left Ear Measurement 1,measurement,http://www.ebi.ac.uk/efo/EFO_0001444,0.5862839132156895,EFO
AUDTYL02,Tympanometry-Left Ear Measurement 2,measurement,http://www.ebi.ac.uk/efo/EFO_0001444,0.5886716119399805,EFO
AUDTYL03,Tympanometry-Left Ear Measurement 3,measurement,http://www.ebi.ac.uk/efo/EFO_0001444,0.5840892657038699,EFO
AUDTYL04,Tympanometry-Left Ear Measurement 4,measurement,http://www.ebi.ac.uk/efo/EFO_0001444,0.5841199326118427,EFO
AUDTYL05,Tympanometry-Left Ear Measurement 5,measurement,http://www.ebi.ac.uk/efo/EFO_0001444,0.5844743990346999,EFO
AUDTYL06,Tympanometry-Left Ear Measurement 6,measurement,http://www.ebi.ac.uk/efo/EFO_0001444,0.5805247482853112,EFO
AUDTYL07,Tympanometry-Left Ear Measurement 7,measurement,http://www.ebi.ac.uk/efo/EFO_0001444,0.5768484492782747,EFO
AUDTYL08,Tympanometry-Left Ear Measurement 8,measurement,http://www.ebi.ac.uk/efo/EFO_0001444,0.5754724521183242,EFO
AUDTYL09,Tympanometry-Left Ear Measurement 9,measurement,http://www.ebi.ac.uk/efo/EFO_0001444,0.5762779206221276,EFO
