Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score
DRD370U,Other unknown fish eaten in past 30 days,Unknown procedure (finding),http://snomed.info/id/69466000,0.5638769596430584
DRD370V,Refused,Refused (qualifier value),http://snomed.info/id/443390004,0.6601996671881635
DRDAINMD,Assigned mode of interview,Procedure code not assigned (finding),http://snomed.info/id/42630001,0.5031626653938357
DRDDRSTS,Dietary recall status,Patient recall status (finding),http://snomed.info/id/308399000,0.5885741451633416
DRDINTMD,Mode of interview,Social service interview of patient (procedure),http://snomed.info/id/2658000,0.5802722877915263
DRDTSODF,Salt adjustment flag,Adjustment (procedure),http://snomed.info/id/410617001,0.647960099844151
DRDTSODI,Sodium (mg),Sodium (substance),http://snomed.info/id/39972003,0.6975166784948368
DRQ340,Shellfish eaten during past 30 days,Shellfish (organism),http://snomed.info/id/54787006,0.6404175085739541
DRQ350CQ,Num times crayfish eaten in past 30 days,Crayfish (organism),http://snomed.info/id/243678009,0.614231441541185
DRQ350EQ,Num times mussels eaten in past 30 days,Mussels (substance),http://snomed.info/id/227150003,0.5440122355511906
DRQ350IQ,Num times other shellfish eaten,Shellfish (organism),http://snomed.info/id/54787006,0.7023531146394419
DRQ350JQ,Num times other unknown shellfish eaten,Shellfish (organism),http://snomed.info/id/54787006,0.569863088033798
DRQ370HQ,Num times mackerel eaten in past 30 days,Mackerel (organism),http://snomed.info/id/302368009,0.5456296726751845
DRQ370PQ,Num times shark eaten in past 30 days,Shark (organism),http://snomed.info/id/71352007,0.5078408263744535
DRQ370QQ,Num times swordfish eaten past 30 days,Swordfish - dietary (substance),http://snomed.info/id/227140004,0.5667605652674377
DRQ370UQ,Num times other unknown fish eaten,Unknown procedure (finding),http://snomed.info/id/69466000,0.5662632425990801
DRXTALCO,Alcohol (gm),Alcohol (substance),http://snomed.info/id/53041004,0.778580539323622
DRXTCAFF,Caffeine (mg),Caffeine (product),http://snomed.info/id/91107009,0.8101212976063866
DRXTCALC,Calcium (mg),Calcium (substance),http://snomed.info/id/5540006,0.7270516535102005
DRXTCARB,Carbohydrate (gm),Carbohydrate (substance),http://snomed.info/id/2331003,0.8315560408603193
DRXTCARO,Carotene (RE),Carotene (substance),http://snomed.info/id/73131003,0.7374743603952629
DRXTCHOL,Cholesterol (mg),Cholesterol (substance),http://snomed.info/id/84698008,0.7719833696811388
DRXTCOPP,Copper (mg),Copper (product),http://snomed.info/id/422528000,0.7025732061121793
DRXTFIBE,Dietary fiber (gm),Dietary fiber (substance),http://snomed.info/id/116272000,0.8067510840637151
DRXTIRON,Iron (mg),Iron (substance),http://snomed.info/id/3829006,0.6037158447366985
DRXTKCAL,Energy (kcal),Energy (finding),http://snomed.info/id/248272003,0.6296803233498918
DRXTM181,MFA 18:1 (Octadecenoic) (gm),Octadecenoic acid (substance),http://snomed.info/id/301304005,0.642622225762507
DRXTMAGN,Magnesium (mg),Magnesium (substance),http://snomed.info/id/72717003,0.7895915160808008
DRXTMFAT,Total monounsaturated fatty acids (gm),Monounsaturated fatty acid (substance),http://snomed.info/id/102718001,0.7924115858418861
DRXTNIAC,Niacin (mg),Niacin measurement (procedure),http://snomed.info/id/104830002,0.5739983932293624
DRXTP204,PFA 20:4 (Eicosatetraenoic) (gm),Hydroperoxy eicosatetraenoic acid (substance),http://snomed.info/id/19917006,0.6040584647603087
DRXTP205,PFA 20:5 (Eicosapentaenoic) (gm),Eicosapentanoic acid (substance),http://snomed.info/id/226367006,0.590426745499223
DRXTP226,PFA 22:6 (Docosahexaenoic) (gm),Docosahexaenoic acid (substance),http://snomed.info/id/226368001,0.7369144591575297
DRXTPFAT,Total polyunsaturated fatty acids (gm),Polyunsaturated fatty acid (substance),http://snomed.info/id/102717006,0.809361084064683
DRXTPHOS,Phosphorus (mg),Phosphorus (substance),http://snomed.info/id/30820000,0.8096248655594688
DRXTPOTA,Potassium (mg),Potassium (substance),http://snomed.info/id/88480006,0.7723142540909511
DRXTPROT,Protein (gm),Protein (substance),http://snomed.info/id/88878007,0.6838521602050125
DRXTS180,SFA 18:0 (Octadecanoic) (gm),Octadecanoic acid (substance),http://snomed.info/id/259577009,0.6357696336808366
DRXTSELE,Selenium (mcg),Selenium (substance),http://snomed.info/id/22038003,0.7090975378030724
DRXTSFAT,Total saturated fatty acids (gm),Saturated fatty acid (substance),http://snomed.info/id/102719009,0.7173123096044054
DRXTTFAT,Total fat (gm),Total body fat (observable entity),http://snomed.info/id/248361005,0.5506485284939409
DRXTTHEO,Theobromine (mg),Theobromine (substance),http://snomed.info/id/75371004,0.8212478528372932
DRXTVAIU,Vitamin A (IU),Vitamin A (substance),http://snomed.info/id/82622003,0.6049840974737071
DRXTVARE,Vitamin A (RE),Vitamin A (substance),http://snomed.info/id/82622003,0.737398633619349
DRXTVB1,Thiamin (Vitamin B1) (mg),Vitamin B1 (substance),http://snomed.info/id/259659006,0.6430766991187826
DRXTVB12,Vitamin B12 (mcg),Disorder of vitamin B12 (disorder),http://snomed.info/id/386067009,0.7082269272174418
DRXTVB2,Riboflavin (Vitamin B2) (mg),Riboflavin (substance),http://snomed.info/id/13235001,0.6566454252165373
DRXTVB6,Vitamin B6 (mg),Vitamin B6 (substance),http://snomed.info/id/259662009,0.8048262458320727
DRXTVC,Vitamin C (mg),Vitamin B complex + vitamin C (product),http://snomed.info/id/412581007,0.7309817972394352
DRXTVE,Vitamin E (ATE) (mg),Vitamin E (substance),http://snomed.info/id/37237003,0.6665382040473792
DRXTZINC,Zinc (mg),Zinc (substance),http://snomed.info/id/86739005,0.7194005099804262
DSD010,Any Dietary Supplements Taken?,Enteral dietary supplement (substance),http://snomed.info/id/427298002,0.678763451158653
DSDCOUNT,Total # of Dietary Supplements Taken,Enteral dietary supplement (substance),http://snomed.info/id/427298002,0.633485118237729
DSD120U,Dosage Form,Oral dosage form (qualifier value),http://snomed.info/id/385268001,0.6650374874662593
DSDANTA,Antacid Reported as Dietary Supplement,Enteral dietary supplement (substance),http://snomed.info/id/427298002,0.5687276919632411
DSDMTCH,Matching Code,MATCH - shape matching (assessment scale),http://snomed.info/id/311866006,0.593544376818453
DSDSUPID,Supplement ID Number,Trace element supplementation (product),http://snomed.info/id/226319001,0.5142439111480377
DSDSUPP,Supplement Name,Trace element supplementation (product),http://snomed.info/id/226319001,0.5479530969285198
BPAEN1,Enhancement used first reading,Role enhancement (procedure),http://snomed.info/id/386416002,0.5465680978470165
BPAEN2,Enhancement used second reading,Security enhancement (procedure),http://snomed.info/id/386417006,0.5531354312221769
BPAEN3,Enhancement used third reading,Role enhancement (procedure),http://snomed.info/id/386416002,0.503126346511868
BPQ150B,Had alcohol in the past 30 minutes?,Alcohol (substance),http://snomed.info/id/53041004,0.5283236944415254
BPQ150C,Had coffee in the past 30 minutes?,Coffee (substance),http://snomed.info/id/29263009,0.5319543937758356
BPXDB,# of dropped beats in 30 seconds,Dropped beats - heart (finding),http://snomed.info/id/248653008,0.6267665550478552
BPXDI1,Diastolic: Blood pres (1st rdg) mm Hg,Diastolic blood pressure (observable entity),http://snomed.info/id/271650006,0.5003305414690753
BPXDI2,Diastolic: Blood pres (2nd rdg) mm Hg,Diastolic blood pressure (observable entity),http://snomed.info/id/271650006,0.5045448689147426
BPXPLS,60 sec. pulse (30 sec. pulse * 2):,Normal pulse (finding),http://snomed.info/id/12146004,0.5674038984622619
BPXPTY,Pulse type:,Normal pulse (finding),http://snomed.info/id/12146004,0.5933787776933166
BPXPULS,Pulse regular or irregular?,Pulse regularly irregular (finding),http://snomed.info/id/271638000,0.8870636430682687
BPXSY1,Systolic: Blood pres (1st rdg) mm Hg,Systolic blood pressure (observable entity),http://snomed.info/id/271649006,0.5043988821030598
BPXSY2,Systolic: Blood pres (2nd rdg) mm Hg,Systolic blood pressure (observable entity),http://snomed.info/id/271649006,0.5084488370190307
PEASCCT1,Blood Pressure Comment,Low blood pressure (disorder),http://snomed.info/id/45007003,0.6892610746042565
PEASCST1,Blood Pressure Status,Stable blood pressure (finding),http://snomed.info/id/271651005,0.6674784970936082
PEASCTM1,Blood Pressure Time in Seconds,Blood pressure abnormal - Second recall (procedure),http://snomed.info/id/185674005,0.6088510640799479
BMAAMP,Amputations?,Amputation (procedure),http://snomed.info/id/81723002,0.7732576626450696
BMALLEXT,Amputations: Lower Left Extremity?,Traumatic amputation of lower extremity (disorder),http://snomed.info/id/95860004,0.7567685566375596
BMALLKNE,Amputations: LL Above or Below Knee?,Amputated above knee (finding),http://snomed.info/id/299647001,0.6858258803238618
BMALOREX,Amputations: Lower Right Extremity?,Traumatic amputation of lower extremity (disorder),http://snomed.info/id/95860004,0.7548291741640548
BMALORKN,Amputations: LR Above or Below Knee?,Amputated above knee (finding),http://snomed.info/id/299647001,0.6606024008647003
BMAULEXT,Amputations: Upper Left Extremity?,Cineplastic amputation of upper extremity (procedure),http://snomed.info/id/67018009,0.7188830713392715
BMAUPLEL,Amputations: UL Above or Below Elbow?,Above elbow amputation (procedure),http://snomed.info/id/180011006,0.7961657301548055
BMAUPREL,Amputations: UR Above or Below Elbow?,Above elbow amputation (procedure),http://snomed.info/id/180011006,0.809870725275416
BMAUREXT,Amputations: Upper Right Extremity?,Cineplastic amputation of upper extremity (procedure),http://snomed.info/id/67018009,0.7170373464694573
BMIARMC,Arm Circumference Comment,Mid upper arm circumference (observable entity),http://snomed.info/id/284473002,0.6969977981727351
BMIARML,Upper Arm Length Comment,Lengthening of tendon of upper arm (procedure),http://snomed.info/id/438489009,0.6617214010618178
BMIHEAD,Head Circumference Comment,Head circumference (observable entity),http://snomed.info/id/363812007,0.7794249568909569
BMIHT,Standing Height Comment,Standing height (observable entity),http://snomed.info/id/248333004,0.6074589894712108
BMILEG,Upper Leg Length Comment,Leg length (observable entity),http://snomed.info/id/249839000,0.5886818968663756
BMIRECUM,Recumbent Length Comment,Recumbent body position (finding),http://snomed.info/id/102538003,0.5036502113858261
BMISUB,Subscapular Skinfold Comment,Entire subscapularis (body structure),http://snomed.info/id/277446000,0.5319402147967206
BMITHICR,Thigh Circumference Comment,Increased thigh circumference (finding),http://snomed.info/id/32819004,0.7771102825872643
BMITRI,Triceps Skinfold Comment,Skin over triceps (body structure),http://snomed.info/id/244140003,0.584558918004181
BMIWAIST,Waist Circumference Comment,Measurement of circumference of waist (procedure),http://snomed.info/id/445396007,0.8214015342308961
BMIWT,Weight Comment,Weight loss from baseline weight (observable entity),http://snomed.info/id/401003006,0.5589106603120866
BMXARMC,Arm Circumference (cm),Circumference (qualifier value),http://snomed.info/id/74551000,0.6940568982818116
BMXARML,Upper Arm Length (cm),Lengthening of tendon of upper arm (procedure),http://snomed.info/id/438489009,0.6671685682381561
BMXBMI,Body Mass Index (kg/m**2),Normal body mass index (finding),http://snomed.info/id/35425004,0.6466528514802896
BMXCALF,Maximal Calf Circumference (cm),Left calf circumference (observable entity),http://snomed.info/id/413158008,0.6266614156206758
BMXHEAD,Head Circumference (cm),Finding of head circumference (finding),http://snomed.info/id/301338002,0.7829038543921641
BMXHT,Standing Height (cm),Standing height (observable entity),http://snomed.info/id/248333004,0.5958402355299326
BMXLEG,Upper Leg Length (cm),Leg length (observable entity),http://snomed.info/id/249839000,0.5790654370238663
BMXSUB,Subscapular Skinfold (mm),Entire subscapularis (body structure),http://snomed.info/id/277446000,0.533794098351041
BMXTHICR,Thigh Circumference (cm),Increased thigh circumference (finding),http://snomed.info/id/32819004,0.7814950474190374
BMXTRI,Triceps Skinfold (mm),Skin over triceps (body structure),http://snomed.info/id/244140003,0.6050858960720473
BMXWAIST,Waist Circumference (cm),Waist circumference (observable entity),http://snomed.info/id/276361009,0.79868520228523
CVAARM,Arm selected for blood pressure monitor,Removal of ambulatory blood pressure monitor (procedure),http://snomed.info/id/448489007,0.5263035468342112
CVACUFF,Cuff size for blood pressure monitor,Measurement of blood pressure using cuff method (procedure),http://snomed.info/id/371911009,0.5315247534682983
CVATEMP,Room temperature (degrees F),Control of room temperature (procedure),http://snomed.info/id/278417005,0.6166250505929598
CVDEXCL1,Excluded per physical limitations,"Physical examination, limited (procedure)",http://snomed.info/id/53127005,0.5695879335636941
CVDEXCL2,Excluded per cardiovascular conditions,Cardiovascular lesions of pinta (disorder),http://snomed.info/id/34650000,0.6653648576150949
CVDEXCL4,Excluded per asthma symptoms,Asthma daytime symptoms (finding),http://snomed.info/id/373899003,0.7048026572929676
CVDEXCL5,Excluded per medications,Medication education (procedure),http://snomed.info/id/967006,0.5899010145386332
CVDEXCL6,Excluded per other specific reasons,Specific viral infections (disorder),http://snomed.info/id/186741005,0.5457058561297631
CVDEXCMT,Comment code for CV fitness exam status,Driving fitness status (finding),http://snomed.info/id/243883003,0.53277004324703
CVDEXSTS,CV fitness exam status,Driving fitness status (finding),http://snomed.info/id/243883003,0.583851004759554
CVDFITLV,Cardiovascular fitness level,Cardiovascular stress testing (procedure),http://snomed.info/id/76746007,0.6145473176116241
CVDPROT,Exercise protocol used in stage 1 and 2,Exercise state (finding),http://snomed.info/id/128976003,0.5296014982531284
CVDR1HR,Recovery 1 heart rate (per min),Heart rate recovery time (observable entity),http://snomed.info/id/429157007,0.6067851537614654
CVDR2HR,Recovery 2 heart rate (per min),Heart rate recovery time (observable entity),http://snomed.info/id/429157007,0.609046805895053
CVDR3HR,Recovery 3 heart rate (per min),Heart rate recovery time (observable entity),http://snomed.info/id/429157007,0.604719563840635
CVQ220g,Priority 2 Stop variability in HR,Variability of mood (finding),http://snomed.info/id/281129008,0.5265913808601508
CVQ220i,Priority 2 Stop equipment failure,Equipment error/failure (finding),http://snomed.info/id/397933008,0.5238565749726408
CVXPARC,Physical activity readiness code,Physical activity finding (finding),http://snomed.info/id/129861002,0.6210361990728722
CVXS1RPE,Stage 1 rating of perceived exertion,Exertion rating (staging scale),http://snomed.info/id/251894003,0.5357959833576698
CVXS2RPE,Stage 2 rating of perceived exertion,Exertion rating (staging scale),http://snomed.info/id/251894003,0.5371417899295075
AUDLOABC,Comment:Other Ear Exam Abnormality Left,Left atrial abnormality (disorder),http://snomed.info/id/253352002,0.6196659035028197
AUDROABC,Comment Other Ear Exam Abnormality Right,Right atrial abnormality (disorder),http://snomed.info/id/253339007,0.6221530815838678
AUQ020B,Had Sinus Problem Last 24 Hours?,Nasal sinus problem (finding),http://snomed.info/id/301202006,0.5446615819283303
AUXLOABN,Other Exam Abnormality Left Ear?,Left atrial abnormality (disorder),http://snomed.info/id/253352002,0.6572495781099852
AUXLOCOL,Collapsing Ear Canals Left Ear,Fear of collapsing (finding),http://snomed.info/id/247816002,0.6431123677814023
AUXLOEXC,Excessive Cerumen Left Ear,Excessive cerumen in ear canal (disorder),http://snomed.info/id/126946000,0.8064817844145193
AUXLOIMC,Impacted Cerumen Left Ear,Impacted cerumen (disorder),http://snomed.info/id/18070006,0.8431361473961002
AUXOTSPL,Normal Otoscopy Left Ear?,Endoscopy normal (finding),http://snomed.info/id/165140000,0.6022557278485773
AUXROABN,Other Exam Abnormality Right Ear?,Right atrial abnormality (disorder),http://snomed.info/id/253339007,0.6596082596562535
AUXROCOL,Collapsing Ear Canals Right Ear,Fear of collapsing (finding),http://snomed.info/id/247816002,0.641151997824179
AUXROEXC,Excessive Cerumen Right Ear,Excessive cerumen in ear canal (disorder),http://snomed.info/id/126946000,0.803486569044457
AUXROIMC,Impacted Cerumen Right Ear,Impacted cerumen (disorder),http://snomed.info/id/18070006,0.8393617480356725
AUXROTSP,Normal Otoscopy Right Ear?,Endoscopy normal (finding),http://snomed.info/id/165140000,0.6002510329315847
AUXTCOML,Compliance (tympanometry) left ear,Tympanometry testing (procedure),http://snomed.info/id/91573000,0.5307602837459163
AUXTCOMR,Compliance (tympanometry) right ear,Tympanometry testing (procedure),http://snomed.info/id/91573000,0.5283286847021946
AUXTMEPL,Middle Ear Pressure Tymp Left in dapa,Middle ear pressure (observable entity),http://snomed.info/id/278462009,0.5634253856923852
AUXTMEPR,Middle Ear Pressure-Tymp Rt Ear in daPa,Middle ear pressure (observable entity),http://snomed.info/id/278462009,0.5748079544310756
WTSAU01,Audiometry Mec Weight Jack Knife Rep 1,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.552850240035781
WTSAU02,Audiometry Mec Weight Jack Knife Rep 2,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5542766172546796
WTSAU03,Audiometry Mec Weight Jack Knife Rep 3,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5515432354465808
WTSAU04,Audiometry Mec Weight Jack Knife Rep 4,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5515186855325809
WTSAU05,Audiometry Mec Weight Jack Knife Rep 5,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5517672856262608
WTSAU06,Audiometry Mec Weight Jack Knife Rep 6,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5494967003663259
WTSAU07,Audiometry Mec Weight Jack Knife Rep 7,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5472584154713711
WTSAU08,Audiometry Mec Weight Jack Knife Rep 8,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5464631398952011
WTSAU09,Audiometry Mec Weight Jack Knife Rep 9,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.546927683305692
WTSAU10,Audiometry Mec Weight Jack Knife Rep 10,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5395829719453408
WTSAU11,Audiometry Mec Weight Jack Knife Rep 11,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5376400145474243
WTSAU12,Audiometry Mec Weight Jack Knife Rep 12,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5442033376868316
WTSAU13,Audiometry Mec Weight Jack Knife Rep 13,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5369870570963075
WTSAU14,Audiometry Mec Weight Jack Knife Rep 14,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5375653042418493
WTSAU15,Audiometry Mec Weight Jack Knife Rep 15,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5357884775681099
WTSAU16,Audiometry Mec Weight Jack Knife Rep 16,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5358946093538752
WTSAU17,Audiometry Mec Weight Jack Knife Rep 17,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5329931127868053
WTSAU18,Audiometry Mec Weight Jack Knife Rep 18,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5403784065124323
WTSAU19,Audiometry Mec Weight Jack Knife Rep 19,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5350092462256357
WTSAU20,Audiometry Mec Weight Jack Knife Rep 20,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5389113573389541
WTSAU21,Audiometry Mec Weight Jack Knife Rep 21,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5336088924531749
WTSAU22,Audiometry Mec Weight Jack Knife Rep 22,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5409865707210262
WTSAU23,Audiometry Mec Weight Jack Knife Rep 23,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5361250240803653
WTSAU24,Audiometry Mec Weight Jack Knife Rep 24,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5374593994693185
WTSAU25,Audiometry Mec Weight Jack Knife Rep 25,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5364852076400389
WTSAU26,Audiometry Mec Weight Jack Knife Rep 26,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.533414752983605
WTSAU27,Audiometry Mec Weight Jack Knife Rep 27,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5323018106002994
WTSAU28,Audiometry Mec Weight Jack Knife Rep 28,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5340401723249986
WTSAU29,Audiometry Mec Weight Jack Knife Rep 29,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5324597044971777
WTSAU2YR,Audiometry Subsample 2 Year Mec Weight,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5420811162765791
WTSAU30,Audiometry Mec Weight Jack Knife Rep 30,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5453027376885654
WTSAU31,Audiometry Mec Weight Jack Knife Rep 31,Audioscan audiometry (procedure),http://snomed.info/id/252583006,0.5333952552612897
