Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score
AUXLOCOL,Collapsing Ear Canals Left Ear,external acoustic meatus,http://purl.obolibrary.org/obo/UBERON_0001352,0.5128945157137658
AUXLOEXC,Excessive Cerumen Left Ear,cerumen,http://purl.obolibrary.org/obo/UBERON_0002297,0.5540302385431981
AUXLOIMC,Impacted Cerumen Left Ear,cerumen,http://purl.obolibrary.org/obo/UBERON_0002297,0.6086132587748085
AUXROCOL,Collapsing Ear Canals Right Ear,external acoustic meatus,http://purl.obolibrary.org/obo/UBERON_0001352,0.5113310828671879
AUXROEXC,Excessive Cerumen Right Ear,cerumen,http://purl.obolibrary.org/obo/UBERON_0002297,0.5519726100659864
AUXROIMC,Impacted Cerumen Right Ear,cerumen,http://purl.obolibrary.org/obo/UBERON_0002297,0.6058887290511549
AUXTMEPL,Middle Ear Pressure Tymp Left in dapa,middle ear,http://purl.obolibrary.org/obo/UBERON_0001756,0.5582968793761338
AUXTMEPR,Middle Ear Pressure-Tymp Rt Ear in daPa,middle ear,http://purl.obolibrary.org/obo/UBERON_0001756,0.6139761513791586
BIDECF,Estimated extracellular fluid volume (L),interstitial fluid,http://purl.obolibrary.org/obo/UBERON_0000913,0.5296554406201028
BIDICF,Estimated intracellular fluid volume (L),interstitial fluid,http://purl.obolibrary.org/obo/UBERON_0000913,0.5809839533388212
BIDPFAT,Estimated percent body fat,arthropod fat body,http://purl.obolibrary.org/obo/UBERON_0003917,0.5935702932036497
BIDRECF,Resistance (ohms) of extracellular fluid,interstitial fluid,http://purl.obolibrary.org/obo/UBERON_0000913,0.5633725951715136
BIDRICF,Resistance (ohms) of intracellular fluid,interstitial fluid,http://purl.obolibrary.org/obo/UBERON_0000913,0.6208044319790362
LEAANKL,Ankles:,tarsal region,http://purl.obolibrary.org/obo/UBERON_0004454,0.8946163070265498
LEAARM,Arm:,arm,http://purl.obolibrary.org/obo/UBERON_0001460,0.9942014788594494
LEDANKCF,ankle cuff size,tarsal region,http://purl.obolibrary.org/obo/UBERON_0004454,0.6078813594692328
LEXBRP1,Brachial SBP 1,brachial vein,http://purl.obolibrary.org/obo/UBERON_0001413,0.5868473285994199
LEXBRP2,Brachial SBP 2,brachial vein,http://purl.obolibrary.org/obo/UBERON_0001413,0.5896047861935482
LEXBRPM,Mean Brachial SBP,brachial vein,http://purl.obolibrary.org/obo/UBERON_0001413,0.5451420937293048
LEXLPTS1,Left Posterior Tibial SBP 1,tibialis posterior,http://purl.obolibrary.org/obo/UBERON_0001667,0.7324443007003619
LEXLPTS2,Left Posterior Tibial SBP 2,tibialis posterior,http://purl.obolibrary.org/obo/UBERON_0001667,0.7345325519632693
LEXLPTSM,Left Mean Posterior Tibial SBP,tibialis posterior,http://purl.obolibrary.org/obo/UBERON_0001667,0.6994216373661387
LEXRPTS1,Right Posterior Tibial SBP 1,tibialis posterior,http://purl.obolibrary.org/obo/UBERON_0001667,0.7300037644812634
LEXRPTS2,Right Posterior Tibial SBP 2,tibialis posterior,http://purl.obolibrary.org/obo/UBERON_0001667,0.7320711519122928
LEXRPTSM,Right Mean Posterior Tibial SBP,tibialis posterior,http://purl.obolibrary.org/obo/UBERON_0001667,0.6972956053965487
LEALHAC1,Left halux comments test 1,pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0003631,0.5331878678926713
LEALHAC2,Left halux comments test 2,pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0003631,0.5355210613672481
LEALM1C1,Left metatarsal 1 comment test 1,metatarsal bone of digit 1,http://purl.obolibrary.org/obo/UBERON_0003650,0.76577066568525
LEALM1C2,Left metatarsal 1 comment test 2,metatarsal bone of digit 1,http://purl.obolibrary.org/obo/UBERON_0003650,0.7238827951382604
LEALM5C1,Left metatarsal 5 comment test 1,metatarsal bone of digit 5,http://purl.obolibrary.org/obo/UBERON_0003654,0.7234013965530119
LEALM5C2,Left metatarsal 5 comment test 2,metatarsal bone of digit 5,http://purl.obolibrary.org/obo/UBERON_0003654,0.7263532497822804
LEARBUN,Right bunions,right bundle branch,http://purl.obolibrary.org/obo/UBERON_0005987,0.5397295351410127
LEARHAC1,Right halux comment test 1,pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0003631,0.541566163956122
LEARHAC2,Right halux comment test 2,pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0003631,0.5440115925135889
LEARHAC3,Right halux comment test 3,pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0003631,0.539337742650781
LEARM1C1,Right metatarsal head 1 comment test 1,metatarsal bone of digit 1,http://purl.obolibrary.org/obo/UBERON_0003650,0.7064160263387043
LEARM1C2,Right metatarsal head 1 comment test 2,metatarsal bone of digit 1,http://purl.obolibrary.org/obo/UBERON_0003650,0.6625365500900396
LEARM1C3,Right metatarsal head 1 comment test 3,metatarsal bone of digit 3,http://purl.obolibrary.org/obo/UBERON_0003652,0.6637764610144007
LEARM5C1,Right metatarsal head 5 comment test 1,metatarsal bone of digit 5,http://purl.obolibrary.org/obo/UBERON_0003654,0.662866301055311
LEARM5C2,Right metatarsal head 5 comment test 2,metatarsal bone of digit 5,http://purl.obolibrary.org/obo/UBERON_0003654,0.665135162413215
LEXLHAL1,Left halux test 1,pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0003631,0.5990925769957387
LEXLHAL2,Left halux test 2,pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0003631,0.6024080228611318
LEXLHAL3,Left halux test 3,pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0003631,0.5960800831661566
LEXLMH11,Left metatarsal head 1 test 1,metatarsal bone of digit 1,http://purl.obolibrary.org/obo/UBERON_0003650,0.7569170375277117
LEXLMH12,Left metatarsal head 1 test 2,metatarsal bone of digit 1,http://purl.obolibrary.org/obo/UBERON_0003650,0.7146388190916074
LEXLMH13,Left metatarsal head 1 test 3,metatarsal bone of digit 3,http://purl.obolibrary.org/obo/UBERON_0003652,0.7152118294532126
LEXLMH51,Left metatarsal head 5 test 1,metatarsal bone of digit 5,http://purl.obolibrary.org/obo/UBERON_0003654,0.7142932918521587
LEXLMH52,Left metatarsal head 5 test 2,metatarsal bone of digit 5,http://purl.obolibrary.org/obo/UBERON_0003654,0.7171346098718254
LEXLMH53,Left metatarsal head 5 test 3,metatarsal bone of digit 3,http://purl.obolibrary.org/obo/UBERON_0003652,0.7130624245563502
LEXRHAL1,Right halux test 1,pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0003631,0.5952511973206097
LEXRHAL2,Right halux test 2,pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0003631,0.598502929675107
LEXRHAL3,Right halux test 3,pedal digit 1,http://purl.obolibrary.org/obo/UBERON_0003631,0.5922959965669653
LEXRMH11,Right metatarsal head 1 test 1,metatarsal bone of digit 1,http://purl.obolibrary.org/obo/UBERON_0003650,0.7536940713869166
LEXRMH12,Right metatarsal head 1 test 2,metatarsal bone of digit 1,http://purl.obolibrary.org/obo/UBERON_0003650,0.7112821340325449
LEXRMH13,Right metatarsal head 1 test 3,metatarsal bone of digit 3,http://purl.obolibrary.org/obo/UBERON_0003652,0.7119031276423762
LEXRMH51,Right metatarsal head 5 test 1,metatarsal bone of digit 5,http://purl.obolibrary.org/obo/UBERON_0003654,0.7109847205480612
LEXRMH52,Right metatarsal head 5 test 2,metatarsal bone of digit 5,http://purl.obolibrary.org/obo/UBERON_0003654,0.7137865839135216
LEXRMH53,Right metatarsal head 5 test 3,metatarsal bone of digit 3,http://purl.obolibrary.org/obo/UBERON_0003652,0.7097833274646973
OHASCST3,Dentition Status Code,dentition,http://purl.obolibrary.org/obo/UBERON_0003672,0.7122587243405435
OHX01TC,Tooth Count: #1,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.7123842336991206
OHX02CTC,Coronal Caries: Tooth count #2,coronoid tooth,http://purl.obolibrary.org/obo/UBERON_0011603,0.5022816728570023
OHX02TC,Tooth Count: #2,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.7194146583724143
OHX03TC,Tooth Count: #3,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.7060739051614258
OHX04TC,Tooth Count: #4,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.705956551878415
OHX05TC,Tooth Count: #5,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.707146891941127
OHX06TC,Tooth Count: #6,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6964355677472466
OHX07CTC,Coronal Caries: Tooth code #7,coronoid tooth,http://purl.obolibrary.org/obo/UBERON_0011603,0.5061008355938207
OHX07TC,Tooth Count: #7,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6862168974857243
OHX07TR,Incisor Trauma: #7,incisor tooth,http://purl.obolibrary.org/obo/UBERON_0001098,0.6795061496285397
OHX08CTC,Coronal Caries: Tooth code #8,coronoid tooth,http://purl.obolibrary.org/obo/UBERON_0011603,0.5048135948949943
OHX08TC,Tooth Count: #8,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6826638456881169
OHX08TR,Incisor Trauma: #8,incisor tooth,http://purl.obolibrary.org/obo/UBERON_0001098,0.6780140601651186
OHX09TC,Tooth Count: #9,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6847344449356156
OHX09TR,Incisor Trauma: #9,incisor tooth,http://purl.obolibrary.org/obo/UBERON_0001098,0.678885228105458
OHX10TC,Tooth Count: #10,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6534923034163016
OHX10TR,Incisor Trauma: #10,incisor tooth,http://purl.obolibrary.org/obo/UBERON_0001098,0.6652424214396144
OHX11TC,Tooth Count: #11,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6457248928728921
OHX12TC,Tooth Count: #12,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6727803680986999
OHX13TC,Tooth Count: #13,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6431576837768405
OHX14TC,Tooth Count: #14,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6454300747821623
OHX15TC,Tooth Count: #15,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6385001190036438
OHX16TC,Tooth Count: #16,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6389097094127639
OHX17TC,Tooth Count: #17,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6279040094857367
OHX18TC,Tooth Count: #18,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6567291478823049
OHX19TC,Tooth Count: #19,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6355094346359298
OHX20TC,Tooth Count: #20,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6507853173748607
OHX21TC,Tooth Count: #21,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6302069628526982
OHX22TC,Tooth Count: #22,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6592268345220541
OHX23TC,Tooth Count: #23,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6398008189966251
OHX23TR,Incisor Trauma: #23,incisor tooth,http://purl.obolibrary.org/obo/UBERON_0001098,0.6589139126934505
OHX24TC,Tooth Count: #24,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6450126395852037
OHX24TR,Incisor Trauma: #24,incisor tooth,http://purl.obolibrary.org/obo/UBERON_0001098,0.6613489647677671
OHX25TC,Tooth Count: #25,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6411989796805475
OHX25TR,Incisor Trauma: #25,incisor tooth,http://purl.obolibrary.org/obo/UBERON_0001098,0.6595703330011622
OHX26TC,Tooth Count: #26,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6294790303588252
OHX26TR,Incisor Trauma: #26,incisor tooth,http://purl.obolibrary.org/obo/UBERON_0001098,0.6539948971530313
OHX27TC,Tooth Count: #27,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.625339089569854
OHX28TC,Tooth Count: #28,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6318302733142774
OHX29TC,Tooth Count: #29,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6259230262847898
OHX30TC,Tooth Count: #30,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6775500534013984
OHX31TC,Tooth Count: #31,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6294060184639882
OHX32TC,Tooth Count: #32,calcareous tooth,http://purl.obolibrary.org/obo/UBERON_0001091,0.6130418551946737
OHASCST4,Periodontal Status Code,periodontal ligament,http://purl.obolibrary.org/obo/UBERON_0008266,0.6326179746094515
OHD02PCM,LOA: mid-facial #2 PD,facial lobe,http://purl.obolibrary.org/obo/UBERON_2000512,0.5207556615397868
OHD02PCS,LOA: mesial #2 PD,mesial region,http://purl.obolibrary.org/obo/UBERON_4300140,0.5092001978692668
OHD03PCM,LOA: mid-facial #3 PD,facial lobe,http://purl.obolibrary.org/obo/UBERON_2000512,0.5148178182115515
OHD03PCS,LOA: mesial #3 PD,mesial region,http://purl.obolibrary.org/obo/UBERON_4300140,0.502033847203194
OHD04PCM,LOA: mid-facial #4 PD,facial lobe,http://purl.obolibrary.org/obo/UBERON_2000512,0.5147650106345151
OHD04PCS,LOA: mesial #4 PD,mesial region,http://purl.obolibrary.org/obo/UBERON_4300140,0.5019703739025041
OHD05PCM,LOA: mid-facial #5 PD,facial lobe,http://purl.obolibrary.org/obo/UBERON_2000512,0.5153001821854262
OHD05PCS,LOA: mesial #5 PD,mesial region,http://purl.obolibrary.org/obo/UBERON_4300140,0.5026138462911529
OHD06PCM,LOA: mid-facial #6 PD,facial lobe,http://purl.obolibrary.org/obo/UBERON_2000512,0.5104469534263434
OHD07PCM,LOA: mid-facial #7 PD,facial lobe,http://purl.obolibrary.org/obo/UBERON_2000512,0.5057377082705548
OHD08PCM,LOA: mid-facial #8 PD,facial lobe,http://purl.obolibrary.org/obo/UBERON_2000512,0.504081980132902
OHD09PCM,LOA: mid-facial #9 PD,facial lobe,http://purl.obolibrary.org/obo/UBERON_2000512,0.5050480373258023
OHD30PCM,LOA: mid-facial #30 PD,facial lobe,http://purl.obolibrary.org/obo/UBERON_2000512,0.5016822266377156
OHXLLGIN,Gingival bleeding: LLQ,gingiva,http://purl.obolibrary.org/obo/UBERON_0001828,0.516397942637136
OHXLRGIN,Gingival bleeding: LRQ,gingiva,http://purl.obolibrary.org/obo/UBERON_0001828,0.516397942637136
OHXULGIN,Gingival bleeding: ULQ,gingiva,http://purl.obolibrary.org/obo/UBERON_0001828,0.5360904894603222
OHXURGIN,Gingival bleeding: URQ,gingiva,http://purl.obolibrary.org/obo/UBERON_0001828,0.5442549305888972
OHAROCGP,Periodontal needs,periodontal ligament,http://purl.obolibrary.org/obo/UBERON_0008266,0.6209662806769061
OHAROCOH,Gingival / OHI needs,gingiva,http://purl.obolibrary.org/obo/UBERON_0001828,0.5258668458349991
OHQ132,Had a heart problem?,heart,http://purl.obolibrary.org/obo/UBERON_0000948,0.5102876064343147
OHQ136,Had heart valve problem?,cardial valve,http://purl.obolibrary.org/obo/UBERON_0000946,0.745570094157499
OHQ140,Had bacterial endocarditis?,endocardium,http://purl.obolibrary.org/obo/UBERON_0002165,0.5806061533934067
OHQ144,Have kidney disease w/ renal dialysis?,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,0.5420634923699866
OHQ148,Have a hip bone or joint replacement?,replacement bone,http://purl.obolibrary.org/obo/UBERON_0012075,0.7174073118164173
VIQ141,Which eye has eye patch?,eye,http://purl.obolibrary.org/obo/UBERON_0000970,0.6420432274843522
VIXKLCD,Left keratometry cylinder ,egg cylinder,http://purl.obolibrary.org/obo/UBERON_0004013,0.5130941358471911
VIXKLM1,Left keratometry radius flat curve (mm),radius bone,http://purl.obolibrary.org/obo/UBERON_0001423,0.519912917535709
VIXKLM2,Left keratometry radius steep curve (mm),radius bone,http://purl.obolibrary.org/obo/UBERON_0001423,0.5044577157053445
VIXKLMM,Left keratometry radius average (mm) ,radius bone,http://purl.obolibrary.org/obo/UBERON_0001423,0.5253044823476277
VIXKRCD,Right keratometry cylinder ,egg cylinder,http://purl.obolibrary.org/obo/UBERON_0004013,0.5111835896029596
VIXKRM1,Right keratometry radius flat curve (mm),radius bone,http://purl.obolibrary.org/obo/UBERON_0001423,0.5186091778117876
VIXKRM2,Right keratometry radius steep curve(mm),radius bone,http://purl.obolibrary.org/obo/UBERON_0001423,0.5032665587491196
VIXKRMM,Right keratometry radius average (mm),radius bone,http://purl.obolibrary.org/obo/UBERON_0001423,0.5239598660576217
VIXOCMT,Visual Acuity Comments,visual cortex,http://purl.obolibrary.org/obo/UBERON_0000411,0.5150562444508135
VIXOLCM,OR left cylinder average,egg cylinder,http://purl.obolibrary.org/obo/UBERON_0004013,0.5587904609008806
VIXOLSM,OR left sphere average,left cerebral hemisphere,http://purl.obolibrary.org/obo/UBERON_0002812,0.5159195258811873
VIXORCM,OR right cylinder average,egg cylinder,http://purl.obolibrary.org/obo/UBERON_0004013,0.5563251999808453
VIXORSM,OR right sphere average,right cerebral hemisphere,http://purl.obolibrary.org/obo/UBERON_0002813,0.5249145327573589
VIXPLC,Prescription left cylinder,egg cylinder,http://purl.obolibrary.org/obo/UBERON_0004013,0.5026881300845604
VIXPRC,Prescription right cylinder,egg cylinder,http://purl.obolibrary.org/obo/UBERON_0004013,0.5008910824997813
SSTESTO,Testostosterone (ng/mL),sternocostal joint,http://purl.obolibrary.org/obo/UBERON_0001998,0.5666487382193605
LBXHBS,Hepatitis B Surface Antibody,entire surface of organism,http://purl.obolibrary.org/obo/UBERON_0035159,0.5976579556801159
PHQ060,Dietary supplements?,apical supplementary element,http://purl.obolibrary.org/obo/UBERON_3010837,0.6505257005210339
URXUCR,Creatinine urine (mg/dL),urine,http://purl.obolibrary.org/obo/UBERON_0001088,0.5351976160161452
LBXVBZ,Blood Benzene (ng/ml),blood,http://purl.obolibrary.org/obo/UBERON_0000178,0.5035184627150537
LBXVTO,Blood Toluene (ng/ml),blood,http://purl.obolibrary.org/obo/UBERON_0000178,0.5047596628625868
LBDB12SI,Vitamin B12 serum (pmol/L),blood serum,http://purl.obolibrary.org/obo/UBERON_0001977,0.5138571118421817
LBDFOLSI,Folate serum (nmol/L),blood serum,http://purl.obolibrary.org/obo/UBERON_0001977,0.6060680651485555
LBXB12,Vitamin B12 serum (pg/mL),blood serum,http://purl.obolibrary.org/obo/UBERON_0001977,0.5548290543356742
LBXFOL,Folate serum (ng/mL),blood serum,http://purl.obolibrary.org/obo/UBERON_0001977,0.6726516199783278
URXUCR,Creatinine urine (mg/dL),urine,http://purl.obolibrary.org/obo/UBERON_0001088,0.5351976160161452
URXUPB,Lead urine (ng/mL),urine,http://purl.obolibrary.org/obo/UBERON_0001088,0.5705594861119867
URXUTL,Thallium urine (ng/mL),pallium,http://purl.obolibrary.org/obo/UBERON_0000203,0.5811566145299213
LBXGLU,Glucose plasma (mg/dL),seminal fluid,http://purl.obolibrary.org/obo/UBERON_0006530,0.5095366257231411
URXUCR,Creatinine urine (mg/dL),urine,http://purl.obolibrary.org/obo/UBERON_0001088,0.5351976160161452
URXUCRSI,Creatinine urine (umol/L),urine,http://purl.obolibrary.org/obo/UBERON_0001088,0.5097719549972348
URXUMA,Albumin urine (ug/mL),albumen,http://purl.obolibrary.org/obo/UBERON_0008944,0.5760962225515016
URXUMASI,Albumin urine (mg/L) SI,albumen,http://purl.obolibrary.org/obo/UBERON_0008944,0.5418165775500676
LBDSALSI,Albumin (g/L),albumen,http://purl.obolibrary.org/obo/UBERON_0008944,0.6855347861841347
LBDSCASI,Calcium total (mmol/L),bone tissue,http://purl.obolibrary.org/obo/UBERON_0002481,0.5769903352887937
LBDSGBSI,Globulin (g/L),lobule,http://purl.obolibrary.org/obo/UBERON_0009911,0.503215727496846
LBXSAL,Albumin (g/dL),albumen,http://purl.obolibrary.org/obo/UBERON_0008944,0.6513876039163087
LBXSATSI,ALT (U/L),mucosa-associated lymphoid tissue,http://purl.obolibrary.org/obo/UBERON_0001961,0.5444456461517931
LBXSCA,Calcium total (mg/dL),bone tissue,http://purl.obolibrary.org/obo/UBERON_0002481,0.6009249351614082
VTQ200E,Hairspray,collection of hairs,http://purl.obolibrary.org/obo/UBERON_0010164,0.5227128430153356
VTQ200F,Fingernail polish or polish remover,nail of manual digit,http://purl.obolibrary.org/obo/UBERON_0009565,0.5486165601363577
LBDLYMNO,Lymphocyte number,lymphocyte domain,http://purl.obolibrary.org/obo/UBERON_0010394,0.7115367527021556
LBXLYPCT,Lymphocyte percent (%),lymphocyte domain,http://purl.obolibrary.org/obo/UBERON_0010394,0.7122606094207504
LBXNEPCT,Segmented neutrophils percent (%),organismal segment,http://purl.obolibrary.org/obo/UBERON_0000914,0.5193114168178545
LBDTC2LC,344'5-tcb comment code,trans-choroid plexus branch,http://purl.obolibrary.org/obo/UBERON_2005248,0.5857674387621117
LBXTC2,344'5-tcb (fg/g),trans-choroid plexus branch,http://purl.obolibrary.org/obo/UBERON_2005248,0.6228141095799243
LBXTC2LA,344'5-tcb Lipid Adj (pg/g),trans-choroid plexus branch,http://purl.obolibrary.org/obo/UBERON_2005248,0.5114403399971291
LBXHE2,Herpes II,pedal digit 2,http://purl.obolibrary.org/obo/UBERON_0003632,0.5515258180689151
SSFER,Serum ferritin (ng/ml),blood serum,http://purl.obolibrary.org/obo/UBERON_0001977,0.5741503389203636
URXUCR,Creatinine urine (mg/dL),urine,http://purl.obolibrary.org/obo/UBERON_0001088,0.5351976160161452
SSAG_R,Albumin/Gamma,albumen,http://purl.obolibrary.org/obo/UBERON_0008944,0.5290585729984391
