Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
SSCMV_A,Cytomegalovirus Antibodies - Serum (Surplus),cytomegalovirus infection,http://www.ebi.ac.uk/efo/EFO_0001062,0.6955574325846545,EFO
RXQ_RX,Prescription Medications,medical procedure,http://www.ebi.ac.uk/efo/EFO_0002571,0.5427718771964376,EFO
CIQGAD,Mental Health - Generalized Anxiety Disorder,generalized anxiety disorder,http://www.ebi.ac.uk/efo/EFO_1001892,0.8869820050165308,EFO
CIQMDEP,Mental Health - Depression,unipolar depression,http://www.ebi.ac.uk/efo/EFO_0003761,0.7719129481114307,EFO
CIQPANIC,Mental Health - Panic Disorder,panic disorder,http://www.ebi.ac.uk/efo/EFO_0004262,0.7907422753952823,EFO
ALQ,Alcohol Use,alcohol use disorder measurement,http://www.ebi.ac.uk/efo/EFO_0009458,0.7757969479687956,EFO
AUQ,Audiometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.7862933476391523,EFO
BAQ,Balance,balanitis,http://www.ebi.ac.uk/efo/EFO_1000833,0.6318257139844087,EFO
BPQ,Blood Pressure & Cholesterol,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.7231629210276457,EFO
CDQ,Cardiovascular Health,cardiovascular disease,http://www.ebi.ac.uk/efo/EFO_0000319,0.8187693349712178,EFO
CFQ,Cognitive Functioning,cognition,http://www.ebi.ac.uk/efo/EFO_0003925,0.9029963346692069,EFO
DEQ,Dermatology,dermatological toxicity,http://www.ebi.ac.uk/efo/EFO_0011048,0.569572828287819,EFO
DIQ,Diabetes,diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0000400,0.9914455200362109,EFO
DBQ,Diet Behavior & Nutrition,nutritional disorder,http://www.ebi.ac.uk/efo/EFO_0001069,0.6115831961644744,EFO
DUQ,Drug Use,drug dependence,http://www.ebi.ac.uk/efo/EFO_0003890,0.9367452788603701,EFO
ECQ,Early Childhood,myoclonic epilepsy,http://www.ebi.ac.uk/efo/EFO_1001900,0.689495154924025,EFO
HOQ,Housing Characteristics,disease characteristic,http://www.ebi.ac.uk/efo/EFO_0009813,0.6894291325946909,EFO
IMQ,Immunization,vaccination,http://www.ebi.ac.uk/efo/EFO_0004292,0.8791161514752072,EFO
KIQ,Kidney Conditions,pyelonephritis,http://www.ebi.ac.uk/efo/EFO_1001141,0.6677548837861758,EFO
MCQ,Medical Conditions,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.9157274918903107,EFO
OCQ,Occupation,occupational dermatitis,http://www.ebi.ac.uk/efo/EFO_1000744,0.7654281365847773,EFO
OHQ,Oral Health,mental health,http://www.ebi.ac.uk/efo/EFO_0003935,0.6667812829795761,EFO
OSQ,Osteoporosis,osteoporosis,http://www.ebi.ac.uk/efo/EFO_0003882,0.9832195452099269,EFO
RXQ_ANA,Analgesic Pain Relievers,pain agnosia,http://www.ebi.ac.uk/efo/EFO_1001484,0.5428733865153311,EFO
PUQ,Pesticide Use,pesticide exposure measurement,http://www.ebi.ac.uk/efo/EFO_0007840,0.536239465669108,EFO
PAQ,Physical Activity,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.9889591720660851,EFO
PAQIAF,Physical Activity - Individual Activities,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.811806317032815,EFO
RHQ,Reproductive Health,reproductive system disease,http://www.ebi.ac.uk/efo/EFO_0000512,0.7963861457684934,EFO
RDQ,Respiratory Health,respiratory system disease,http://www.ebi.ac.uk/efo/EFO_0000684,0.7788473353830393,EFO
SXQ,Sexual Behavior,sexual behavior,http://www.ebi.ac.uk/efo/EFO_0010141,0.9903470941542705,EFO
SMQMEC,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,nicotine dependence,http://www.ebi.ac.uk/efo/EFO_0003768,0.6870601207713082,EFO
SMQ,Smoking - Cigarette/Tobacco Use - Adult,nicotine dependence,http://www.ebi.ac.uk/efo/EFO_0003768,0.7027495111364352,EFO
SSQ,Social Support,social desirability,http://www.ebi.ac.uk/efo/EFO_0004366,0.5761393430438447,EFO
TBQ,Tuberculosis,oral tuberculosis,http://www.ebi.ac.uk/efo/EFO_0007407,0.8705430175809081,EFO
VIQ,Vision,binocular vision disease,http://www.ebi.ac.uk/efo/EFO_0009535,0.6086295660248273,EFO
WHQ,Weight History,body weight,http://www.ebi.ac.uk/efo/EFO_0004338,0.7017427291741252,EFO
SMQFAM,Smoking - Household Smokers,smoking behavior,http://www.ebi.ac.uk/efo/EFO_0004318,0.6842760397534184,EFO
DRXIFF_B,Dietary Interview - Individual Foods,individual,http://www.ebi.ac.uk/efo/EFO_0000542,0.5607016467293179,EFO
AUX_B,Audiometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.7862933476391523,EFO
AUXTYM_B,Audiometry - Tympanometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.5796038397982239,EFO
BAX_B,Balance,balanitis,http://www.ebi.ac.uk/efo/EFO_1000833,0.6318257139844087,EFO
BMX_B,Body Measures,body weights and measures,http://www.ebi.ac.uk/efo/EFO_0004324,0.9242664145340951,EFO
BPX_B,Blood Pressure,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.9812440874432382,EFO
CVX_B,Cardiovascular Fitness,cardiovascular disease,http://www.ebi.ac.uk/efo/EFO_0000319,0.6985640493524561,EFO
LEXPN_B,Lower Extremity Disease - Peripheral Neuropathy,peripheral neuropathy,http://www.ebi.ac.uk/efo/EFO_0003100,0.6926348947126163,EFO
MSX_B,Muscle Strength,foot muscle strength measurement,http://www.ebi.ac.uk/efo/EFO_0009699,0.7882962586208331,EFO
OHXDEN_B,Oral Health - Dentition,mental health,http://www.ebi.ac.uk/efo/EFO_0003935,0.5003701330865308,EFO
OHXPRL_B,Oral Health - Periodontal/Lower,periodontal measurement,http://www.ebi.ac.uk/efo/EFO_0007780,0.6117059149327868,EFO
OHXPRU_B,Oral Health - Periodontal/Upper,periodontal measurement,http://www.ebi.ac.uk/efo/EFO_0007780,0.6385048498239261,EFO
VIX_B,Vision,binocular vision disease,http://www.ebi.ac.uk/efo/EFO_0009535,0.6086295660248273,EFO
LEXAB_B,Lower Extremity Disease - Ankle Brachial Blood Pressure Index,ankle brachial index,http://www.ebi.ac.uk/efo/EFO_0003912,0.7026933352245222,EFO
SSCHL_B,Sex Steroid Hormone - Men (Surplus),sex hormone measurement,http://www.ebi.ac.uk/efo/EFO_0011008,0.6319612495337041,EFO
l13_b,Cholesterol - Total & HDL,total cholesterol measurement,http://www.ebi.ac.uk/efo/EFO_0004574,0.7423571307702822,EFO
l11p_2_b,"Prostate-specific Antigen (PSA), Second Exam",prostate specific antigen measurement,http://www.ebi.ac.uk/efo/EFO_0004624,0.6930181829726002,EFO
l09_b,Herpes Simplex Virus Type-1 & Type-2,HSV1 seropositivity,http://www.ebi.ac.uk/efo/EFO_0007050,0.6641605574409222,EFO
l13_2_b,"Cholesterol - Total, HDL, LDL  & Triglycerides, Second Exam",triglyceride:HDL cholesterol ratio,http://www.ebi.ac.uk/efo/EFO_0007929,0.6027930380697208,EFO
L19_2_B,"Measles, Rubella, & Varicella, Second Exam",chickenpox,http://www.ebi.ac.uk/efo/EFO_0007204,0.6574567335665201,EFO
L16_2_B,"Creatinine & Albumin - Urine, Second Exam",urinary albumin to creatinine ratio,http://www.ebi.ac.uk/efo/EFO_0007778,0.6899033897430029,EFO
l25_2_b,"Complete Blood Count with 5-part Differential - Whole Blood, Second Exam",Blood Cell Count with Differential,http://www.ebi.ac.uk/efo/EFO_0009234,0.71085355443428,EFO
l39_2_b,Erythrocyte Protoporphyrin,X-linked erythropoietic protoporphyria,http://www.ebi.ac.uk/efo/EFO_0009064,0.6244629249904904,EFO
VIT_2_B,"Vitamin A, Vitamin E, & Carotenoids, Second Exam",vitamin E measurement,http://www.ebi.ac.uk/efo/EFO_0004867,0.5756566409391917,EFO
L02_B,Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody,antibody,http://www.ebi.ac.uk/efo/EFO_0000264,0.5879962452566788,EFO
l34_b,Bacterial vaginosis (BV) & Trichomonas vaginalis,bacterial vaginosis,http://www.ebi.ac.uk/efo/EFO_0003932,0.748856617806454,EFO
SSCYST_B,Cystatin C (Surplus),cystatin C measurement,http://www.ebi.ac.uk/efo/EFO_0004617,0.7060558828398513,EFO
SSHSV1_B,Herpes Simplex Virus Type-1 (Surplus),Herpes simplex infection,http://www.ebi.ac.uk/efo/EFO_1002022,0.6751836029420856,EFO
SSMUMP_B,Mumps Antibody - Serum (Surplus),Mumps virus infectious disease,http://www.ebi.ac.uk/efo/EFO_0007383,0.6540879191274365,EFO
SSTFR_B,Transferrin Receptor - Pregnant Women (Surplus),soluble transferrin receptor measurement,http://www.ebi.ac.uk/efo/EFO_0004460,0.5740556518932612,EFO
SSVARI_B,Varicella-Zoster Virus Antibody (Surplus),Varicella Zoster infection,http://www.ebi.ac.uk/efo/EFO_0006509,0.6633702081039946,EFO
PH_B,Fasting Questionnaire,TEMPS-A questionnaire,http://www.ebi.ac.uk/efo/EFO_0004783,0.6185177124758012,EFO
UC_B,Pregnancy Test - Urine,pregnancy test,http://www.ebi.ac.uk/efo/EFO_0009643,0.923538395699167,EFO
L02HBS_B,Hepatitis B Surface Antibody,Hepatitis B virus surface antigen seropositivity,http://www.ebi.ac.uk/efo/EFO_0009345,0.6177918080485328,EFO
L02HPA_B,Hepatitis A Antibody,hepatitis A virus infection,http://www.ebi.ac.uk/efo/EFO_0007305,0.7638785184760557,EFO
L05_B,Chlamydia & Gonorrhea - Urine,Chlamydia trachomatis infectious disease,http://www.ebi.ac.uk/efo/EFO_0007205,0.6285313097625621,EFO
L06VIT_B,"Vitamin A, Vitamin E & Carotenoids",vitamin E measurement,http://www.ebi.ac.uk/efo/EFO_0004867,0.6457305961724111,EFO
L06VID_B,Vitamin D,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,0.8335984900037432,EFO
L10_B,Glycohemoglobin,Hemoglobin B Measurement,http://www.ebi.ac.uk/efo/EFO_0009213,0.7089167407546244,EFO
L10AM_B,"Plasma Fasting Glucose, Serum C-peptide & Insulin",fasting blood glucose measurement,http://www.ebi.ac.uk/efo/EFO_0004465,0.7023511838006858,EFO
L11PSA_B,Prostate specific antigen (PSA),prostate specific antigen measurement,http://www.ebi.ac.uk/efo/EFO_0004624,0.8164199029488014,EFO
L13AM_B,Cholesterol - LDL & Triglycerides,low density lipoprotein triglyceride measurement,http://www.ebi.ac.uk/efo/EFO_0009946,0.7128472804075959,EFO
L16_B,Albumin & Creatinine - Urine,urinary albumin to creatinine ratio,http://www.ebi.ac.uk/efo/EFO_0007778,0.8425326918194066,EFO
L17_B,"Toxoplasma (IgG), Toxoplasma (IgM),Toxoplasma (Dye),Toxoplasma Differential Agglutination, & Toxoplasma (Avidity)",toxoplasmosis,http://www.ebi.ac.uk/efo/EFO_0007517,0.6502515437897384,EFO
L19_B,"Measles, Rubella, & Varicella",chickenpox,http://www.ebi.ac.uk/efo/EFO_0007204,0.7366201578172681,EFO
L25_B,Complete Blood Count with 5-part Differential - Whole Blood,Blood Cell Count with Differential,http://www.ebi.ac.uk/efo/EFO_0009234,0.7756983949507221,EFO
L35_B,Methicillin - Resistant Staphylococcus aureus (MRSA),Methicillin-Resistant Staphylococcus Aureus Infection,http://www.ebi.ac.uk/efo/EFO_0008555,0.8313020663254788,EFO
L36_B,"Syphilis-IgG, Syphilis Rapid Plasma Reagin (RPR) & Treponema pallidum Particle Agglutination (TP-PA)",syphilis,http://www.ebi.ac.uk/efo/EFO_0007504,0.5810878108258374,EFO
L39_B,Erythrocyte Protoporphyrin,X-linked erythropoietic protoporphyria,http://www.ebi.ac.uk/efo/EFO_0009064,0.6244629249904904,EFO
L40T4_B,Thyroid - Stimulating Hormone & Thyroxine (TSH & T4),thyroid stimulating hormone measurement,http://www.ebi.ac.uk/efo/EFO_0004748,0.7353445469066036,EFO
L40FE_B,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",total iron binding capacity,http://www.ebi.ac.uk/efo/EFO_0006334,0.7274414141588271,EFO
VID_2_B,"Vitamin D, Second Exam",vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,0.5348793000637178,EFO
L40_2_B,"Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam",follicle stimulating hormone,http://www.ebi.ac.uk/efo/EFO_0003234,0.6902379012527464,EFO
SSOL_B,Monoclonal gammopathy of undetermined significance (MGUS) (Surplus),benign monoclonal gammopathy,http://www.ebi.ac.uk/efo/EFO_1000836,0.9042757138342267,EFO
SSPCB_B,Non-dioxin-like Polychlorinated Biphenyls - Pooled Samples (Surplus Sera),polychlorinated biphenyls measurement,http://www.ebi.ac.uk/efo/EFO_0007042,0.6404953753855274,EFO
SSPST_B,Pesticides - Organochlorine Metabolites - Serum - Pooled Samples (Surplus),organochlorine pesticide measurement,http://www.ebi.ac.uk/efo/EFO_0007960,0.5795353731587389,EFO
VID_B,Vitamin D,vitamin D measurement,http://www.ebi.ac.uk/efo/EFO_0004631,0.8335984900037432,EFO
SSAMH_B,Anti-Mullerian Hormone (AMH) & Inhibin-B (Surplus),anti-Mullerian hormone measurement,http://www.ebi.ac.uk/efo/EFO_0004769,0.526069899647116,EFO
SSCMV_B,Cytomegalovirus Antibodies - Serum (Surplus),cytomegalovirus infection,http://www.ebi.ac.uk/efo/EFO_0001062,0.6955574325846545,EFO
SSCA_B,Cancer antigen CA125 and CA15.3 - Serum (Surplus),cancer antigen 125 measurement,http://www.ebi.ac.uk/efo/EFO_0010603,0.5444556682813926,EFO
SSCGA_B,"Cancer antigen CA125, CA15.3 and HE4 IgG antibodies - Serum (Surplus)",cancer antigen 125 measurement,http://www.ebi.ac.uk/efo/EFO_0010603,0.5083837330441875,EFO
WHQ_B,Weight History,body weight,http://www.ebi.ac.uk/efo/EFO_0004338,0.7017427291741252,EFO
ALQ_B,Alcohol Use,alcohol use disorder measurement,http://www.ebi.ac.uk/efo/EFO_0009458,0.7757969479687956,EFO
RXQANA_B,Analgesic Pain Relievers,pain agnosia,http://www.ebi.ac.uk/efo/EFO_1001484,0.5428733865153311,EFO
AUQ_B,Audiometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.7862933476391523,EFO
BAQ_B,Balance,balanitis,http://www.ebi.ac.uk/efo/EFO_1000833,0.6318257139844087,EFO
BPQ_B,Blood Pressure & Cholesterol,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.7231629210276457,EFO
CDQ_B,Cardiovascular Health,cardiovascular disease,http://www.ebi.ac.uk/efo/EFO_0000319,0.8187693349712178,EFO
CFQ_B,Cognitive Functioning,cognition,http://www.ebi.ac.uk/efo/EFO_0003925,0.9029963346692069,EFO
DEQ_B,Dermatology,dermatological toxicity,http://www.ebi.ac.uk/efo/EFO_0011048,0.569572828287819,EFO
DIQ_B,Diabetes,diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0000400,0.9914455200362109,EFO
DBQ_B,Diet Behavior & Nutrition,nutritional disorder,http://www.ebi.ac.uk/efo/EFO_0001069,0.6115831961644744,EFO
DUQ_B,Drug Use,drug dependence,http://www.ebi.ac.uk/efo/EFO_0003890,0.9367452788603701,EFO
ECQ_B,Early Childhood,myoclonic epilepsy,http://www.ebi.ac.uk/efo/EFO_1001900,0.689495154924025,EFO
SMQFAM_B,Smoking - Household Smokers,smoking behavior,http://www.ebi.ac.uk/efo/EFO_0004318,0.6842760397534184,EFO
HCQ_B,Hepatitis C Follow Up,follow-up,http://www.ebi.ac.uk/efo/EFO_0009642,0.7512066892277675,EFO
HOQ_B,Housing Characteristics,disease characteristic,http://www.ebi.ac.uk/efo/EFO_0009813,0.6894291325946909,EFO
IMQ_B,Immunization,vaccination,http://www.ebi.ac.uk/efo/EFO_0004292,0.8791161514752072,EFO
MCQ_B,Medical Conditions,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.9157274918903107,EFO
OCQ_B,Occupation,occupational dermatitis,http://www.ebi.ac.uk/efo/EFO_1000744,0.7654281365847773,EFO
OSQ_B,Osteoporosis,osteoporosis,http://www.ebi.ac.uk/efo/EFO_0003882,0.9832195452099269,EFO
PUQ_B,Pesticide Use,pesticide exposure measurement,http://www.ebi.ac.uk/efo/EFO_0007840,0.536239465669108,EFO
PAQ_B,Physical Activity,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.9889591720660851,EFO
PAQIAF_B,Physical Activity - Individual Activities,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.811806317032815,EFO
KIQ_P_B,Prostate Conditions,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5932611456546825,EFO
RHQ_B,Reproductive Health,reproductive system disease,http://www.ebi.ac.uk/efo/EFO_0000512,0.7963861457684934,EFO
RDQ_B,Respiratory Health,respiratory system disease,http://www.ebi.ac.uk/efo/EFO_0000684,0.7788473353830393,EFO
SXQ_B,Sexual Behavior,sexual behavior,http://www.ebi.ac.uk/efo/EFO_0010141,0.9903470941542705,EFO
SSQ_B,Social Support,social desirability,http://www.ebi.ac.uk/efo/EFO_0004366,0.5761393430438447,EFO
SMQ_B,Smoking - Cigarette/Tobacco Use - Adult,nicotine dependence,http://www.ebi.ac.uk/efo/EFO_0003768,0.7027495111364352,EFO
SMQMEC_B,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,nicotine dependence,http://www.ebi.ac.uk/efo/EFO_0003768,0.6870601207713082,EFO
KIQ_U_B,Kidney Conditions - Urology,pyelonephritis,http://www.ebi.ac.uk/efo/EFO_1001141,0.5644998257327926,EFO
VIQ_B,Vision,binocular vision disease,http://www.ebi.ac.uk/efo/EFO_0009535,0.6086295660248273,EFO
RXQ_RX_B,Prescription Medications,medical procedure,http://www.ebi.ac.uk/efo/EFO_0002571,0.5427718771964376,EFO
CIQPAN_B,Mental Health - Panic Disorder,panic disorder,http://www.ebi.ac.uk/efo/EFO_0004262,0.7907422753952823,EFO
CIQGAD_B,Mental Health - Generalized Anxiety Disorder,generalized anxiety disorder,http://www.ebi.ac.uk/efo/EFO_1001892,0.8869820050165308,EFO
CIQDEP_B,Mental Health - Depression,unipolar depression,http://www.ebi.ac.uk/efo/EFO_0003761,0.7719129481114307,EFO
OHQ_B,Oral Health,mental health,http://www.ebi.ac.uk/efo/EFO_0003935,0.6667812829795761,EFO
FFQRAW_C,Food Frequency Questionnaire - Raw Questionnaire Responses,TEMPS-A questionnaire,http://www.ebi.ac.uk/efo/EFO_0004783,0.5865916487751301,EFO
AUX_C,Audiometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.7862933476391523,EFO
AUXTYM_C,Audiometry - Tympanometry,pure tone hearing measurement,http://www.ebi.ac.uk/efo/EFO_0007617,0.5796038397982239,EFO
BAX_C,Balance,balanitis,http://www.ebi.ac.uk/efo/EFO_1000833,0.6318257139844087,EFO
BPX_C,Blood Pressure,blood pressure,http://www.ebi.ac.uk/efo/EFO_0004325,0.9812440874432382,EFO
BMX_C,Body Measures,body weights and measures,http://www.ebi.ac.uk/efo/EFO_0004324,0.9242664145340951,EFO
CVX_C,Cardiovascular Fitness,cardiovascular disease,http://www.ebi.ac.uk/efo/EFO_0000319,0.6985640493524561,EFO
DEX_C,Dermatology,dermatological toxicity,http://www.ebi.ac.uk/efo/EFO_0011048,0.569572828287819,EFO
LEXAB_C,Lower Extremity Disease - Ankle Brachial Blood Pressure Index,ankle brachial index,http://www.ebi.ac.uk/efo/EFO_0003912,0.7026933352245222,EFO
LEXPN_C,Lower Extremity Disease - Peripheral Neuropathy,peripheral neuropathy,http://www.ebi.ac.uk/efo/EFO_0003100,0.6926348947126163,EFO
OHXDEN_C,Oral Health - Dentition,mental health,http://www.ebi.ac.uk/efo/EFO_0003935,0.5003701330865308,EFO
OHXPRL_C,Oral Health - Periodontal/Lower,periodontal measurement,http://www.ebi.ac.uk/efo/EFO_0007780,0.6117059149327868,EFO
OHXPRU_C,Oral Health - Periodontal/Upper,periodontal measurement,http://www.ebi.ac.uk/efo/EFO_0007780,0.6385048498239261,EFO
PAXRAW_C,Physical Activity Monitor,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.7846351254664689,EFO
VIX_C,Vision,binocular vision disease,http://www.ebi.ac.uk/efo/EFO_0009535,0.6086295660248273,EFO
L24PP_C,Pesticides - Environmental - Urine,environmental factor,http://www.ebi.ac.uk/efo/EFO_0000469,0.6724203978399435,EFO
L06VIT_C,Vitamin C,vitamin C measurement,http://www.ebi.ac.uk/efo/EFO_0600003,0.8279056168443969,EFO
SSCHL_C,Sex Steroid Hormone - Men (Surplus),sex hormone measurement,http://www.ebi.ac.uk/efo/EFO_0011008,0.6319612495337041,EFO
l13_c,Cholesterol - Total & HDL,total cholesterol measurement,http://www.ebi.ac.uk/efo/EFO_0004574,0.7423571307702822,EFO
l09_c,Herpes Simplex Virus Type-1 & Type-2,HSV1 seropositivity,http://www.ebi.ac.uk/efo/EFO_0007050,0.6641605574409222,EFO
L02_C,Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody,antibody,http://www.ebi.ac.uk/efo/EFO_0000264,0.5879962452566788,EFO
L02HBS_C,Hepatitis B Surface Antibody,Hepatitis B virus surface antigen seropositivity,http://www.ebi.ac.uk/efo/EFO_0009345,0.6177918080485328,EFO
