Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
DR2DRSTZ,Dietary recall status,diet,http://www.ebi.ac.uk/efo/EFO_0002755,0.5884829406078504,EFO
DRDINTMD,Mode of interview,Interview,http://purl.obolibrary.org/obo/NCIT_C16751,0.811012618079742,NCIT
DRDISODF,Salt adjustment flag of individual food,individual,http://www.ebi.ac.uk/efo/EFO_0000542,0.6124663008909584,EFO
DRDISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DRDTSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DR1TSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DR2TSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DR2ISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DR1ISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DS1ISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DS2ISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DSQISODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DSQTSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DS1TSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DS2TSODI,Sodium (mg),Sodium,http://purl.obolibrary.org/obo/NCIT_C830,0.9203056801153857,NCIT
DRDMRUF,Flag for modified recipe use,Modified By,http://purl.obolibrary.org/obo/NCIT_C42629,0.5494413247125867,NCIT
DRXCCMNM,Combination food number(sequential#),Sequential,http://purl.obolibrary.org/obo/NCIT_C49153,0.6249730519318941,NCIT
DRXIALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DRXTALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DR1TALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DR2TALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DR2IALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DR1IALCO,Alcohol (gm),Alcohol,http://purl.obolibrary.org/obo/NCIT_C2190,0.9247843889827759,NCIT
DRXICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DRXTCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DR1TCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DR2TCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DR2ICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DR1ICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DS1ICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DS2ICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DSQICAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DSQTCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DS1TCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DS2TCAFF,Caffeine (mg),Caffeine,http://purl.obolibrary.org/obo/NCIT_C328,0.9171446328163844,NCIT
DRXICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DRXTCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DR1TCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DR2TCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DR2ICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DR1ICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DS1ICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DS2ICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DSQICALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DSQTCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DS1TCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DS2TCALC,Calcium (mg),Calcium,http://purl.obolibrary.org/obo/NCIT_C331,0.9123506856665349,NCIT
DRXICARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DRXTCARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DR1TCARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DR2TCARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DR2ICARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DR1ICARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DS1ICARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DS2ICARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DSQICARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DSQTCARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DS1TCARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DS2TCARB,Carbohydrate (gm),Carbohydrate,http://purl.obolibrary.org/obo/NCIT_C344,0.9454604436199552,NCIT
DRXICARO,Carotene (RE),Carotene,http://purl.obolibrary.org/obo/NCIT_C350,0.9329677118854358,NCIT
DRXTCARO,Carotene (RE),Carotene,http://purl.obolibrary.org/obo/NCIT_C350,0.9329677118854358,NCIT
DRXICHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DRXTCHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DR1TCHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DR2TCHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DR2ICHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DR1ICHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DS1ICHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DS2ICHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DSQICHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DSQTCHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DS1TCHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DS2TCHOL,Cholesterol (mg),Cholesterol,http://purl.obolibrary.org/obo/NCIT_C369,0.9338498202048698,NCIT
DRXICOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DRXTCOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DR1TCOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DR2TCOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DR2ICOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DR1ICOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DS1ICOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DS2ICOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DSQICOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DSQTCOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DS1TCOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DS2TCOPP,Copper (mg),Copper,http://purl.obolibrary.org/obo/NCIT_C391,0.8965486768702785,NCIT
DRXIFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DRXTFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DR1TFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DR2TFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DR2IFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DR1IFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DS1IFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DS2IFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DSQIFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DSQTFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DS1TFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DS2TFIBE,Dietary fiber (gm),Dietary Fiber,http://purl.obolibrary.org/obo/NCIT_C68492,0.9407386555997836,NCIT
DRXIFOLA,Total Folate (mcg),Folate,http://purl.obolibrary.org/obo/NCIT_C1444,0.6762020394885598,NCIT
DRXTFOLA,Total Folate (mcg),Folate,http://purl.obolibrary.org/obo/NCIT_C1444,0.6762020394885598,NCIT
DR1TFOLA,Total Folate (mcg),Folate,http://purl.obolibrary.org/obo/NCIT_C1444,0.6762020394885598,NCIT
DR2TFOLA,Total Folate (mcg),Folate,http://purl.obolibrary.org/obo/NCIT_C1444,0.6762020394885598,NCIT
DR2IFOLA,Total Folate (mcg),Folate,http://purl.obolibrary.org/obo/NCIT_C1444,0.6762020394885598,NCIT
DR1IFOLA,Total Folate (mcg),Folate,http://purl.obolibrary.org/obo/NCIT_C1444,0.6762020394885598,NCIT
DRXIGRMS,Grams,Gram,http://purl.obolibrary.org/obo/NCIT_C48155,0.6239354337369849,NCIT
DR2IGRMS,Grams,Gram,http://purl.obolibrary.org/obo/NCIT_C48155,0.6239354337369849,NCIT
DR1IGRMS,Grams,Gram,http://purl.obolibrary.org/obo/NCIT_C48155,0.6239354337369849,NCIT
DRXIIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DRXTIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DR1TIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DR2TIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DR2IIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DR1IIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DS1IIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DS2IIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DSQIIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DSQTIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DS1TIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DS2TIRON,Iron (mg),Iron,http://purl.obolibrary.org/obo/NCIT_C598,0.8709402192592779,NCIT
DRXIKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DRXTKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DR1TKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DR2TKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DR2IKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DR1IKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DS1IKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DS2IKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DSQIKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DSQTKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DS1TKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DS2TKCAL,Energy (kcal),Energy,http://purl.obolibrary.org/obo/NCIT_C48058,0.7766605319369548,NCIT
DRXILINE,Food/individ.component number(sequentl#),Food Component,http://purl.obolibrary.org/obo/NCIT_C1930,0.5677864076356867,NCIT
DRXIM161,MFA 16:1 (Hexadecenoic) (gm),Hexadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68381,0.6827241761974264,NCIT
DRXTM161,MFA 16:1 (Hexadecenoic) (gm),Hexadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68381,0.6827241761974264,NCIT
DR1TM161,MFA 16:1 (Hexadecenoic) (gm),Hexadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68381,0.6827241761974264,NCIT
DR2TM161,MFA 16:1 (Hexadecenoic) (gm),Hexadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68381,0.6827241761974264,NCIT
DR2IM161,MFA 16:1 (Hexadecenoic) (gm),Hexadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68381,0.6827241761974264,NCIT
DR1IM161,MFA 16:1 (Hexadecenoic) (gm),Hexadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68381,0.6827241761974264,NCIT
DRXIM181,MFA 18:1 (Octadecenoic) (gm),Octadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68404,0.6888348506186676,NCIT
DRXTM181,MFA 18:1 (Octadecenoic) (gm),Octadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68404,0.6888348506186676,NCIT
DR1TM181,MFA 18:1 (Octadecenoic) (gm),Octadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68404,0.6888348506186676,NCIT
DR2TM181,MFA 18:1 (Octadecenoic) (gm),Octadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68404,0.6888348506186676,NCIT
DR2IM181,MFA 18:1 (Octadecenoic) (gm),Octadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68404,0.6888348506186676,NCIT
DR1IM181,MFA 18:1 (Octadecenoic) (gm),Octadecenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68404,0.6888348506186676,NCIT
DRXIM201,MFA 20:1 (Eicosenoic) (gm),Eicosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68361,0.6718934191522422,NCIT
DRXTM201,MFA 20:1 (Eicosenoic) (gm),Eicosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68361,0.6718934191522422,NCIT
DR1TM201,MFA 20:1 (Eicosenoic) (gm),Eicosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68361,0.6718934191522422,NCIT
DR2TM201,MFA 20:1 (Eicosenoic) (gm),Eicosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68361,0.6718934191522422,NCIT
DR2IM201,MFA 20:1 (Eicosenoic) (gm),Eicosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68361,0.6718934191522422,NCIT
DR1IM201,MFA 20:1 (Eicosenoic) (gm),Eicosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68361,0.6718934191522422,NCIT
DRXIM221,MFA 22:1 (Docosenoic) (gm),Docosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68352,0.6430239121346413,NCIT
DRXTM221,MFA 22:1 (Docosenoic) (gm),Docosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68352,0.6430239121346413,NCIT
DR1TM221,MFA 22:1 (Docosenoic) (gm),Docosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68352,0.6430239121346413,NCIT
DR2TM221,MFA 22:1 (Docosenoic) (gm),Docosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68352,0.6430239121346413,NCIT
DR2IM221,MFA 22:1 (Docosenoic) (gm),Docosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68352,0.6430239121346413,NCIT
DR1IM221,MFA 22:1 (Docosenoic) (gm),Docosenoic Acid,http://purl.obolibrary.org/obo/NCIT_C68352,0.6430239121346413,NCIT
DRXIMAGN,Magnesium (mg),Magnesium,http://purl.obolibrary.org/obo/NCIT_C29239,0.9411644638790516,NCIT
DRXTMAGN,Magnesium (mg),Magnesium,http://purl.obolibrary.org/obo/NCIT_C29239,0.9411644638790516,NCIT
DR1TMAGN,Magnesium (mg),Magnesium,http://purl.obolibrary.org/obo/NCIT_C29239,0.9411644638790516,NCIT
DR2TMAGN,Magnesium (mg),Magnesium,http://purl.obolibrary.org/obo/NCIT_C29239,0.9411644638790516,NCIT
DR2IMAGN,Magnesium (mg),Magnesium,http://purl.obolibrary.org/obo/NCIT_C29239,0.9411644638790516,NCIT
