Variable,Table,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
OHAROTH,OHXREF_C,Some other finding,Somatic syndrome finding (finding),http://snomed.info/id/279314007,0.7177930074499764,SNOMED
OHAROTH,OHXREF_C,Some other finding,dental finding,http://purl.obolibrary.org/obo/OHD_0000010,0.5815037933473527,OHD
OHAROTH,OHXREF_C,Some other finding,"white fonio seed (whole, raw)",http://purl.obolibrary.org/obo/FOODON_03309825,0.5579755568189143,FOODON
OHAROTH,OHXREF_C,Some other finding,exposure to Soman,http://purl.obolibrary.org/obo/ECTO_9001618,0.3317331201835231,ECTO
OHASCST5,OHXREF_C,Referral Status Code,Referral,http://purl.obolibrary.org/obo/NCIT_C52582,0.6973389558789439,NCIT
OHASCST5,OHXREF_C,Referral Status Code,Referral statuses (finding),http://snomed.info/id/309012006,0.690717749376316,SNOMED
OHASCST5,OHXREF_C,Referral Status Code,status epilepticus,http://www.ebi.ac.uk/efo/EFO_0008526,0.4222187983327143,EFO
OHQ011,OHXREF_C,Describe the cond. of your mouth/teeth,None of These Describe Me,http://purl.obolibrary.org/obo/NCIT_C177109,0.47276340170895,NCIT
OHQ011,OHXREF_C,Describe the cond. of your mouth/teeth,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.4362027557429299,EFO
OHQ011,OHXREF_C,Describe the cond. of your mouth/teeth,Full mouth x-ray of teeth (procedure),http://snomed.info/id/446463003,0.4260434544994559,SNOMED
OHQ011,OHXREF_C,Describe the cond. of your mouth/teeth,vermouth sweet,http://purl.obolibrary.org/obo/FOODON_03310990,0.3101931461639233,FOODON
OHQ131,OHXREF_C,Must always take antibiotics,Antibiotic,http://purl.obolibrary.org/obo/NCIT_C258,0.73304671651428,NCIT
OHQ131,OHXREF_C,Must always take antibiotics,preservation by adding antibiotics,http://purl.obolibrary.org/obo/FOODON_03470156,0.5233076988589176,FOODON
OHQ131,OHXREF_C,Must always take antibiotics,Antibiotic (product),http://snomed.info/id/255631004,0.5138509240243119,SNOMED
OHQ131,OHXREF_C,Must always take antibiotics,exposure to antibiotic pesticide,http://purl.obolibrary.org/obo/ECTO_9002108,0.4456456140058106,ECTO
OHQ131,OHXREF_C,Must always take antibiotics,Antiglaucoma preparations and miotics use measurement,http://www.ebi.ac.uk/efo/EFO_0009944,0.3112948534416808,EFO
OHQ132,OHXREF_C,a heart problem,Problem,http://purl.obolibrary.org/obo/NCIT_C28020,0.7626579460900222,NCIT
OHQ132,OHXREF_C,a heart problem,Hearing problem (finding),http://snomed.info/id/300228004,0.6605081039908498,SNOMED
OHQ132,OHXREF_C,a heart problem,vertebral joint disease,http://www.ebi.ac.uk/efo/EFO_0009477,0.6138994861577197,EFO
OHQ132,OHXREF_C,a heart problem,heart food product,http://purl.obolibrary.org/obo/FOODON_00003151,0.5052180174262524,FOODON
OHQ134,OHXREF_C,congenital heart murmurs,Heart Murmur,http://purl.obolibrary.org/obo/NCIT_C84480,0.7694159305541954,NCIT
OHQ134,OHXREF_C,congenital heart murmurs,Heart murmur (finding),http://snomed.info/id/88610006,0.7060152059225098,SNOMED
OHQ134,OHXREF_C,congenital heart murmurs,congenital heart disease,http://www.ebi.ac.uk/efo/EFO_0005207,0.5764270268731068,EFO
OHQ134,OHXREF_C,congenital heart murmurs,lemur,http://purl.obolibrary.org/obo/FOODON_00002955,0.3298528725148323,FOODON
OHQ136,OHXREF_C,heart valve problem,heart valve disease,http://www.ebi.ac.uk/efo/EFO_0009551,0.7063819515384455,EFO
OHQ136,OHXREF_C,heart valve problem,Valve problem of stoma (disorder),http://snomed.info/id/236136006,0.7026342653505074,SNOMED
OHQ136,OHXREF_C,heart valve problem,Heart Valve Cage Device,http://purl.obolibrary.org/obo/NCIT_C49983,0.6770195159937576,NCIT
OHQ136,OHXREF_C,heart valve problem,bivalve,http://purl.obolibrary.org/obo/FOODON_03412113,0.449556471733359,FOODON
OHQ138,OHXREF_C,congenital heart disease,Congenital Heart Disease,http://purl.obolibrary.org/obo/NCIT_C95834,0.9848300262202866,NCIT
OHQ138,OHXREF_C,congenital heart disease,congenital heart disease,http://www.ebi.ac.uk/efo/EFO_0005207,0.9680412877501876,EFO
OHQ138,OHXREF_C,congenital heart disease,Congenital heart disease (disorder),http://snomed.info/id/13213009,0.9311362220343888,SNOMED
OHQ138,OHXREF_C,congenital heart disease,heart (raw),http://purl.obolibrary.org/obo/FOODON_03310899,0.3440613312089716,FOODON
OHQ140,OHXREF_C,bacterial endocarditis,Bacterial Endocarditis,http://purl.obolibrary.org/obo/NCIT_C128359,0.9872359402556772,NCIT
OHQ140,OHXREF_C,bacterial endocarditis,bacterial endocarditis,http://www.ebi.ac.uk/efo/EFO_1000830,0.9837715299826122,EFO
OHQ140,OHXREF_C,bacterial endocarditis,Bacterial endocarditis (disorder),http://snomed.info/id/301183007,0.9240897638424822,SNOMED
OHQ140,OHXREF_C,bacterial endocarditis,food interior bacterial curing,http://purl.obolibrary.org/obo/FOODON_03460328,0.4117123231097057,FOODON
OHQ140,OHXREF_C,bacterial endocarditis,exposure to antibacterial agent,http://purl.obolibrary.org/obo/ECTO_9001694,0.4002765683039448,ECTO
OHQ140,OHXREF_C,bacterial endocarditis,endodontist,http://purl.obolibrary.org/obo/OHD_0000182,0.3265155289432194,OHD
OHQ142,OHXREF_C,rheumatic fever,Rheumatic Fever,http://purl.obolibrary.org/obo/NCIT_C34984,0.9890656465400244,NCIT
OHQ142,OHXREF_C,rheumatic fever,rheumatic fever,http://www.ebi.ac.uk/efo/EFO_1001160,0.9847148364978364,EFO
OHQ142,OHXREF_C,rheumatic fever,Rheumatic fever (disorder),http://snomed.info/id/58718002,0.923486610394716,SNOMED
OHQ142,OHXREF_C,rheumatic fever,exposure to antirheumatic drug,http://purl.obolibrary.org/obo/ECTO_9001753,0.5619480800950518,ECTO
OHQ142,OHXREF_C,rheumatic fever,rhea,http://purl.obolibrary.org/obo/FOODON_03414556,0.4265367745025775,FOODON
OHQ144,OHXREF_C,kidney disease w/ renal dialysis,Hemodialysis,http://purl.obolibrary.org/obo/NCIT_C15248,0.8226796691296383,NCIT
OHQ144,OHXREF_C,kidney disease w/ renal dialysis,renal dialysis,http://www.ebi.ac.uk/efo/EFO_0010690,0.8207829579503546,EFO
OHQ144,OHXREF_C,kidney disease w/ renal dialysis,Kidney disease (disorder),http://snomed.info/id/90708001,0.6955978900933522,SNOMED
OHQ144,OHXREF_C,kidney disease w/ renal dialysis,"kidney (whole, raw)",http://purl.obolibrary.org/obo/FOODON_03310898,0.5661043178902244,FOODON
OHQ144,OHXREF_C,kidney disease w/ renal dialysis,exposure to kidney implantation,http://purl.obolibrary.org/obo/ECTO_2000055,0.4145653170609759,ECTO
OHQ146,OHXREF_C,other artificial material,Artificial,http://purl.obolibrary.org/obo/NCIT_C61464,0.8223983635491323,NCIT
OHQ146,OHXREF_C,other artificial material,Artificial graft - material (substance),http://snomed.info/id/303274001,0.7560675896346616,SNOMED
OHQ146,OHXREF_C,other artificial material,food material,http://purl.obolibrary.org/obo/FOODON_00002403,0.6291299485750046,FOODON
OHQ146,OHXREF_C,other artificial material,renal dialysis,http://www.ebi.ac.uk/efo/EFO_0010690,0.5471325958882045,EFO
OHQ146,OHXREF_C,other artificial material,exposure to mineral material,http://purl.obolibrary.org/obo/ECTO_7000073,0.5194048762349602,ECTO
OHQ146,OHXREF_C,other artificial material,dental restoration material,http://purl.obolibrary.org/obo/OHD_0000000,0.4835506499599515,OHD
OHQ148,OHXREF_C,a hip bone or joint replacement,Joint Replacement,http://purl.obolibrary.org/obo/NCIT_C131579,0.8045950875550717,NCIT
OHQ148,OHXREF_C,a hip bone or joint replacement,total joint arthroplasty,http://www.ebi.ac.uk/efo/EFO_0010726,0.7985613859290823,EFO
OHQ148,OHXREF_C,a hip bone or joint replacement,Total replacement of right hip joint (procedure),http://snomed.info/id/443435007,0.6783059386864446,SNOMED
OHQ148,OHXREF_C,a hip bone or joint replacement,meal replacement food,http://purl.obolibrary.org/obo/FOODON_03316943,0.6057703260577216,FOODON
OHQ148,OHXREF_C,a hip bone or joint replacement,exposure to hormone replacement therapy,http://purl.obolibrary.org/obo/ECTO_2000005,0.5301870019124644,ECTO
OHQ410,OHXREF_C,Removable complete/partial max denture,Defective maxillary removable partial denture (finding),http://snomed.info/id/699714006,0.6342183295782385,SNOMED
OHQ410,OHXREF_C,Removable complete/partial max denture,partial denture,http://purl.obolibrary.org/obo/OHD_0000310,0.6148221258781145,OHD
OHQ410,OHXREF_C,Removable complete/partial max denture,Removable,http://purl.obolibrary.org/obo/NCIT_C64250,0.5764895885220142,NCIT
OHQ410,OHXREF_C,Removable complete/partial max denture,partial fat removal process,http://purl.obolibrary.org/obo/FOODON_03460247,0.4677157094767286,FOODON
OHQ410,OHXREF_C,Removable complete/partial max denture,complex partial epilepsy,http://www.ebi.ac.uk/efo/EFO_1000877,0.3734812931763155,EFO
OHQ420,OHXREF_C,Wears complete/partial max denture,partial denture,http://purl.obolibrary.org/obo/OHD_0000310,0.691029851215894,OHD
OHQ420,OHXREF_C,Wears complete/partial max denture,Partial or Complete Response,http://purl.obolibrary.org/obo/NCIT_C182257,0.5498306981135258,NCIT
OHQ420,OHXREF_C,Wears complete/partial max denture,Fit partial denture (procedure),http://snomed.info/id/234808001,0.5457115261848509,SNOMED
OHQ420,OHXREF_C,Wears complete/partial max denture,complex partial epilepsy,http://www.ebi.ac.uk/efo/EFO_1000877,0.419774617068211,EFO
OHQ430,OHXREF_C,Removable complete/partial mand. denture,Defective mandibular removable partial denture (finding),http://snomed.info/id/699713000,0.6355468886910708,SNOMED
OHQ430,OHXREF_C,Removable complete/partial mand. denture,partial denture,http://purl.obolibrary.org/obo/OHD_0000310,0.602744914712808,OHD
OHQ430,OHXREF_C,Removable complete/partial mand. denture,Removable,http://purl.obolibrary.org/obo/NCIT_C64250,0.5651653596074527,NCIT
OHQ430,OHXREF_C,Removable complete/partial mand. denture,partial fat removal process,http://purl.obolibrary.org/obo/FOODON_03460247,0.4585281718932138,FOODON
OHQ430,OHXREF_C,Removable complete/partial mand. denture,complex partial epilepsy,http://www.ebi.ac.uk/efo/EFO_1000877,0.3661448421051379,EFO
OHQ440,OHXREF_C,Wears complete/partial Mand. denture,partial denture,http://purl.obolibrary.org/obo/OHD_0000310,0.6740130704674521,OHD
OHQ440,OHXREF_C,Wears complete/partial Mand. denture,Partial or Complete Response,http://purl.obolibrary.org/obo/NCIT_C182257,0.5362909813819002,NCIT
OHQ440,OHXREF_C,Wears complete/partial Mand. denture,Fit partial denture (procedure),http://snomed.info/id/234808001,0.5322732450792723,SNOMED
OHQ440,OHXREF_C,Wears complete/partial Mand. denture,complex partial epilepsy,http://www.ebi.ac.uk/efo/EFO_1000877,0.4094375634520146,EFO
OHQ490a,OHXREF_C,Toothache,toothache,http://www.ebi.ac.uk/efo/EFO_0010072,0.9782006680560708,EFO
OHQ490a,OHXREF_C,Toothache,Toothache,http://purl.obolibrary.org/obo/NCIT_C78640,0.977450687692594,NCIT
OHQ490a,OHXREF_C,Toothache,Toothache (finding),http://snomed.info/id/27355003,0.8738465199648198,SNOMED
OHQ490a,OHXREF_C,Toothache,exposure to dimethachlor,http://purl.obolibrary.org/obo/ECTO_9000825,0.4453512096653285,ECTO
OHQ490a,OHXREF_C,Toothache,wood hedgehog,http://purl.obolibrary.org/obo/FOODON_03414548,0.3825095726298154,FOODON
OHQ490b,OHXREF_C,Sensitivity,Sensitivity,http://purl.obolibrary.org/obo/NCIT_C68816,0.9947727291163394,NCIT
OHQ490b,OHXREF_C,Sensitivity,hypersensitivity reaction disease,http://www.ebi.ac.uk/efo/EFO_1002003,0.9928375829272416,EFO
OHQ490b,OHXREF_C,Sensitivity,Sensitivity (finding),http://snomed.info/id/35209006,0.8603893131292845,SNOMED
OHQ490b,OHXREF_C,Sensitivity,exposure to behavior,http://purl.obolibrary.org/obo/ECTO_6000000,0.5202322771836105,ECTO
OHQ490b,OHXREF_C,Sensitivity,density adjusting agent (codex),http://purl.obolibrary.org/obo/FOODON_03400397,0.3335958188528405,FOODON
OHQ490c,OHXREF_C,Cavities/Caries,Caries,http://purl.obolibrary.org/obo/NCIT_C52593,0.8976122777053481,NCIT
OHQ490c,OHXREF_C,Cavities/Caries,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.7048421095439964,EFO
OHQ490c,OHXREF_C,Cavities/Caries,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.6456752110161689,OHD
OHQ490c,OHXREF_C,Cavities/Caries,Dental caries (disorder),http://snomed.info/id/80967001,0.5003680788502788,SNOMED
OHQ490c,OHXREF_C,Cavities/Caries,caviar,http://purl.obolibrary.org/obo/FOODON_03301080,0.3862896728995186,FOODON
OHQ490d,OHXREF_C,Broken/missing fillings or restorations,resin filling restoration procedure,http://purl.obolibrary.org/obo/OHD_0000042,0.5496542920492635,OHD
OHQ490d,OHXREF_C,Broken/missing fillings or restorations,Missing,http://purl.obolibrary.org/obo/NCIT_C54031,0.4987245331009525,NCIT
OHQ490d,OHXREF_C,Broken/missing fillings or restorations,Restoration of part of tooth using filling (procedure),http://snomed.info/id/450573002,0.4726987519033991,SNOMED
OHQ490d,OHXREF_C,Broken/missing fillings or restorations,filling mix,http://purl.obolibrary.org/obo/FOODON_03315705,0.4372802423420487,FOODON
OHQ490d,OHXREF_C,Broken/missing fillings or restorations,bone fracture,http://www.ebi.ac.uk/efo/EFO_0003931,0.3581778739848907,EFO
OHQ490e,OHXREF_C,Broken / fractured teeth,fractured,http://purl.obolibrary.org/obo/OHD_0000043,0.5981196240924022,OHD
OHQ490e,OHXREF_C,Broken / fractured teeth,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.5283738921508108,NCIT
OHQ490e,OHXREF_C,Broken / fractured teeth,Broken teeth injury without complication (disorder),http://snomed.info/id/263270004,0.5148963206507174,SNOMED
OHQ490e,OHXREF_C,Broken / fractured teeth,bone fracture,http://www.ebi.ac.uk/efo/EFO_0003931,0.5080194022313329,EFO
OHQ490e,OHXREF_C,Broken / fractured teeth,chicken broth,http://purl.obolibrary.org/obo/FOODON_03303004,0.3134656280146876,FOODON
OHQ490f,OHXREF_C,Staining/discoloration of teeth,Discoloration,http://purl.obolibrary.org/obo/NCIT_C124525,0.7036691580181925,NCIT
OHQ490f,OHXREF_C,Staining/discoloration of teeth,Discoloration of lung (disorder),http://snomed.info/id/93427007,0.5656094738836777,SNOMED
OHQ490f,OHXREF_C,Staining/discoloration of teeth,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.4634817273515656,EFO
OHQ490f,OHXREF_C,Staining/discoloration of teeth,exposure to stain,http://purl.obolibrary.org/obo/ECTO_0500015,0.3676757349812257,ECTO
OHQ490f,OHXREF_C,Staining/discoloration of teeth,stainless steel crown restoration procedure,http://purl.obolibrary.org/obo/OHD_0000163,0.3418467272125722,OHD
OHQ490f,OHXREF_C,Staining/discoloration of teeth,teething biscuit,http://purl.obolibrary.org/obo/FOODON_03309589,0.3305262265719305,FOODON
OHQ490g,OHXREF_C,Crooked teeth or need braces,Orthodontic Braces,http://purl.obolibrary.org/obo/NCIT_C94550,0.4827814319083781,NCIT
OHQ490g,OHXREF_C,Crooked teeth or need braces,braces,http://www.ebi.ac.uk/efo/EFO_0004291,0.4817031486776124,EFO
OHQ490g,OHXREF_C,Crooked teeth or need braces,food (cooked),http://purl.obolibrary.org/obo/FOODON_00001181,0.3690075977618112,FOODON
OHQ490g,OHXREF_C,Crooked teeth or need braces,Crowding of teeth due to supernumerary teeth (disorder),http://snomed.info/id/109505006,0.3658248293061577,SNOMED
OHQ490g,OHXREF_C,Crooked teeth or need braces,exposure to cooked oat bran via ingestion,http://purl.obolibrary.org/obo/ECTO_0070106,0.3301456359270553,ECTO
OHQ490h,OHXREF_C,Teeth needing extractions,Extraction,http://purl.obolibrary.org/obo/NCIT_C61575,0.6145177489723848,NCIT
OHQ490h,OHXREF_C,Teeth needing extractions,Loss of teeth due to extraction (disorder),http://snomed.info/id/44402007,0.556123879857656,SNOMED
OHQ490h,OHXREF_C,Teeth needing extractions,tooth extraction procedure,http://purl.obolibrary.org/obo/OHD_0000057,0.5424142826752069,OHD
OHQ490h,OHXREF_C,Teeth needing extractions,tea extract,http://purl.obolibrary.org/obo/FOODON_03316065,0.5014799082165347,FOODON
OHQ490h,OHXREF_C,Teeth needing extractions,organ extraction,http://www.ebi.ac.uk/efo/EFO_0009124,0.4555607841476102,EFO
OHQ490h,OHXREF_C,Teeth needing extractions,exposure to material extraction process,http://purl.obolibrary.org/obo/ECTO_8000014,0.3830483467342387,ECTO
OHQ490i,OHXREF_C,Missing teeth,Missing,http://purl.obolibrary.org/obo/NCIT_C54031,0.7717383653254789,NCIT
OHQ490i,OHXREF_C,Missing teeth,missing tooth finding,http://purl.obolibrary.org/obo/OHD_0000026,0.5555204020892739,OHD
OHQ490i,OHXREF_C,Missing teeth,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5378070418347274,EFO
OHQ490i,OHXREF_C,Missing teeth,Dental arch length loss secondary to congenitally missing teeth (disorder),http://snomed.info/id/109653001,0.4760699982721019,SNOMED
OHQ490i,OHXREF_C,Missing teeth,teething biscuit,http://purl.obolibrary.org/obo/FOODON_03309589,0.3729867002215609,FOODON
OHQ490j,OHXREF_C,Denture problems,Denture,http://purl.obolibrary.org/obo/NCIT_C63720,0.6755270329166605,NCIT
OHQ490j,OHXREF_C,Denture problems,dentures,http://www.ebi.ac.uk/efo/EFO_0010078,0.5728572180113797,EFO
OHQ490j,OHXREF_C,Denture problems,Home problems (finding),http://snomed.info/id/266949007,0.5444526482671791,SNOMED
OHQ490j,OHXREF_C,Denture problems,partial denture,http://purl.obolibrary.org/obo/OHD_0000310,0.4018988807542257,OHD
OHQ490j,OHXREF_C,Denture problems,century plant,http://purl.obolibrary.org/obo/FOODON_03412002,0.316947097611334,FOODON
OHQ490k,OHXREF_C,Periodontal problems,Periodontal Route of Administration,http://purl.obolibrary.org/obo/NCIT_C38294,0.7600922105154211,NCIT
OHQ490k,OHXREF_C,Periodontal problems,periodontal measurement,http://www.ebi.ac.uk/efo/EFO_0007780,0.6587086863387306,EFO
OHQ490k,OHXREF_C,Periodontal problems,"Preventive periodontal procedure, periodontal prophylaxis (procedure)",http://snomed.info/id/19837009,0.6195310686955573,SNOMED
OHQ490k,OHXREF_C,Periodontal problems,periodontist,http://purl.obolibrary.org/obo/OHD_0000187,0.5877224722869983,OHD
OHQ490k,OHXREF_C,Periodontal problems,monodont,http://purl.obolibrary.org/obo/FOODON_03414635,0.3518482490819776,FOODON
OHQ490l,OHXREF_C,Unsatisfactory prior dental experience,Unsatisfactory,http://purl.obolibrary.org/obo/NCIT_C126862,0.6746734310533673,NCIT
OHQ490l,OHXREF_C,Unsatisfactory prior dental experience,Education unsatisfactory (finding),http://snomed.info/id/161114003,0.5597931298306582,SNOMED
OHQ490l,OHXREF_C,Unsatisfactory prior dental experience,experimental factor,http://www.ebi.ac.uk/efo/EFO_0000001,0.5178591789476955,EFO
OHQ490l,OHXREF_C,Unsatisfactory prior dental experience,exposure to factory,http://purl.obolibrary.org/obo/ECTO_1000013,0.3774293535978082,ECTO
OHQ490m,OHXREF_C,None/no specific problem,Not Site Specific,http://purl.obolibrary.org/obo/NCIT_C19196,0.654860868104387,NCIT
OHQ490m,OHXREF_C,None/no specific problem,bacterial vaginosis,http://www.ebi.ac.uk/efo/EFO_0003932,0.507014170273729,EFO
OHQ490m,OHXREF_C,None/no specific problem,Unspecified problem (qualifier value),http://snomed.info/id/394776006,0.4993179171248172,SNOMED
OHQ490m,OHXREF_C,None/no specific problem,fish product (unspecified species),http://purl.obolibrary.org/obo/FOODON_03315173,0.4170925563651063,FOODON
OHQ490m,OHXREF_C,None/no specific problem,exposure to EC 2.1.1.72 [site-specific DNA-methyltransferase (adenine-specific)] inhibitor,http://purl.obolibrary.org/obo/ECTO_9001971,0.3536930647727754,ECTO
