Variable,Table,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
OHD19CJM,OHXPRL_C,LOA: mid-facial #19 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5376425551213571,NCIT
OHD19CJM,OHXPRL_C,LOA: mid-facial #19 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.40523581551315724,EFO
OHD19CJM,OHXPRL_C,LOA: mid-facial #19 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4013266479565252,SNOMED
OHD19CJS,OHXPRL_C,LOA: mesial #19 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5829429359725091,NCIT
OHD19CJS,OHXPRL_C,LOA: mesial #19 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.313365015000365,SNOMED
OHD19LAD,OHXPRL_C,LOA: distal #19 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5888856803981686,NCIT
OHD19LAD,OHXPRL_C,LOA: distal #19 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.486400116320331,EFO
OHD19LAD,OHXPRL_C,LOA: distal #19 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3987811890241623,SNOMED
OHD19LAM,OHXPRL_C,LOA: mid-facial #19 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5458729001421558,NCIT
OHD19LAM,OHXPRL_C,LOA: mid-facial #19 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.36965382487747406,SNOMED
OHD19LAM,OHXPRL_C,LOA: mid-facial #19 calculated LA,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.36682223459880486,EFO
OHD19LAS,OHXPRL_C,LOA: mesial #19 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5808206891651954,NCIT
OHD19LAS,OHXPRL_C,LOA: mesial #19 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.39331974395866176,SNOMED
OHD19LAS,OHXPRL_C,LOA: mesial #19 calculated LA,bladder calculus,http://www.ebi.ac.uk/efo/EFO_1000839,0.36317492993573214,EFO
OHD19PCD,OHXPRL_C,LOA: distal #19 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6065417929162711,NCIT
OHD19PCD,OHXPRL_C,LOA: distal #19 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5925731261675597,EFO
OHD19PCD,OHXPRL_C,LOA: distal #19 PD,PD 20 (finding),http://snomed.info/id/252104005,0.36560982444585877,SNOMED
OHD19PCM,OHXPRL_C,LOA: mid-facial #19 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5736847262074908,NCIT
OHD19PCM,OHXPRL_C,LOA: mid-facial #19 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4324017800630752,EFO
OHD19PCM,OHXPRL_C,LOA: mid-facial #19 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.42823055198958415,SNOMED
OHD19PCS,OHXPRL_C,LOA: mesial #19 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6293064692953482,NCIT
OHD19PCS,OHXPRL_C,LOA: mesial #19 PD,PD 20 (finding),http://snomed.info/id/252104005,0.35825092653778784,SNOMED
OHD19PCS,OHXPRL_C,LOA: mesial #19 PD,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.3145190889022189,EFO
OHD20CJD,OHXPRL_C,LOA: distal #20 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.569444260508347,NCIT
OHD20CJD,OHXPRL_C,LOA: distal #20 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5563299504972221,EFO
OHD20CJD,OHXPRL_C,LOA: distal #20 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.3269645579786369,SNOMED
OHD20CJM,OHXPRL_C,LOA: mid-facial #20 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5449530105608934,NCIT
OHD20CJM,OHXPRL_C,LOA: mid-facial #20 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.410745904592963,EFO
OHD20CJM,OHXPRL_C,LOA: mid-facial #20 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.40678358314262175,SNOMED
OHD20CJS,OHXPRL_C,LOA: mesial #20 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5922175468321909,NCIT
OHD20CJS,OHXPRL_C,LOA: mesial #20 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.31835064634062327,SNOMED
OHD20LAD,OHXPRL_C,LOA: distal #20 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5965142639775749,NCIT
OHD20LAD,OHXPRL_C,LOA: distal #20 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.49270107432269517,EFO
OHD20LAD,OHXPRL_C,LOA: distal #20 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4039471078631277,SNOMED
OHD20LAM,OHXPRL_C,LOA: mid-facial #20 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5519323702280294,NCIT
OHD20LAM,OHXPRL_C,LOA: mid-facial #20 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3737571725494147,SNOMED
OHD20LAM,OHXPRL_C,LOA: mid-facial #20 calculated LA,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.37089415016157773,EFO
OHD20LAS,OHXPRL_C,LOA: mesial #20 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5881362340291595,NCIT
OHD20LAS,OHXPRL_C,LOA: mesial #20 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.39827367946145525,SNOMED
OHD20LAS,OHXPRL_C,LOA: mesial #20 calculated LA,bladder calculus,http://www.ebi.ac.uk/efo/EFO_1000839,0.36774918588593,EFO
OHD20PCD,OHXPRL_C,LOA: distal #20 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6183150885997019,NCIT
OHD20PCD,OHXPRL_C,LOA: distal #20 PD,PD 20 (finding),http://snomed.info/id/252104005,0.6051525208239714,SNOMED
OHD20PCD,OHXPRL_C,LOA: distal #20 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6040752826717013,EFO
OHD20PCD,OHXPRL_C,LOA: distal #20 PD,food (ready-to-serve),http://purl.obolibrary.org/obo/FOODON_03316636,0.302636464719782,FOODON
OHD20PCM,OHXPRL_C,LOA: mid-facial #20 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5825914608942817,NCIT
OHD20PCM,OHXPRL_C,LOA: mid-facial #20 PD,PD 20 (finding),http://snomed.info/id/252104005,0.5406928664791399,SNOMED
OHD20PCM,OHXPRL_C,LOA: mid-facial #20 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.43911502822392123,EFO
OHD20PCS,OHXPRL_C,LOA: mesial #20 PD,Midline,http://purl.obolibrary.org/obo/NCIT_C81170,0.6410211821677183,NCIT
OHD20PCS,OHXPRL_C,LOA: mesial #20 PD,PD 20 (finding),http://snomed.info/id/252104005,0.5925095875740027,SNOMED
OHD20PCS,OHXPRL_C,LOA: mesial #20 PD,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.3203739481784863,EFO
OHD21CJD,OHXPRL_C,LOA: distal #21 FGM/CEJ,Distal Resection Margin,http://purl.obolibrary.org/obo/NCIT_C138061,0.5563728072476493,NCIT
OHD21CJD,OHXPRL_C,LOA: distal #21 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5435595330046322,EFO
OHD21CJD,OHXPRL_C,LOA: distal #21 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.3194591667859904,SNOMED
OHD21CJM,OHXPRL_C,LOA: mid-facial #21 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.534588738639079,NCIT
OHD21CJM,OHXPRL_C,LOA: mid-facial #21 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4029340709789208,EFO
OHD21CJM,OHXPRL_C,LOA: mid-facial #21 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.3990471075432288,SNOMED
OHD21CJS,OHXPRL_C,LOA: mesial #21 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5790872630981702,NCIT
OHD21CJS,OHXPRL_C,LOA: mesial #21 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.31129237132712434,SNOMED
OHD21LAD,OHXPRL_C,LOA: distal #21 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5856946847683477,NCIT
OHD21LAD,OHXPRL_C,LOA: distal #21 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4837644593546646,EFO
OHD21LAD,OHXPRL_C,LOA: distal #21 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3966203128578909,SNOMED
OHD21LAM,OHXPRL_C,LOA: mid-facial #21 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.543328390438424,NCIT
OHD21LAM,OHXPRL_C,LOA: mid-facial #21 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.36793073559391104,SNOMED
OHD21LAM,OHXPRL_C,LOA: mid-facial #21 calculated LA,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.36511234437483836,EFO
OHD21LAS,OHXPRL_C,LOA: mesial #21 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5777583356306777,NCIT
OHD21LAS,OHXPRL_C,LOA: mesial #21 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.39124598155560664,SNOMED
OHD21LAS,OHXPRL_C,LOA: mesial #21 calculated LA,bladder calculus,http://www.ebi.ac.uk/efo/EFO_1000839,0.3612601048424054,EFO
OHD21PCD,OHXPRL_C,LOA: distal #21 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6016827535705357,NCIT
OHD21PCD,OHXPRL_C,LOA: distal #21 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5878259905721217,EFO
OHD21PCD,OHXPRL_C,LOA: distal #21 PD,PD 20 (finding),http://snomed.info/id/252104005,0.3626809042248328,SNOMED
OHD21PCM,OHXPRL_C,LOA: mid-facial #21 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5699790241875946,NCIT
OHD21PCM,OHXPRL_C,LOA: mid-facial #21 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4296086916704676,EFO
OHD21PCM,OHXPRL_C,LOA: mid-facial #21 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.42546440753951364,SNOMED
OHD21PCS,OHXPRL_C,LOA: mesial #21 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6244636497687309,NCIT
OHD21PCS,OHXPRL_C,LOA: mesial #21 PD,PD 20 (finding),http://snomed.info/id/252104005,0.3554940113190256,SNOMED
OHD21PCS,OHXPRL_C,LOA: mesial #21 PD,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.31209871145570217,EFO
OHD22CJD,OHXPRL_C,LOA: distal #22 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5752031840362,NCIT
OHD22CJD,OHXPRL_C,LOA: distal #22 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5619562459283283,EFO
OHD22CJD,OHXPRL_C,LOA: distal #22 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.3302712273338364,SNOMED
OHD22CJM,OHXPRL_C,LOA: mid-facial #22 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5494795179586421,NCIT
OHD22CJM,OHXPRL_C,LOA: mid-facial #22 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.41415765632146795,EFO
OHD22CJM,OHXPRL_C,LOA: mid-facial #22 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.41016242290071886,SNOMED
OHD22CJS,OHXPRL_C,LOA: mesial #22 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5979923109473249,NCIT
OHD22CJS,OHXPRL_C,LOA: mesial #22 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.32145491080956934,SNOMED
OHD22LAD,OHXPRL_C,LOA: distal #22 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.6012304431199628,NCIT
OHD22LAD,OHXPRL_C,LOA: distal #22 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4965964824805128,EFO
OHD22LAD,OHXPRL_C,LOA: distal #22 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4071408067229484,SNOMED
OHD22LAM,OHXPRL_C,LOA: mid-facial #22 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5556618059109906,NCIT
OHD22LAM,OHXPRL_C,LOA: mid-facial #22 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3762826691704818,SNOMED
OHD22LAM,OHXPRL_C,LOA: mid-facial #22 calculated LA,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.37340030119171685,EFO
OHD22LAS,OHXPRL_C,LOA: mesial #22 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5926549765288165,NCIT
OHD22LAS,OHXPRL_C,LOA: mesial #22 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4013336783150339,SNOMED
OHD22LAS,OHXPRL_C,LOA: mesial #22 calculated LA,bladder calculus,http://www.ebi.ac.uk/efo/EFO_1000839,0.3705746602902067,EFO
OHD22PCD,OHXPRL_C,LOA: distal #22 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6257077784338254,NCIT
OHD22PCD,OHXPRL_C,LOA: distal #22 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6112977187461079,EFO
OHD22PCD,OHXPRL_C,LOA: distal #22 PD,PD 20 (finding),http://snomed.info/id/252104005,0.37716265177324504,SNOMED
OHD22PCD,OHXPRL_C,LOA: distal #22 PD,food (ready-to-serve),http://purl.obolibrary.org/obo/FOODON_03316636,0.30625484240038475,FOODON
OHD22PCM,OHXPRL_C,LOA: mid-facial #22 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5881320336549904,NCIT
OHD22PCM,OHXPRL_C,LOA: mid-facial #22 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4432911085949943,EFO
OHD22PCM,OHXPRL_C,LOA: mid-facial #22 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.439014834994477,SNOMED
OHD22PCS,OHXPRL_C,LOA: mesial #22 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6483629882306563,NCIT
OHD22PCS,OHXPRL_C,LOA: mesial #22 PD,PD 20 (finding),http://snomed.info/id/252104005,0.36909940164214106,SNOMED
OHD22PCS,OHXPRL_C,LOA: mesial #22 PD,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.32404328619816003,EFO
OHD23CJD,OHXPRL_C,LOA: distal #23 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5623045325067016,NCIT
OHD23CJD,OHXPRL_C,LOA: distal #23 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5493546505404308,EFO
OHD23CJD,OHXPRL_C,LOA: distal #23 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.3228650557585922,SNOMED
OHD23CJM,OHXPRL_C,LOA: mid-facial #23 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5393074576175008,NCIT
OHD23CJM,OHXPRL_C,LOA: mid-facial #23 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4064906978031619,EFO
OHD23CJM,OHXPRL_C,LOA: mid-facial #23 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.40256942483790675,SNOMED
OHD23CJS,OHXPRL_C,LOA: mesial #23 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5850495965522826,NCIT
OHD23CJS,OHXPRL_C,LOA: mesial #23 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.3144974649940854,SNOMED
OHD23LAD,OHXPRL_C,LOA: distal #23 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5906243100865474,NCIT
OHD23LAD,OHXPRL_C,LOA: distal #23 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.48783616700183785,EFO
OHD23LAD,OHXPRL_C,LOA: distal #23 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3999585530482554,SNOMED
OHD23LAM,OHXPRL_C,LOA: mid-facial #23 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5472568420087276,NCIT
OHD23LAM,OHXPRL_C,LOA: mid-facial #23 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.37059100165297065,SNOMED
OHD23LAM,OHXPRL_C,LOA: mid-facial #23 calculated LA,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.3677522324937698,EFO
OHD23LAS,OHXPRL_C,LOA: mesial #23 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5824886581651361,NCIT
OHD23LAS,OHXPRL_C,LOA: mesial #23 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3944492580276778,SNOMED
OHD23LAS,OHXPRL_C,LOA: mesial #23 calculated LA,bladder calculus,http://www.ebi.ac.uk/efo/EFO_1000839,0.36421787578113435,EFO
OHD23PCD,OHXPRL_C,LOA: distal #23 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6092053795851247,NCIT
OHD23PCD,OHXPRL_C,LOA: distal #23 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5951753703947744,EFO
OHD23PCD,OHXPRL_C,LOA: distal #23 PD,PD 20 (finding),http://snomed.info/id/252104005,0.36721537490547945,SNOMED
OHD23PCM,OHXPRL_C,LOA: mid-facial #23 PD,Face,http://purl.obolibrary.org/obo/NCIT_C13071,0.5757087130798852,NCIT
OHD23PCM,OHXPRL_C,LOA: mid-facial #23 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4339273140131131,EFO
OHD23PCM,OHXPRL_C,LOA: mid-facial #23 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.42974136964951204,SNOMED
OHD23PCS,OHXPRL_C,LOA: mesial #23 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6319591994688345,NCIT
OHD23PCS,OHXPRL_C,LOA: mesial #23 PD,PD 20 (finding),http://snomed.info/id/252104005,0.359761069987561,SNOMED
OHD23PCS,OHXPRL_C,LOA: mesial #23 PD,loiasis,http://www.ebi.ac.uk/efo/EFO_1000729,0.3158448885212862,EFO
OHD24CJD,OHXPRL_C,LOA: distal #24 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5656605706996074,NCIT
OHD24CJD,OHXPRL_C,LOA: distal #24 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5526333991225296,EFO
OHD24CJD,OHXPRL_C,LOA: distal #24 FGM/CEJ,Open fracture of distal tibia and distal fibula (disorder),http://snomed.info/id/445311003,0.3247920319710195,SNOMED
OHD24CJM,OHXPRL_C,LOA: mid-facial #24 FGM/CEJ,Face,http://purl.obolibrary.org/obo/NCIT_C13071,0.5419658052966935,NCIT
OHD24CJM,OHXPRL_C,LOA: mid-facial #24 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4084943667453498,EFO
OHD24CJM,OHXPRL_C,LOA: mid-facial #24 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4045537650896799,SNOMED
OHD24CJS,OHXPRL_C,LOA: mesial #24 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5884200787592662,NCIT
OHD24CJS,OHXPRL_C,LOA: mesial #24 FGM/CEJ,Loa loa (organism),http://snomed.info/id/47759003,0.31630929106173955,SNOMED
OHD24LAD,OHXPRL_C,LOA: distal #24 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5933988200751303,NCIT
OHD24LAD,OHXPRL_C,LOA: distal #24 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.49012782058775306,EFO
OHD24LAD,OHXPRL_C,LOA: distal #24 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.40183739376222627,SNOMED
OHD24LAM,OHXPRL_C,LOA: mid-facial #24 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5494617609197551,NCIT
OHD24LAM,OHXPRL_C,LOA: mid-facial #24 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.3720841270834395,SNOMED
OHD24LAM,OHXPRL_C,LOA: mid-facial #24 calculated LA,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.36923392041387293,EFO
