Variable,Table,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
OHX05CTC,OHXDEN_C,Coronal Caries: Tooth count #5,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.48216790024841294,EFO
OHX05DI,OHXDEN_C,Fluorosis DI: #5,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.8285055674464539,EFO
OHX05SE,OHXDEN_C,Dental Sealants: #5,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5368079656256628,EFO
OHX05TC,OHXDEN_C,Tooth Count: #5,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5915294276136512,EFO
OHX06CSC,OHXDEN_C,Coronal Caries: Surface condition #6,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5591096407634617,EFO
OHX06CTC,OHXDEN_C,Coronal Caries: Tooth count #6,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.47871743047064963,EFO
OHX06DI,OHXDEN_C,Fluorosis DI: #6,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.819869560128365,EFO
OHX06TC,OHXDEN_C,Tooth Count: #6,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.582187263465002,EFO
OHX07CSC,OHXDEN_C,Coronal Caries: Surface condition #7,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5563459440016878,EFO
OHX07CTC,OHXDEN_C,Coronal Caries: Tooth count #7,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.47550948204590365,EFO
OHX07DI,OHXDEN_C,Fluorosis DI: #7,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.8119163030130929,EFO
OHX07SE,OHXDEN_C,Dental Sealants: #7,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5263739948096331,EFO
OHX07TC,OHXDEN_C,Tooth Count: #7,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5737161949733443,EFO
OHX07TR,OHXDEN_C,Incisor Trauma: #7,injury,http://www.ebi.ac.uk/efo/EFO_0000546,0.6626470699943439,EFO
OHX08CSC,OHXDEN_C,Coronal Caries: Surface condition #8,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5553085428551492,EFO
OHX08CTC,OHXDEN_C,Coronal Caries: Tooth count #8,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.47430969888752195,EFO
OHX08DI,OHXDEN_C,Fluorosis DI: #8,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.8089601823071729,EFO
OHX08TC,OHXDEN_C,Tooth Count: #8,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5705991006231717,EFO
OHX08TR,OHXDEN_C,Incisor Trauma: #8,injury,http://www.ebi.ac.uk/efo/EFO_0000546,0.6610966150401913,EFO
OHX09CSC,OHXDEN_C,Coronal Caries: Surface condition #9,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5559160042313169,EFO
OHX09CTC,OHXDEN_C,Coronal Caries: Tooth count #9,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.4750119565300919,EFO
OHX09DI,OHXDEN_C,Fluorosis DI: #9,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.8106892532583747,EFO
OHX09TC,OHXDEN_C,Tooth Count: #9,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5724202824578383,EFO
OHX09TR,OHXDEN_C,Incisor Trauma: #9,injury,http://www.ebi.ac.uk/efo/EFO_0000546,0.6620042318269284,EFO
OHX10CSC,OHXDEN_C,Coronal Caries: Surface condition #10,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5468719138570308,EFO
OHX10CTC,OHXDEN_C,Coronal Caries: Tooth count #10,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.46463941777581674,EFO
OHX10DI,OHXDEN_C,Fluorosis DI: #10,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7854885940619555,EFO
OHX10SE,OHXDEN_C,Dental Sealants: #10,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.509713858264181,EFO
OHX10TC,OHXDEN_C,Tooth Count: #10,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5464263874650026,EFO
OHX10TR,OHXDEN_C,Incisor Trauma: #10,injury,http://www.ebi.ac.uk/efo/EFO_0000546,0.6485688385215975,EFO
OHX11CSC,OHXDEN_C,Coronal Caries: Surface condition #11,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5443758207303439,EFO
OHX11CTC,OHXDEN_C,Coronal Caries: Tooth Count #11,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.46180742591101165,EFO
OHX11DI,OHXDEN_C,Fluorosis DI: #11,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7787307327209789,EFO
OHX11TC,OHXDEN_C,Tooth Count: #11,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5396480760629134,EFO
OHX12CSC,OHXDEN_C,Coronal Caries: Surface condition #12,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.552717043452464,EFO
OHX12CTC,OHXDEN_C,Coronal Caries: Tooth count #12,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.4713228830185892,EFO
OHX12DI,OHXDEN_C,Fluorosis DI: #12,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.8016438702879339,EFO
OHX12SE,OHXDEN_C,Dental Sealants: #12,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5199037322490699,EFO
OHX12TC,OHXDEN_C,Tooth Count: #12,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5629558858847514,EFO
OHX13CSC,OHXDEN_C,Coronal Caries: Surface condition #13,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5436031680503277,EFO
OHX13CTC,OHXDEN_C,Coronal Caries: Tooth count #13,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.4609334387592733,EFO
OHX13DI,OHXDEN_C,Fluorosis DI: #13,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.776655467112351,EFO
OHX13SE,OHXDEN_C,Dental Sealants: #13,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.504135149254546,EFO
OHX13TC,OHXDEN_C,Tooth Count: #13,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5375820926220922,EFO
OHX14CSC,OHXDEN_C,Coronal Caries: Surface condition #14,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5442815310463193,EFO
OHX14CTC,OHXDEN_C,Coronal Caries: Tooth count #14,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.4617007033962249,EFO
OHX14DI,OHXDEN_C,Fluorosis DI: #14,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7784770636458594,EFO
OHX14SE,OHXDEN_C,Dental Sealants: #14,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5052860249956606,EFO
OHX14TC,OHXDEN_C,Tooth Count: #14,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5393951530647574,EFO
OHX15CSC,OHXDEN_C,Coronal Caries: Surface condition #15,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.541792052529602,EFO
OHX15CTC,OHXDEN_C,Coronal Caries: Tooth count #15,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.4588896461763448,EFO
OHX15DI,OHXDEN_C,Fluorosis DI: #15,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7718212327876043,EFO
OHX15SE,OHXDEN_C,Dental Sealants: #15,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5010798610830817,EFO
OHX15TC,OHXDEN_C,Tooth Count: #15,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5327973122074497,EFO
OHX16TC,OHXDEN_C,Tooth Count: #16,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5338552227833953,EFO
OHX17TC,OHXDEN_C,Tooth Count: #17,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5244588365746745,EFO
OHX18CSC,OHXDEN_C,Coronal Caries: Surface condition #18,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5479485804295778,EFO
OHX18CTC,OHXDEN_C,Coronal Caries: Tooth count #18,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.4658650226888574,EFO
OHX18DI,OHXDEN_C,Fluorosis DI: #18,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7884291786944987,EFO
OHX18SE,OHXDEN_C,Dental Sealants: #18,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5115699018693164,EFO
OHX18TC,OHXDEN_C,Tooth Count: #18,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5494004769042334,EFO
OHX19CSC,OHXDEN_C,Coronal Caries: Surface condition #19,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.541300712473283,EFO
OHX19CTC,OHXDEN_C,Coronal Caries: Tooth count #19,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.458336350251843,EFO
OHX19DI,OHXDEN_C,Fluorosis DI: #19,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.77051698260668,EFO
OHX19SE,OHXDEN_C,Dental Sealants: #19,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5002553022465578,EFO
OHX19TC,OHXDEN_C,Tooth Count: #19,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5315130011781589,EFO
OHX20CSC,OHXDEN_C,Coronal Caries: Surface condition #20,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.545934717881613,EFO
OHX20CTC,OHXDEN_C,Coronal Caries: Tooth count #20,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.4635745698063497,EFO
OHX20DI,OHXDEN_C,Fluorosis DI: #20,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7829415782258061,EFO
OHX20SE,OHXDEN_C,Dental Sealants: #20,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5081057701674017,EFO
OHX20TC,OHXDEN_C,Tooth Count: #20,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.543862480289252,EFO
OHX21CSC,OHXDEN_C,Coronal Caries: Surface condition #21,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5393443598059379,EFO
OHX21CTC,OHXDEN_C,Coronal Caries: Tooth count #21,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.4561382172124396,EFO
OHX21DI,OHXDEN_C,Fluorosis DI: #21,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7653540968301352,EFO
OHX21SE,OHXDEN_C,Dental Sealants: #21,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.49699020465590504,EFO
OHX21TC,OHXDEN_C,Tooth Count: #21,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5264561380922556,EFO
OHX22CSC,OHXDEN_C,Coronal Caries: Surface condition #22,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5487694486605065,EFO
OHX22CTC,OHXDEN_C,Coronal Caries: Tooth count #22,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.46680109639919953,EFO
OHX22DI,OHXDEN_C,Fluorosis DI: #22,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7906816659860515,EFO
OHX22TC,OHXDEN_C,Tooth Count: #22,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5516888889145233,EFO
OHX23CSC,OHXDEN_C,Coronal Caries: Surface condition #23,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5423621690167347,EFO
OHX23CTC,OHXDEN_C,Coronal Caries: Tooth count #23,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.4595322751156756,EFO
OHX23DI,OHXDEN_C,Fluorosis DI: #23,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7733384480113323,EFO
OHX23TC,OHXDEN_C,Tooth Count: #23,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.534294843811007,EFO
OHX23TR,OHXDEN_C,Incisor Trauma: #23,injury,http://www.ebi.ac.uk/efo/EFO_0000546,0.6419304276185125,EFO
OHX24CSC,OHXDEN_C,Coronal Caries: Surface condition #24,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5440495302217031,EFO
OHX24CTC,OHXDEN_C,Coronal Caries: Tooth count #24,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.46143819033988376,EFO
OHX24DI,OHXDEN_C,Fluorosis DI: #24,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7778534019154975,EFO
OHX24TC,OHXDEN_C,Tooth Count: #24,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.538773786421799,EFO
OHX24TR,OHXDEN_C,Incisor Trauma: #24,injury,http://www.ebi.ac.uk/efo/EFO_0000546,0.644409570663974,EFO
OHX25CSC,OHXDEN_C,Coronal Caries: Surface condition #25,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5429680136662858,EFO
OHX25CTC,OHXDEN_C,Coronal Caries: Tooth count #25,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.46021591215237584,EFO
OHX25DI,OHXDEN_C,Fluorosis DI: #25,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7749553076776385,EFO
OHX25TC,OHXDEN_C,Tooth Count: #25,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5358949087446023,EFO
OHX25TR,OHXDEN_C,Incisor Trauma: #25,injury,http://www.ebi.ac.uk/efo/EFO_0000546,0.642819920254612,EFO
OHX26CSC,OHXDEN_C,Coronal Caries: Surface condition #26,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5392607189461924,EFO
OHX26CTC,OHXDEN_C,Coronal Caries: Tooth count #26,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.4560444135418438,EFO
OHX26DI,OHXDEN_C,Fluorosis DI: #26,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7651344329690676,EFO
OHX26TC,OHXDEN_C,Tooth Count: #26,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5262419359354011,EFO
OHX26TR,OHXDEN_C,Incisor Trauma: #26,injury,http://www.ebi.ac.uk/efo/EFO_0000546,0.6373880831361536,EFO
OHX27CSC,OHXDEN_C,Coronal Caries: Surface condition #27,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5376032588340633,EFO
OHX27CTC,OHXDEN_C,Coronal Caries: Tooth count #27,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.45418849072008854,EFO
OHX27DI,OHXDEN_C,Fluorosis DI: #27,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7607993250872824,EFO
OHX27TC,OHXDEN_C,Tooth Count: #27,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5220302877264641,EFO
OHX28CSC,OHXDEN_C,Coronal Caries: Surface condition #28,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5396176565424403,EFO
OHX28CTC,OHXDEN_C,Coronal Caries: Tooth count #28,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.456444820245993,EFO
OHX28DI,OHXDEN_C,Fluorosis DI: #28,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7660724560056705,EFO
OHX28SE,OHXDEN_C,Dental Sealants: #28,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.4974446098261297,EFO
OHX28TC,OHXDEN_C,Tooth Count: #28,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5271571746666183,EFO
OHX29CSC,OHXDEN_C,Coronal Caries: Surface condition #29,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.538022734533945,EFO
OHX29CTC,OHXDEN_C,Coronal Caries: Tooth count #29,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.45465766835991667,EFO
OHX29DI,OHXDEN_C,Fluorosis DI: #29,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.7618932729326728,EFO
OHX29SE,OHXDEN_C,Dental Sealants: #29,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.4948005636209756,EFO
OHX29TC,OHXDEN_C,Tooth Count: #29,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5230902798617065,EFO
OHX30CSC,OHXDEN_C,Coronal Caries: Surface condition #30,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5539291089812941,EFO
OHX30CTC,OHXDEN_C,Coronal Caries: Tooth count #30,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.47271801299772453,EFO
OHX30DI,OHXDEN_C,Fluorosis DI: #30,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.8050537307953242,EFO
OHX30SE,OHXDEN_C,Dental Sealants: #30,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5220522735774562,EFO
OHX30TC,OHXDEN_C,Tooth Count: #30,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5665055538620409,EFO
OHX31CSC,OHXDEN_C,Coronal Caries: Surface condition #31,disease,http://www.ebi.ac.uk/efo/EFO_0000408,0.5388967256075186,EFO
OHX31CTC,OHXDEN_C,Coronal Caries: Tooth count #31,dental caries,http://www.ebi.ac.uk/efo/EFO_0003819,0.45563635870960006,EFO
OHX31DI,OHXDEN_C,Fluorosis DI: #31,dental fluorosis,http://www.ebi.ac.uk/efo/EFO_1000892,0.764179497873583,EFO
OHX31SE,OHXDEN_C,Dental Sealants: #31,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.4962471293114223,EFO
OHX31TC,OHXDEN_C,Tooth Count: #31,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5253116385752512,EFO
OHX32TC,OHXDEN_C,Tooth Count: #32,tooth disease,http://www.ebi.ac.uk/efo/EFO_1001216,0.5113850220228845,EFO
OHXIMP,OHXDEN_C,Dental Implant: yes / no,cochlear implant,http://www.ebi.ac.uk/efo/EFO_0009728,0.4054712014436753,EFO
OHXRCAR,OHXDEN_C,Root Caries: yes / no,root caries,http://www.ebi.ac.uk/efo/EFO_1001163,0.8301301123782081,EFO
OHXRRES,OHXDEN_C,Root restorations: yes / no,root structure,http://www.ebi.ac.uk/efo/EFO_0000989,0.527679092227172,EFO
OHAEXSTS,OHXDEN_C,Overall Oral Health Exam Status,Health Status,http://purl.obolibrary.org/obo/NCIT_C16669,0.6625863366435323,NCIT
OHASCST3,OHXDEN_C,Dentition Status Code,Status Code,http://purl.obolibrary.org/obo/NCIT_C164628,0.714198224086604,NCIT
OHX01TC,OHXDEN_C,Tooth Count: #1,Tooth 1,http://purl.obolibrary.org/obo/NCIT_C94579,0.7830859210463331,NCIT
OHX02CSC,OHXDEN_C,Coronal Caries: Surface condition #2,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.6140975279867903,NCIT
OHX02CTC,OHXDEN_C,Coronal Caries: Tooth count #2,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.5626861679173711,NCIT
OHX02DI,OHXDEN_C,Fluorosis DI: #2,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.8688097377416697,NCIT
OHX02SE,OHXDEN_C,Dental Sealants: #2,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.6757697140448683,NCIT
OHX02TC,OHXDEN_C,Tooth Count: #2,Tooth 2,http://purl.obolibrary.org/obo/NCIT_C94584,0.7813321013954639,NCIT
OHX03CSC,OHXDEN_C,Coronal Caries: Surface condition #3,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.6103874473268027,NCIT
OHX03CTC,OHXDEN_C,Coronal Caries: Tooth count #3,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.5580442561786677,NCIT
OHX03DI,OHXDEN_C,Fluorosis DI: #3,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.85830461914936,NCIT
OHX03SE,OHXDEN_C,Dental Sealants: #3,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.6678459776993388,NCIT
OHX03TC,OHXDEN_C,Tooth Count: #3,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.7049801949101318,NCIT
OHX04CSC,OHXDEN_C,Coronal Caries: Surface condition #4,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.6104123416116047,NCIT
OHX04CTC,OHXDEN_C,Coronal Caries: Tooth count #4,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.5580753000461175,NCIT
OHX04DI,OHXDEN_C,Fluorosis DI: #4,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.858374470134472,NCIT
OHX04SE,OHXDEN_C,Dental Sealants: #4,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.6678986934926721,NCIT
OHX04TC,OHXDEN_C,Tooth Count: #4,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.7050677485299286,NCIT
OHX05CSC,OHXDEN_C,Coronal Caries: Surface condition #5,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.6107000210908478,NCIT
OHX05CTC,OHXDEN_C,Coronal Caries: Tooth count #5,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.5584341447260417,NCIT
OHX05DI,OHXDEN_C,Fluorosis DI: #5,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.8591822890482279,NCIT
OHX05SE,OHXDEN_C,Dental Sealants: #5,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.6685083176704578,NCIT
OHX05TC,OHXDEN_C,Tooth Count: #5,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.7060811143311354,NCIT
OHX06CSC,OHXDEN_C,Coronal Caries: Surface condition #6,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.6074879369402308,NCIT
OHX06CTC,OHXDEN_C,Coronal Caries: Tooth count #6,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.5544379016367452,NCIT
OHX06DI,OHXDEN_C,Fluorosis DI: #6,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.8502265199775845,NCIT
OHX06TC,OHXDEN_C,Tooth Count: #6,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.6949298083023662,NCIT
OHX07CSC,OHXDEN_C,Coronal Caries: Surface condition #7,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.6044851047196206,NCIT
OHX07CTC,OHXDEN_C,Coronal Caries: Tooth count #7,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.5507225403819306,NCIT
OHX07DI,OHXDEN_C,Fluorosis DI: #7,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.841978781009759,NCIT
OHX07SE,OHXDEN_C,Dental Sealants: #7,Sealant,http://purl.obolibrary.org/obo/NCIT_C52587,0.6555144786749489,NCIT
OHX07TC,OHXDEN_C,Tooth Count: #7,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.6848182885690287,NCIT
OHX07TR,OHXDEN_C,Incisor Trauma: #7,Incisor,http://purl.obolibrary.org/obo/NCIT_C32769,0.6819749677706327,NCIT
OHX08CSC,OHXDEN_C,Coronal Caries: Surface condition #8,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.6033579399627589,NCIT
OHX08CTC,OHXDEN_C,Coronal Caries: Tooth count #8,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.54933298317258,NCIT
OHX08DI,OHXDEN_C,Fluorosis DI: #8,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.8389132052856957,NCIT
OHX08TC,OHXDEN_C,Tooth Count: #8,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.6810975582900229,NCIT
OHX08TR,OHXDEN_C,Incisor Trauma: #8,Incisor,http://purl.obolibrary.org/obo/NCIT_C32769,0.6803792895955264,NCIT
OHX09CSC,OHXDEN_C,Coronal Caries: Surface condition #9,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.6040179633844175,NCIT
OHX09CTC,OHXDEN_C,Coronal Caries: Tooth count #9,Coronal Plane,http://purl.obolibrary.org/obo/NCIT_C94876,0.5501463194519214,NCIT
OHX09DI,OHXDEN_C,Fluorosis DI: #9,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.8407062978081262,NCIT
OHX09TC,OHXDEN_C,Tooth Count: #9,Tooth,http://purl.obolibrary.org/obo/NCIT_C12506,0.6832714181847175,NCIT
OHX09TR,OHXDEN_C,Incisor Trauma: #9,Incisor,http://purl.obolibrary.org/obo/NCIT_C32769,0.681313379485773,NCIT
OHX10CSC,OHXDEN_C,Coronal Caries: Surface condition #10,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.5941913115036276,NCIT
