Variable,Table,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
OHD20CJD,OHXPRL_C,LOA: distal #20 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.569444260508347,NCIT
OHD20CJD,OHXPRL_C,LOA: distal #20 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5563299504972221,EFO
OHD20CJM,OHXPRL_C,LOA: mid-facial #20 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5449530105608934,NCIT
OHD20CJM,OHXPRL_C,LOA: mid-facial #20 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.410745904592963,EFO
OHD20CJM,OHXPRL_C,LOA: mid-facial #20 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4067835831426217,SNOMED
OHD20CJS,OHXPRL_C,LOA: mesial #20 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5922175468321909,NCIT
OHD20LAD,OHXPRL_C,LOA: distal #20 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5965142639775749,NCIT
OHD20LAD,OHXPRL_C,LOA: distal #20 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4927010743226951,EFO
OHD20LAD,OHXPRL_C,LOA: distal #20 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4039471078631277,SNOMED
OHD20LAM,OHXPRL_C,LOA: mid-facial #20 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5519323702280294,NCIT
OHD20LAS,OHXPRL_C,LOA: mesial #20 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5881362340291595,NCIT
OHD20PCD,OHXPRL_C,LOA: distal #20 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6183150885997019,NCIT
OHD20PCD,OHXPRL_C,LOA: distal #20 PD,PD 20 (finding),http://snomed.info/id/252104005,0.6051525208239714,SNOMED
OHD20PCD,OHXPRL_C,LOA: distal #20 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6040752826717013,EFO
OHD20PCM,OHXPRL_C,LOA: mid-facial #20 PD,Face,http://purl.obolibrary.org/obo/NCIT_C13071,0.5825914608942817,NCIT
OHD20PCM,OHXPRL_C,LOA: mid-facial #20 PD,PD 20 (finding),http://snomed.info/id/252104005,0.5406928664791399,SNOMED
OHD20PCM,OHXPRL_C,LOA: mid-facial #20 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4391150282239212,EFO
OHD20PCS,OHXPRL_C,LOA: mesial #20 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6410211821677183,NCIT
OHD20PCS,OHXPRL_C,LOA: mesial #20 PD,PD 20 (finding),http://snomed.info/id/252104005,0.5925095875740027,SNOMED
OHD21CJD,OHXPRL_C,LOA: distal #21 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5563728072476493,NCIT
OHD21CJD,OHXPRL_C,LOA: distal #21 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5435595330046322,EFO
OHD21CJM,OHXPRL_C,LOA: mid-facial #21 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.534588738639079,NCIT
OHD21CJM,OHXPRL_C,LOA: mid-facial #21 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4029340709789208,EFO
OHD21CJS,OHXPRL_C,LOA: mesial #21 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5790872630981702,NCIT
OHD21LAD,OHXPRL_C,LOA: distal #21 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5856946847683477,NCIT
OHD21LAD,OHXPRL_C,LOA: distal #21 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4837644593546646,EFO
OHD21LAM,OHXPRL_C,LOA: mid-facial #21 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.543328390438424,NCIT
OHD21LAS,OHXPRL_C,LOA: mesial #21 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5777583356306777,NCIT
OHD21PCD,OHXPRL_C,LOA: distal #21 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6016827535705357,NCIT
OHD21PCD,OHXPRL_C,LOA: distal #21 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5878259905721217,EFO
OHD21PCM,OHXPRL_C,LOA: mid-facial #21 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5699790241875946,NCIT
OHD21PCM,OHXPRL_C,LOA: mid-facial #21 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4296086916704676,EFO
OHD21PCM,OHXPRL_C,LOA: mid-facial #21 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4254644075395136,SNOMED
OHD21PCS,OHXPRL_C,LOA: mesial #21 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6244636497687309,NCIT
OHD22CJD,OHXPRL_C,LOA: distal #22 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5752031840362,NCIT
OHD22CJD,OHXPRL_C,LOA: distal #22 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5619562459283283,EFO
OHD22CJM,OHXPRL_C,LOA: mid-facial #22 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5494795179586421,NCIT
OHD22CJM,OHXPRL_C,LOA: mid-facial #22 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4141576563214679,EFO
OHD22CJM,OHXPRL_C,LOA: mid-facial #22 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4101624229007188,SNOMED
OHD22CJS,OHXPRL_C,LOA: mesial #22 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5979923109473249,NCIT
OHD22LAD,OHXPRL_C,LOA: distal #22 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.6012304431199628,NCIT
OHD22LAD,OHXPRL_C,LOA: distal #22 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4965964824805128,EFO
OHD22LAD,OHXPRL_C,LOA: distal #22 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4071408067229484,SNOMED
OHD22LAM,OHXPRL_C,LOA: mid-facial #22 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5556618059109906,NCIT
OHD22LAS,OHXPRL_C,LOA: mesial #22 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5926549765288165,NCIT
OHD22LAS,OHXPRL_C,LOA: mesial #22 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4013336783150339,SNOMED
OHD22PCD,OHXPRL_C,LOA: distal #22 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6257077784338254,NCIT
OHD22PCD,OHXPRL_C,LOA: distal #22 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.6112977187461079,EFO
OHD22PCM,OHXPRL_C,LOA: mid-facial #22 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5881320336549904,NCIT
OHD22PCM,OHXPRL_C,LOA: mid-facial #22 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4432911085949943,EFO
OHD22PCM,OHXPRL_C,LOA: mid-facial #22 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.439014834994477,SNOMED
OHD22PCS,OHXPRL_C,LOA: mesial #22 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6483629882306563,NCIT
OHD23CJD,OHXPRL_C,LOA: distal #23 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5623045325067016,NCIT
OHD23CJD,OHXPRL_C,LOA: distal #23 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5493546505404308,EFO
OHD23CJM,OHXPRL_C,LOA: mid-facial #23 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5393074576175008,NCIT
OHD23CJM,OHXPRL_C,LOA: mid-facial #23 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4064906978031619,EFO
OHD23CJM,OHXPRL_C,LOA: mid-facial #23 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4025694248379067,SNOMED
OHD23CJS,OHXPRL_C,LOA: mesial #23 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5850495965522826,NCIT
OHD23LAD,OHXPRL_C,LOA: distal #23 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5906243100865474,NCIT
OHD23LAD,OHXPRL_C,LOA: distal #23 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4878361670018378,EFO
OHD23LAM,OHXPRL_C,LOA: mid-facial #23 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5472568420087276,NCIT
OHD23LAS,OHXPRL_C,LOA: mesial #23 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5824886581651361,NCIT
OHD23PCD,OHXPRL_C,LOA: distal #23 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6092053795851247,NCIT
OHD23PCD,OHXPRL_C,LOA: distal #23 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5951753703947744,EFO
OHD23PCM,OHXPRL_C,LOA: mid-facial #23 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5757087130798852,NCIT
OHD23PCM,OHXPRL_C,LOA: mid-facial #23 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4339273140131131,EFO
OHD23PCM,OHXPRL_C,LOA: mid-facial #23 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.429741369649512,SNOMED
OHD23PCS,OHXPRL_C,LOA: mesial #23 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6319591994688345,NCIT
OHD24CJD,OHXPRL_C,LOA: distal #24 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5656605706996074,NCIT
OHD24CJD,OHXPRL_C,LOA: distal #24 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5526333991225296,EFO
OHD24CJM,OHXPRL_C,LOA: mid-facial #24 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5419658052966935,NCIT
OHD24CJM,OHXPRL_C,LOA: mid-facial #24 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4084943667453498,EFO
OHD24CJM,OHXPRL_C,LOA: mid-facial #24 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4045537650896799,SNOMED
OHD24CJS,OHXPRL_C,LOA: mesial #24 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5884200787592662,NCIT
OHD24LAD,OHXPRL_C,LOA: distal #24 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5933988200751303,NCIT
OHD24LAD,OHXPRL_C,LOA: distal #24 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.490127820587753,EFO
OHD24LAD,OHXPRL_C,LOA: distal #24 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4018373937622262,SNOMED
OHD24LAM,OHXPRL_C,LOA: mid-facial #24 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5494617609197551,NCIT
OHD24LAS,OHXPRL_C,LOA: mesial #24 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5851495726051298,NCIT
OHD24PCD,OHXPRL_C,LOA: distal #24 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6134798366598186,NCIT
OHD24PCD,OHXPRL_C,LOA: distal #24 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5993513866577957,EFO
OHD24PCM,OHXPRL_C,LOA: mid-facial #24 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.578945842264253,NCIT
OHD24PCM,OHXPRL_C,LOA: mid-facial #24 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4363672263162836,EFO
OHD24PCM,OHXPRL_C,LOA: mid-facial #24 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4321577449758128,SNOMED
OHD24PCS,OHXPRL_C,LOA: mesial #24 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6362133105080862,NCIT
OHD25CJD,OHXPRL_C,LOA: distal #25 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5635062208045379,NCIT
OHD25CJD,OHXPRL_C,LOA: distal #25 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5505286639384261,EFO
OHD25CJM,OHXPRL_C,LOA: mid-facial #25 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5402602728612786,NCIT
OHD25CJM,OHXPRL_C,LOA: mid-facial #25 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4072088605651452,EFO
OHD25CJM,OHXPRL_C,LOA: mid-facial #25 FGM/CEJ,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4032806597360093,SNOMED
OHD25CJS,OHXPRL_C,LOA: mesial #25 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.586256696273656,NCIT
OHD25LAD,OHXPRL_C,LOA: distal #25 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5916189812188917,NCIT
OHD25LAD,OHXPRL_C,LOA: distal #25 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4886577324950684,EFO
OHD25LAD,OHXPRL_C,LOA: distal #25 calculated LA,Calculated (qualifier value),http://snomed.info/id/258090004,0.4006321237429547,SNOMED
OHD25LAM,OHXPRL_C,LOA: mid-facial #25 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5480478191055469,NCIT
OHD25LAS,OHXPRL_C,LOA: mesial #25 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5834427231279905,NCIT
OHD25PCD,OHXPRL_C,LOA: distal #25 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6107343900140897,NCIT
OHD25PCD,OHXPRL_C,LOA: distal #25 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5966691676902226,EFO
OHD25PCM,OHXPRL_C,LOA: mid-facial #25 PD,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5768682072441885,NCIT
OHD25PCM,OHXPRL_C,LOA: mid-facial #25 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4348012562983328,EFO
OHD25PCM,OHXPRL_C,LOA: mid-facial #25 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4306068813205143,SNOMED
OHD25PCS,OHXPRL_C,LOA: mesial #25 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6334813465618574,NCIT
OHD26CJD,OHXPRL_C,LOA: distal #26 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5562096717470246,NCIT
OHD26CJD,OHXPRL_C,LOA: distal #26 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.543400154517077,EFO
OHD26CJM,OHXPRL_C,LOA: mid-facial #26 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5344586001702052,NCIT
OHD26CJM,OHXPRL_C,LOA: mid-facial #26 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4028359820756869,EFO
OHD26CJS,OHXPRL_C,LOA: mesial #26 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5789231945726916,NCIT
OHD26LAD,OHXPRL_C,LOA: distal #26 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5855586445679317,NCIT
OHD26LAD,OHXPRL_C,LOA: distal #26 calculated LA,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.4836520946436364,EFO
OHD26LAM,OHXPRL_C,LOA: mid-facial #26 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5432197824653953,NCIT
OHD26LAS,OHXPRL_C,LOA: mesial #26 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5776277497725635,NCIT
OHD26PCD,OHXPRL_C,LOA: distal #26 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.6014764431761273,NCIT
OHD26PCD,OHXPRL_C,LOA: distal #26 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5876244315092455,EFO
OHD26PCM,OHXPRL_C,LOA: mid-facial #26 PD,Face,http://purl.obolibrary.org/obo/NCIT_C13071,0.569821298944283,NCIT
OHD26PCM,OHXPRL_C,LOA: mid-facial #26 PD,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4294898098650904,EFO
OHD26PCM,OHXPRL_C,LOA: mid-facial #26 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.425346672545151,SNOMED
OHD26PCS,OHXPRL_C,LOA: mesial #26 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6242579259053659,NCIT
OHD27CJD,OHXPRL_C,LOA: distal #27 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5529907817610884,NCIT
OHD27CJD,OHXPRL_C,LOA: distal #27 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5402553956166478,EFO
OHD27CJM,OHXPRL_C,LOA: mid-facial #27 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5318868129007845,NCIT
OHD27CJM,OHXPRL_C,LOA: mid-facial #27 FGM/CEJ,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.4152408100404242,EFO
OHD27CJS,OHXPRL_C,LOA: mesial #27 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5756849004360849,NCIT
OHD27CJS,OHXPRL_C,LOA: mesial #27 FGM/CEJ,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.4476124128916931,EFO
OHD27LAD,OHXPRL_C,LOA: distal #27 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5828692938614394,NCIT
OHD27LAD,OHXPRL_C,LOA: distal #27 calculated LA,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.5196678834978193,EFO
OHD27LAM,OHXPRL_C,LOA: mid-facial #27 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5410705687172118,NCIT
OHD27LAM,OHXPRL_C,LOA: mid-facial #27 calculated LA,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.482401458147625,EFO
OHD27LAS,OHXPRL_C,LOA: mesial #27 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5750457227666025,NCIT
OHD27LAS,OHXPRL_C,LOA: mesial #27 calculated LA,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.5126926342008216,EFO
OHD27PCD,OHXPRL_C,LOA: distal #27 PD,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.5974119201851796,NCIT
OHD27PCD,OHXPRL_C,LOA: distal #27 PD,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5836535145448176,EFO
OHD27PCM,OHXPRL_C,LOA: mid-facial #27 PD,Face,http://purl.obolibrary.org/obo/NCIT_C13071,0.5667075666516879,NCIT
OHD27PCM,OHXPRL_C,LOA: mid-facial #27 PD,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.4424251613780466,EFO
OHD27PCM,OHXPRL_C,LOA: mid-facial #27 PD,Facial branch of facial artery (body structure),http://snomed.info/id/314308004,0.4230224076004998,SNOMED
OHD27PCS,OHXPRL_C,LOA: mesial #27 PD,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.6202032682913602,NCIT
OHD27PCS,OHXPRL_C,LOA: mesial #27 PD,CAL 27,http://www.ebi.ac.uk/efo/EFO_0006366,0.4822267896776832,EFO
OHD28CJD,OHXPRL_C,LOA: distal #28 FGM/CEJ,Distal,http://purl.obolibrary.org/obo/NCIT_C25237,0.556906324881042,NCIT
OHD28CJD,OHXPRL_C,LOA: distal #28 FGM/CEJ,distal,http://www.ebi.ac.uk/efo/EFO_0001655,0.5440807637187847,EFO
OHD28CJM,OHXPRL_C,LOA: mid-facial #28 FGM/CEJ,Facial,http://purl.obolibrary.org/obo/NCIT_C161327,0.5350142071774301,NCIT
OHD28CJM,OHXPRL_C,LOA: mid-facial #28 FGM/CEJ,facial pain,http://www.ebi.ac.uk/efo/EFO_0009625,0.4032547581873116,EFO
OHD28CJS,OHXPRL_C,LOA: mesial #28 FGM/CEJ,Mesial Surface,http://purl.obolibrary.org/obo/NCIT_C52590,0.5796237980796265,NCIT
OHD28LAD,OHXPRL_C,LOA: distal #28 calculated LA,Calculation,http://purl.obolibrary.org/obo/NCIT_C54125,0.5861394163316117,NCIT
