Source Term Id,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
BMAEXLEN,Length of a MEC exam (sec),Length,http://purl.obolibrary.org/obo/NCIT_C25334,0.5352738339743293,NCIT
BMAEXSTS,Status of a MEC exam,Status,http://purl.obolibrary.org/obo/NCIT_C25688,0.6092215817719486,NCIT
BAAEXSTS,Status of a MEC exam,Status,http://purl.obolibrary.org/obo/NCIT_C25688,0.6092215817719486,NCIT
MSAEXSTS,Status of a MEC exam,Status,http://purl.obolibrary.org/obo/NCIT_C25688,0.6092215817719486,NCIT
BMALLEXT,Amputations: Lower Left Extremity,Traumatic amputation of lower extremity (disorder),http://snomed.info/id/95860004,0.7572631729987642,SNOMED
BMALLKNE,Amputations: LL Above or Below Knee,Amputated above knee (finding),http://snomed.info/id/299647001,0.6873712235012497,SNOMED
BMALOREX,Amputations: Lower Right Extremity,Traumatic amputation of lower extremity (disorder),http://snomed.info/id/95860004,0.7538062793306907,SNOMED
BMALORKN,Amputations: LR Above or Below Knee,Amputated above knee (finding),http://snomed.info/id/299647001,0.6647939598371005,SNOMED
BMAULEXT,Amputations: Upper Left Extremity,Cineplastic amputation of upper extremity (procedure),http://snomed.info/id/67018009,0.7196200556203453,SNOMED
BMAUPLEL,Amputations: UL Above or Below Elbow,Above elbow amputation (procedure),http://snomed.info/id/180011006,0.7882723478349741,SNOMED
BMAUPREL,Amputations: UR Above or Below Elbow,Above elbow amputation (procedure),http://snomed.info/id/180011006,0.8012004221020895,SNOMED
BMAUREXT,Amputations: Upper Right Extremity,Cineplastic amputation of upper extremity (procedure),http://snomed.info/id/67018009,0.716339461835112,SNOMED
BMIARMC,Arm Circumference,Circumference,http://purl.obolibrary.org/obo/NCIT_C64265,0.9168501498700486,NCIT
BMIARML,Upper Arm Length,Lengthening of tendon of upper arm (procedure),http://snomed.info/id/438489009,0.7219237069880517,SNOMED
BMICALF,Maximal Calf,Calf,http://purl.obolibrary.org/obo/NCIT_C93027,0.5903566559771964,NCIT
BMIHEAD,Head Circumference,head circumference,http://www.ebi.ac.uk/efo/EFO_0005114,0.9922615332996476,EFO
BMIHT,Standing Height,Standing,http://purl.obolibrary.org/obo/NCIT_C62166,0.7494153116134152,NCIT
BMILEG,Upper Leg Length,Length,http://purl.obolibrary.org/obo/NCIT_C25334,0.6862703650753492,NCIT
BMIRECUM,Recumbent Length,Length,http://purl.obolibrary.org/obo/NCIT_C25334,0.6456136316537794,NCIT
BMISUB,Subscapular Skinfold,Subscapular Skinfold Thickness,http://purl.obolibrary.org/obo/NCIT_C98785,0.8019275754260671,NCIT
BMITHICR,Thigh Circumference,Circumference,http://purl.obolibrary.org/obo/NCIT_C64265,0.8626085136284578,NCIT
BMITRI,Triceps Skinfold,Triceps Skinfold Thickness,http://purl.obolibrary.org/obo/NCIT_C98793,0.7612693665326083,NCIT
BMIWAIST,Waist Circumference,waist circumference,http://www.ebi.ac.uk/efo/EFO_0004342,0.9932220697026608,EFO
BMIWT,Weight,Weight,http://purl.obolibrary.org/obo/NCIT_C25208,0.9953461125411356,NCIT
BMXARMC,Arm Circumference (cm),Circumference,http://purl.obolibrary.org/obo/NCIT_C64265,0.8647043784623765,NCIT
BMXARML,Upper Arm Length (cm),Lengthening of tendon of upper arm (procedure),http://snomed.info/id/438489009,0.6679875574620374,SNOMED
BMXBMI,Body Mass Index (kg/m**2),body mass index,http://www.ebi.ac.uk/efo/EFO_0004340,0.8340381966160829,EFO
BMXCALF,Maximal Calf Circumference (cm),Calf Circumference,http://purl.obolibrary.org/obo/NCIT_C178060,0.7954893619057343,NCIT
BMXHEAD,Head Circumference (cm),head circumference,http://www.ebi.ac.uk/efo/EFO_0005114,0.9374608833528453,EFO
BMXHT,Standing Height (cm),Standing,http://purl.obolibrary.org/obo/NCIT_C62166,0.6746265461836279,NCIT
BMXLEG,Upper Leg Length (cm),Length,http://purl.obolibrary.org/obo/NCIT_C25334,0.6388124360789242,NCIT
BMXRECUM,Recumbent Length (cm),Length,http://purl.obolibrary.org/obo/NCIT_C25334,0.5999344578163798,NCIT
BMXSUB,Subscapular Skinfold (mm),Subscapular Skinfold Thickness,http://purl.obolibrary.org/obo/NCIT_C98785,0.7847731630771293,NCIT
BMXTHICR,Thigh Circumference (cm),Circumference,http://purl.obolibrary.org/obo/NCIT_C64265,0.8187591493727253,NCIT
BMXTRI,Triceps Skinfold (mm),Triceps Skinfold Thickness,http://purl.obolibrary.org/obo/NCIT_C98793,0.7401360798715451,NCIT
BMXWAIST,Waist Circumference (cm),waist circumference,http://www.ebi.ac.uk/efo/EFO_0004342,0.9461585576846983,EFO
BMXWT,Weight (kg),Weight,http://purl.obolibrary.org/obo/NCIT_C25208,0.6859229223040669,NCIT
CVAARM,Arm selected for blood pressure monitor,Auscultatory Blood Pressure Monitor,http://purl.obolibrary.org/obo/NCIT_C69318,0.5880449447145937,NCIT
CVACUFF,Cuff size for blood pressure monitor,Auscultatory Blood Pressure Monitor,http://purl.obolibrary.org/obo/NCIT_C69318,0.5647078633408257,NCIT
CVAPROT,Assigned exercise protocol,Exercise,http://purl.obolibrary.org/obo/NCIT_C16567,0.5503232558037837,NCIT
CVATEMP,Room temperature (degrees F),Temperature,http://purl.obolibrary.org/obo/NCIT_C25206,0.6271627956753305,NCIT
CVAVEST,Mesh vest used,Mesh,http://purl.obolibrary.org/obo/NCIT_C71222,0.600592578739144,NCIT
CVAWG1,Warm-up grade (% incline),Grade,http://purl.obolibrary.org/obo/NCIT_C48309,0.5621815519285066,NCIT
CVAWS1,Warm-up speed (mph),Speed,http://purl.obolibrary.org/obo/NCIT_C41146,0.5465679293591487,NCIT
CVDESVO2,VO2max (ml/kg/min),Blood group antigen Kg (substance),http://snomed.info/id/115894005,0.25942284173951613,SNOMED
CVDEXCL1,physical limitations,Physical,http://purl.obolibrary.org/obo/NCIT_C25618,0.6424809790417779,NCIT
CVDEXCL2,cardiovascular conditions,Cardiovascular,http://purl.obolibrary.org/obo/NCIT_C25292,0.8248275342101462,NCIT
CVDEXCL3,lung/breathing conditions,Lung,http://purl.obolibrary.org/obo/NCIT_C12468,0.5354253544830851,NCIT
CVDEXCL4,asthma symptoms,asthma symptoms measurement,http://www.ebi.ac.uk/efo/EFO_0010049,0.9298908310282432,EFO
CVDEXCL5,medications,Medication,http://purl.obolibrary.org/obo/NCIT_C459,0.8497689163203447,NCIT
CVDEXCL6,other specific reasons,Nonspecific,http://purl.obolibrary.org/obo/NCIT_C50404,0.6575148615594646,NCIT
CVDEXCMT,CV fitness exam status,Driving fitness status (finding),http://snomed.info/id/243883003,0.5846113426565631,SNOMED
CVDEXLEN,Length of CV fitness exam (min),Fitness to travel examination (procedure),http://snomed.info/id/171371008,0.49284412579005643,SNOMED
CVDEXMER,Examiner ID code,Medical Examiner,http://purl.obolibrary.org/obo/NCIT_C126808,0.5772937664190005,NCIT
CVDEXSTS,CV fitness,Witness,http://purl.obolibrary.org/obo/NCIT_C126368,0.6194951836371918,NCIT
CVDFITLV,Cardiovascular fitness level,Cardiovascular,http://purl.obolibrary.org/obo/NCIT_C25292,0.7494491626144952,NCIT
CVDPMHR,Predicted maximal heart rate (per min),Maximum Predicted Heart Rate,http://purl.obolibrary.org/obo/NCIT_C147492,0.7671471053770664,NCIT
CVDPROT,Exercise protocol used in stage 1 and 2,Exercise,http://purl.obolibrary.org/obo/NCIT_C16567,0.5800268561165022,NCIT
CVDR1DI,Recovery 1 diastolic BP (mm Hg),Recovery,http://purl.obolibrary.org/obo/NCIT_C70827,0.5487905545749295,NCIT
CVDR1HR,Recovery 1 heart rate (per min),Recovery,http://purl.obolibrary.org/obo/NCIT_C25746,0.6181698097921278,NCIT
CVDR1SY,Recovery 1 systolic BP (mm Hg),Recovery,http://purl.obolibrary.org/obo/NCIT_C25746,0.5367920691540862,NCIT
CVDR1TIM,Amount of time spent in Recovery 1 (min),Amount Recovered,http://purl.obolibrary.org/obo/NCIT_C85832,0.6469237544806352,NCIT
CVDR2DI,Recovery 2 diastolic BP (mm Hg),Recovery,http://purl.obolibrary.org/obo/NCIT_C25746,0.5509356423705191,NCIT
CVDR2HR,Recovery 2 heart rate (per min),Recovery,http://purl.obolibrary.org/obo/NCIT_C25746,0.621240490329109,NCIT
CVDR2SY,Recovery 2 systolic BP (mm Hg),Recovery,http://purl.obolibrary.org/obo/NCIT_C25746,0.5387990036960292,NCIT
CVDR2TIM,Amount of time spent in Recovery 2 (min),Amount Recovered,http://purl.obolibrary.org/obo/NCIT_C85832,0.6494567884275212,NCIT
CVDR3DI,Recovery 3 diastolic BP (mm Hg),Recovery,http://purl.obolibrary.org/obo/NCIT_C70827,0.5478006989758855,NCIT
CVDR3HR,Recovery 3 heart rate (per min),Recovery,http://purl.obolibrary.org/obo/NCIT_C70827,0.6167561015500795,NCIT
CVDR3SY,Recovery 3 systolic BP (mm Hg),Recovery,http://purl.obolibrary.org/obo/NCIT_C25746,0.5358656212072019,NCIT
CVDR3TIM,Amount of time spent in Recovery 3 (min),Amount Recovered,http://purl.obolibrary.org/obo/NCIT_C85832,0.645754897465549,NCIT
CVDS1DI,Stage 1 diastolic BP (mm Hg),Diastolic heart failure stage B (disorder),http://snomed.info/id/120901000119108,0.5000180984227701,SNOMED
CVDS1G,Stage 1 grade (% incline),Grade 1,http://purl.obolibrary.org/obo/NCIT_C28077,0.6162347961622809,NCIT
CVDS1HR,Stage 1 heart rate (per min),Heart Rate,http://purl.obolibrary.org/obo/NCIT_C49677,0.6347847005547644,NCIT
CVDS1S,Stage 1 speed (mph),Speed,http://purl.obolibrary.org/obo/NCIT_C41146,0.5761108925289977,NCIT
CVDS1SY,Stage 1 systolic BP (mm Hg),Systolic Click,http://purl.obolibrary.org/obo/NCIT_C168028,0.510017394144868,NCIT
CVDS1TIM,Amount of time spent in Stage 1 (min),A Medium Amount of Time,http://purl.obolibrary.org/obo/NCIT_C136333,0.5160845477554415,NCIT
CVDS2DI,Stage 2 diastolic BP (mm Hg),Diastolic heart failure stage B (disorder),http://snomed.info/id/120901000119108,0.5022136324111639,SNOMED
CVDS2G,Stage 2 grade (% incline),Grade 2,http://purl.obolibrary.org/obo/NCIT_C28078,0.6063374397506258,NCIT
CVDS2HR,Stage 2 heart rate (per min),Heart Rate,http://purl.obolibrary.org/obo/NCIT_C49677,0.6384492976483634,NCIT
CVDS2S,Stage 2 speed (mph),Speed,http://purl.obolibrary.org/obo/NCIT_C41146,0.5790977256242558,NCIT
CVDS2SY,Stage 2 systolic BP (mm Hg),Systolic Click,http://purl.obolibrary.org/obo/NCIT_C168028,0.512148006282903,NCIT
CVDS2TIM,Amount of time spent in Stage 2 (min),A Medium Amount of Time,http://purl.obolibrary.org/obo/NCIT_C136333,0.5183550257825676,NCIT
CVDVOMAX,Predicted VO2max (ml/kg/min),Prediction,http://purl.obolibrary.org/obo/NCIT_C54156,0.44418083272859715,NCIT
CVDWDI,Warm-up diastolic BP (mm Hg),Diastole,http://purl.obolibrary.org/obo/NCIT_C62109,0.4305655283273652,NCIT
CVDWHR,Warm-up heart rate (per min),Heart Rate,http://purl.obolibrary.org/obo/NCIT_C49677,0.5988749640087797,NCIT
CVDWSY,Warm-up systolic BP (mm Hg),Systolic Click,http://purl.obolibrary.org/obo/NCIT_C168028,0.4885986398420493,NCIT
CVDWTIM,Amount of time spent in warm-up (min),A Medium Amount of Time,http://purl.obolibrary.org/obo/NCIT_C136333,0.4933418148818378,NCIT
CVQ220a,Priority 2 Stop excessive HR in stage 2,Excessive,http://purl.obolibrary.org/obo/NCIT_C73992,0.5664358465171765,NCIT
CVQ220b,Priority 2 Stop excessive HR in stage 1,Excessive,http://purl.obolibrary.org/obo/NCIT_C73992,0.5755248920259576,NCIT
CVQ220c,Priority 2 Stop excessive BP,Excessive,http://purl.obolibrary.org/obo/NCIT_C73992,0.6427283541446551,NCIT
CVQ220e,Priority 2 Stop significant drop in SBP,Significant,http://purl.obolibrary.org/obo/NCIT_C41130,0.6134687485300183,NCIT
CVQ220g,Priority 2 Stop variability in HR,Variability,http://purl.obolibrary.org/obo/NCIT_C85443,0.7157796714385852,NCIT
CVQ220h,Priority 2 Stop participant request,Participant,http://purl.obolibrary.org/obo/NCIT_C29867,0.5960357591957932,NCIT
CVQ220i,Priority 2 Stop equipment failure,Equipment Type,http://purl.obolibrary.org/obo/NCIT_C178920,0.5262076921261651,NCIT
CVQ220j,Priority 2 Stop participant grips rails,Participant,http://purl.obolibrary.org/obo/NCIT_C29867,0.5196795281096405,NCIT
CVQ220k,Priority 2 Stop participant overexerted,Participant,http://purl.obolibrary.org/obo/NCIT_C29867,0.5469164187685309,NCIT
CVQ220l,Priority 2 Stop technician discretion,Technician,http://purl.obolibrary.org/obo/NCIT_C63861,0.6375645385754023,NCIT
CVQ220m,Priority 2 Stop other specified reasons,Priority,http://purl.obolibrary.org/obo/NCIT_C48911,0.6362728431112764,NCIT
CVXPARC,Physical activity readiness code,physical activity,http://www.ebi.ac.uk/efo/EFO_0003940,0.7709050776407509,EFO
CVXS1RPE,Stage 1 rating of perceived exertion,Rating of Perceived Exertion,http://purl.obolibrary.org/obo/NCIT_C122028,0.8788531414380885,NCIT
CVXS2RPE,Stage 2 rating of perceived exertion,Rating of Perceived Exertion,http://purl.obolibrary.org/obo/NCIT_C122028,0.8818364894809632,NCIT
CVXWRPE,Warm-up rating of perceived exertion,Rating of Perceived Exertion,http://purl.obolibrary.org/obo/NCIT_C122028,0.8484745828110993,NCIT
AUAEAR,Which ear tested first,First,http://purl.obolibrary.org/obo/NCIT_C25509,0.5426704582310211,NCIT
AUAEXCMT, Audio Exam,Audio Media,http://purl.obolibrary.org/obo/NCIT_C96977,0.6733796188068107,NCIT
AUAEXSTS,Status of an Audio Exam,Audio Media,http://purl.obolibrary.org/obo/NCIT_C96977,0.5350339939476115,NCIT
AUAFMANL,Frequency Switch to Manual Mode Left,Dose Frequency Code,http://purl.obolibrary.org/obo/NCIT_C93556,0.48482255556900267,NCIT
AUAFMANR,Frequency-Switch to Manual Mode Right,Dose Frequency Code,http://purl.obolibrary.org/obo/NCIT_C93556,0.48269542853613523,NCIT
AUALEQC,Left Ear Quality Code,Quality,http://purl.obolibrary.org/obo/NCIT_C25283,0.7633713449486385,NCIT
AUAMODE,Audio Test Mode-Manual/Automatic/Mixed,Automatic,http://purl.obolibrary.org/obo/NCIT_C70669,0.5915695919899585,NCIT
AUAREQC,Right Ear Quality Code,Quality,http://purl.obolibrary.org/obo/NCIT_C25283,0.7552848090150748,NCIT
AUDLOABC,Comment:Other Ear Exam Abnormality Left,Abnormality,http://purl.obolibrary.org/obo/NCIT_C9440,0.7207375049442423,NCIT
AUDROABC,Comment Other Ear Exam Abnormality Right,Abnormality,http://purl.obolibrary.org/obo/NCIT_C9440,0.7168078282928368,NCIT
AUQ010,Ear Tube Right or Left Ear,Tube,http://purl.obolibrary.org/obo/NCIT_C41277,0.6945881571264843,NCIT
AUQ020,Cold Sinus or Earache Last 24 Hrs,Sinus,http://purl.obolibrary.org/obo/NCIT_C33556,0.49558885318637474,NCIT
AUQ020A,Cold Last 24 Hrs,Cold,http://purl.obolibrary.org/obo/NCIT_C62180,0.49991775636235586,NCIT
AUQ020B,Sinus Problem ,Nasal sinus problem (finding),http://snomed.info/id/301202006,0.7481715618281466,SNOMED
AUQ020C,Earache Last 24 Hours Right,Past 24 Hours,http://purl.obolibrary.org/obo/NCIT_C118250,0.6164571736206634,NCIT
AUQ020D,Earache Last 24 Hours Left,Past 24 Hours,http://purl.obolibrary.org/obo/NCIT_C118250,0.6214710168895872,NCIT
AUQ020E,Earache Last 24 Hours Both,Past 24 Hours,http://purl.obolibrary.org/obo/NCIT_C118250,0.5857348622871604,NCIT
AUQ030,Exposed Loud Noise/Music Last 24 Hrs,Exposed to noise (event),http://snomed.info/id/6300007,0.497061195917835,SNOMED
AUQ040,Hours Since Noise/Music Ended,Noise,http://purl.obolibrary.org/obo/NCIT_C45783,0.4561392274991406,NCIT
